run_id,area_size_m,n_drones,victim_x_m,victim_y_m,victim_depth_m,artva_noise_std,comm_radius_m,found,time_found_s,n_drones_stopped,pos_variance_m2,pos_std_m,est_error_2d_m,note
381,100,4,75.0,50.0,3.0,5e-07,25,True,85.80000000000001,3,0.07718121412833713,0.27781507181637416,10.384677433357494,
380,100,4,75.0,50.0,3.0,1e-07,120,True,91.9,3,0.056819426715253474,0.23836825861522223,5.146277328331591,
382,100,4,75.0,50.0,3.0,5e-07,50,True,76.5,3,0.07355221524977379,0.2712051165626744,9.093704385587714,
383,100,4,75.0,50.0,3.0,5e-07,80,True,93.9,3,0.06247192704086373,0.24994384777558284,6.561818323373448,
385,100,4,75.0,50.0,5.0,1e-08,25,True,78.4,3,4.168028477266228,2.041574999177407,4.453490425354057,
386,100,4,75.0,50.0,5.0,1e-08,50,True,79.4,3,0.03724300208378397,0.19298446073138628,0.7469870232234636,
384,100,4,75.0,50.0,3.0,5e-07,120,True,91.9,3,0.038669203062757646,0.19664486533534925,6.949402013303797,
387,100,4,75.0,50.0,5.0,1e-08,80,True,81.5,3,0.03353156604583241,0.1831162637392769,0.22472295188312297,
389,100,4,75.0,50.0,5.0,1e-07,25,True,78.4,3,4.169183342813282,2.0418578165027266,4.457664614712294,
388,100,4,75.0,50.0,5.0,1e-08,120,True,83.30000000000001,3,0.02120836154379496,0.14563090861419137,0.09722957165090558,
390,100,4,75.0,50.0,5.0,1e-07,50,True,79.4,3,0.011676721423382937,0.10805887942868433,0.769798073845788,
391,100,4,75.0,50.0,5.0,1e-07,80,True,81.2,3,0.018548704593367348,0.13619362904837856,0.20401687161163662,
392,100,4,75.0,50.0,5.0,1e-07,120,True,83.5,3,0.04205048451528246,0.20506214793394334,0.08454504171463877,
394,100,4,75.0,50.0,5.0,5e-07,50,True,76.5,3,0.07699750855969252,0.27748424921009934,7.742293305765947,
393,100,4,75.0,50.0,5.0,5e-07,25,True,87.0,3,0.07833235478093964,0.2798791788985734,9.278029669941237,
395,100,4,75.0,50.0,5.0,5e-07,80,True,79.2,3,0.05786013466511445,0.2405413367076737,5.083093330317745,
397,100,4,35.0,70.0,1.0,1e-08,25,True,68.2,3,92.02898500183896,9.59317387530524,6.119582549543096,
396,100,4,75.0,50.0,5.0,5e-07,120,True,91.30000000000001,3,0.06411931819098989,0.253217926282856,5.359450382020252,
398,100,4,35.0,70.0,1.0,1e-08,50,True,87.7,3,0.07077321149048427,0.266032350458519,4.074447081977741,
399,100,4,35.0,70.0,1.0,1e-08,80,True,84.2,3,0.07139592097247205,0.26720015152030147,3.641888003162503,
400,100,4,35.0,70.0,1.0,1e-08,120,True,84.2,3,0.07139592097247205,0.26720015152030147,3.641888003162503,
401,100,4,35.0,70.0,1.0,1e-07,25,True,88.30000000000001,3,0.06446310123118976,0.2538958472113905,1.3697557104096523,
402,100,4,35.0,70.0,1.0,1e-07,50,True,87.80000000000001,3,0.07079678972964691,0.26607666137721836,4.108609934751184,
403,100,4,35.0,70.0,1.0,1e-07,80,True,84.2,3,0.07142498549580611,0.26725453316231346,3.6143463151253283,
404,100,4,35.0,70.0,1.0,1e-07,120,True,84.2,3,0.07142498549580611,0.26725453316231346,3.6143463151253283,
406,100,4,35.0,70.0,1.0,5e-07,50,True,59.2,3,0.05574832422531269,0.2361108303854626,1.0978448474154145,
405,100,4,35.0,70.0,1.0,5e-07,25,True,90.10000000000001,3,86.34873863614047,9.292402199439092,6.2040763858335355,
407,100,4,35.0,70.0,1.0,5e-07,80,True,60.1,3,0.05592004246208442,0.23647418984338317,0.463786409447155,
408,100,4,35.0,70.0,1.0,5e-07,120,True,60.1,3,0.05592004246208442,0.23647418984338317,0.463786409447155,
409,100,4,35.0,70.0,3.0,1e-08,25,True,76.10000000000001,3,0.059408791243839965,0.24373918692701008,2.455627649807079,
410,100,4,35.0,70.0,3.0,1e-08,50,True,88.7,3,0.0703937784248652,0.2653182587476128,4.16046550388046,
413,100,4,35.0,70.0,3.0,1e-07,25,True,70.9,3,0.095917675617589,0.3097057888021937,2.419749214536222,
411,100,4,35.0,70.0,3.0,1e-08,80,True,85.5,3,0.05356111838712601,0.2314327513277367,3.039691520089256,
412,100,4,35.0,70.0,3.0,1e-08,120,True,85.60000000000001,3,0.05356111838712601,0.2314327513277367,3.039691520089256,
414,100,4,35.0,70.0,3.0,1e-07,50,True,86.2,3,0.060059485762029866,0.24507036900047682,3.292743898742313,
415,100,4,35.0,70.0,3.0,1e-07,80,True,85.80000000000001,3,0.05351700891442315,0.23133743517732522,3.025263916633765,
416,100,4,35.0,70.0,3.0,1e-07,120,True,85.60000000000001,3,0.05351700891442315,0.23133743517732522,3.025263916633765,
419,100,4,35.0,70.0,3.0,5e-07,80,True,62.800000000000004,3,0.05753738849717339,0.23986952390241947,1.3997466207300628,
420,100,4,35.0,70.0,3.0,5e-07,120,True,62.800000000000004,3,0.05753738849717339,0.23986952390241947,1.3997466207300628,
417,100,4,35.0,70.0,3.0,5e-07,25,True,91.30000000000001,3,91.64524843743295,9.57315248167671,5.99539959422274,
418,100,4,35.0,70.0,3.0,5e-07,50,True,87.30000000000001,3,0.05619368740156232,0.23705207740402173,0.6374934526865962,
421,100,4,35.0,70.0,5.0,1e-08,25,True,89.4,3,0.10642079846494412,0.3262220079408257,2.8708866514984854,
426,100,4,35.0,70.0,5.0,1e-07,50,True,59.800000000000004,3,0.054892402078071084,0.23429127614589298,3.069067980006576,
423,100,4,35.0,70.0,5.0,1e-08,80,True,86.30000000000001,3,0.053344619131216006,0.23096454085252136,3.3672175950978485,
422,100,4,35.0,70.0,5.0,1e-08,50,True,91.4,3,0.07073905520382265,0.2659681469721941,4.7775643770058,
424,100,4,35.0,70.0,5.0,1e-08,120,True,86.0,3,0.053344619131216006,0.23096454085252136,3.3672175950978485,
425,100,4,35.0,70.0,5.0,1e-07,25,True,89.4,3,0.10642054506366506,0.32622161955282036,2.865368359738086,
427,100,4,35.0,70.0,5.0,1e-07,80,True,85.5,3,0.05371200460477295,0.23175850492435643,3.4094067713275726,
428,100,4,35.0,70.0,5.0,1e-07,120,True,85.30000000000001,3,0.05371200460477295,0.23175850492435643,3.4094067713275726,
429,100,4,35.0,70.0,5.0,5e-07,25,True,88.2,3,0.11743588683264533,0.34268919859348546,3.5292572018705397,
431,100,4,35.0,70.0,5.0,5e-07,80,True,64.10000000000001,3,0.05809049953231391,0.24101970776746434,1.9636814949267023,
432,100,4,35.0,70.0,5.0,5e-07,120,True,64.10000000000001,3,0.05809049953231391,0.24101970776746434,1.9636814949267023,
430,100,4,35.0,70.0,5.0,5e-07,50,True,88.10000000000001,3,0.05827275501745868,0.24139750416576117,1.4334731049270786,
433,150,2,37.5,37.5,1.0,1e-08,25,False,900.0,2,0.02114576650124679,0.14541583992552803,2.1620111070866224,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
434,150,2,37.5,37.5,1.0,1e-08,50,False,900.0,2,0.02114576650124679,0.14541583992552803,2.1620111070866224,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
435,150,2,37.5,37.5,1.0,1e-08,80,False,900.0,2,0.02114576650124679,0.14541583992552803,2.1620111070866224,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
436,150,2,37.5,37.5,1.0,1e-08,120,False,900.0,2,0.02114576650124679,0.14541583992552803,2.1620111070866224,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
437,150,2,37.5,37.5,1.0,1e-07,25,False,900.0,2,0.021152343963146056,0.14543845421052184,2.162128733586092,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
438,150,2,37.5,37.5,1.0,1e-07,50,False,900.0,2,0.021152343963146056,0.14543845421052184,2.162128733586092,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
439,150,2,37.5,37.5,1.0,1e-07,80,False,900.0,2,0.021152343963146056,0.14543845421052184,2.162128733586092,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
440,150,2,37.5,37.5,1.0,1e-07,120,False,900.0,2,0.021152343963146056,0.14543845421052184,2.162128733586092,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
441,150,2,37.5,37.5,1.0,5e-07,25,False,900.0,2,0.02181565193573816,0.14770122523438375,2.1332362421522517,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
442,150,2,37.5,37.5,1.0,5e-07,50,False,900.0,2,0.02181565193573816,0.14770122523438375,2.1332362421522517,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
443,150,2,37.5,37.5,1.0,5e-07,80,False,900.0,2,0.02181565193573816,0.14770122523438375,2.1332362421522517,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
444,150,2,37.5,37.5,1.0,5e-07,120,False,900.0,2,0.02181565193573816,0.14770122523438375,2.1332362421522517,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
446,150,2,37.5,37.5,3.0,1e-08,50,False,900.0,2,0.021113476464987135,0.1453047709642981,2.3076311123652653,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
445,150,2,37.5,37.5,3.0,1e-08,25,False,900.0,2,0.021113476464987135,0.1453047709642981,2.3076311123652653,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
447,150,2,37.5,37.5,3.0,1e-08,80,False,900.0,2,0.021113476464987135,0.1453047709642981,2.3076311123652653,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
448,150,2,37.5,37.5,3.0,1e-08,120,False,900.0,2,0.021113476464987135,0.1453047709642981,2.3076311123652653,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
449,150,2,37.5,37.5,3.0,1e-07,25,False,900.0,2,0.02111439933456397,0.14530794656371676,2.307165329332416,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
450,150,2,37.5,37.5,3.0,1e-07,50,False,900.0,2,0.02111439933456397,0.14530794656371676,2.307165329332416,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
451,150,2,37.5,37.5,3.0,1e-07,80,False,900.0,2,0.02111439933456397,0.14530794656371676,2.307165329332416,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
452,150,2,37.5,37.5,3.0,1e-07,120,False,900.0,2,0.02111439933456397,0.14530794656371676,2.307165329332416,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
453,150,2,37.5,37.5,3.0,5e-07,25,False,900.0,2,0.021815340138921314,0.14770016973220212,2.2268166323813414,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
454,150,2,37.5,37.5,3.0,5e-07,50,False,900.0,2,0.021815340138921314,0.14770016973220212,2.2268166323813414,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
455,150,2,37.5,37.5,3.0,5e-07,80,False,900.0,2,0.021815340138921314,0.14770016973220212,2.2268166323813414,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
456,150,2,37.5,37.5,3.0,5e-07,120,False,900.0,2,0.021815340138921314,0.14770016973220212,2.2268166323813414,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
457,150,2,37.5,37.5,5.0,1e-08,25,False,900.0,2,0.003557176995021164,0.05964207403353076,2.3889339171888637,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
458,150,2,37.5,37.5,5.0,1e-08,50,False,900.0,2,0.003557176995021164,0.05964207403353076,2.3889339171888637,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
459,150,2,37.5,37.5,5.0,1e-08,80,False,900.0,2,0.003557176995021164,0.05964207403353076,2.3889339171888637,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
460,150,2,37.5,37.5,5.0,1e-08,120,False,900.0,2,0.003557176995021164,0.05964207403353076,2.3889339171888637,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
461,150,2,37.5,37.5,5.0,1e-07,25,False,900.0,2,0.0035572676285577786,0.05964283384077067,2.3886687418472117,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
462,150,2,37.5,37.5,5.0,1e-07,50,False,900.0,2,0.0035572676285577786,0.05964283384077067,2.3886687418472117,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
463,150,2,37.5,37.5,5.0,1e-07,80,False,900.0,2,0.0035572676285577786,0.05964283384077067,2.3886687418472117,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
464,150,2,37.5,37.5,5.0,1e-07,120,False,900.0,2,0.0035572676285577786,0.05964283384077067,2.3886687418472117,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
465,150,2,37.5,37.5,5.0,5e-07,25,False,900.0,2,0.0218224334914843,0.14772418045629598,2.3024752315904835,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
466,150,2,37.5,37.5,5.0,5e-07,50,False,900.0,2,0.0218224334914843,0.14772418045629598,2.3024752315904835,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
467,150,2,37.5,37.5,5.0,5e-07,80,False,900.0,2,0.0218224334914843,0.14772418045629598,2.3024752315904835,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
468,150,2,37.5,37.5,5.0,5e-07,120,False,900.0,2,0.0218224334914843,0.14772418045629598,2.3024752315904835,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
470,150,2,75.0,75.0,1.0,1e-08,50,False,900.0,2,nan,nan,0.27846800025824353,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
471,150,2,75.0,75.0,1.0,1e-08,80,False,900.0,2,0.010885521183197905,0.10433370109028964,0.19677964320146893,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
469,150,2,75.0,75.0,1.0,1e-08,25,False,900.0,2,nan,nan,0.27106126862503815,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
472,150,2,75.0,75.0,1.0,1e-08,120,False,900.0,2,nan,nan,0.029838369512392746,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
473,150,2,75.0,75.0,1.0,1e-07,25,False,900.0,2,nan,nan,0.2734679447743729,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
474,150,2,75.0,75.0,1.0,1e-07,50,False,900.0,2,nan,nan,0.2764932455646713,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
475,150,2,75.0,75.0,1.0,1e-07,80,False,900.0,2,0.014581049219639175,0.12075201538541365,0.1563592428505033,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
476,150,2,75.0,75.0,1.0,1e-07,120,False,900.0,2,nan,nan,0.03804573160444955,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
479,150,2,75.0,75.0,1.0,5e-07,80,False,900.0,2,0.01685861018702806,0.12984071082302368,0.15215454030040995,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
477,150,2,75.0,75.0,1.0,5e-07,25,False,900.0,2,nan,nan,0.27758596693603604,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
478,150,2,75.0,75.0,1.0,5e-07,50,False,900.0,2,nan,nan,0.55781211721669,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
480,150,2,75.0,75.0,1.0,5e-07,120,False,900.0,2,nan,nan,0.2721755795658637,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
481,150,2,75.0,75.0,3.0,1e-08,25,False,900.0,2,nan,nan,0.8659286941700114,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
482,150,2,75.0,75.0,3.0,1e-08,50,False,900.0,2,nan,nan,0.5984820311225966,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
483,150,2,75.0,75.0,3.0,1e-08,80,False,900.0,2,0.15898024965083418,0.39872327452863116,0.4508619510420123,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
484,150,2,75.0,75.0,3.0,1e-08,120,False,900.0,2,nan,nan,0.8586476922408093,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
487,150,2,75.0,75.0,3.0,1e-07,80,False,900.0,2,0.226066779073789,0.4754648031913498,0.4240890265296057,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
485,150,2,75.0,75.0,3.0,1e-07,25,False,900.0,2,nan,nan,1.1525269100964726,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
486,150,2,75.0,75.0,3.0,1e-07,50,False,900.0,2,nan,nan,0.602659905816907,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
488,150,2,75.0,75.0,3.0,1e-07,120,False,900.0,2,nan,nan,1.1454476150882986,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
489,150,2,75.0,75.0,3.0,5e-07,25,False,900.0,2,nan,nan,0.8669054605284287,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
490,150,2,75.0,75.0,3.0,5e-07,50,False,900.0,2,nan,nan,0.8588973948462317,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
491,150,2,75.0,75.0,3.0,5e-07,80,False,900.0,2,0.09938602925925055,0.3152554983806794,0.5556276321307969,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
492,150,2,75.0,75.0,3.0,5e-07,120,False,900.0,2,nan,nan,0.8555592138721921,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
493,150,2,75.0,75.0,5.0,1e-08,25,False,900.0,2,nan,nan,1.7377246763777816,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
495,150,2,75.0,75.0,5.0,1e-08,80,False,900.0,2,0.9491860544715401,0.9742617997599722,1.0775924412440305,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
494,150,2,75.0,75.0,5.0,1e-08,50,False,900.0,2,nan,nan,1.1595204280232263,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
496,150,2,75.0,75.0,5.0,1e-08,120,False,900.0,2,nan,nan,1.7296665277902317,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
497,150,2,75.0,75.0,5.0,1e-07,25,False,900.0,2,nan,nan,2.0268690581717697,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
498,150,2,75.0,75.0,5.0,1e-07,50,False,900.0,2,nan,nan,1.6929552890469302,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
499,150,2,75.0,75.0,5.0,1e-07,80,False,900.0,2,1.0464530512055898,1.0229628787036165,1.0950252873361528,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
500,150,2,75.0,75.0,5.0,1e-07,120,False,900.0,2,nan,nan,1.7284689973840623,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
501,150,2,75.0,75.0,5.0,5e-07,25,False,900.0,2,nan,nan,1.7070879576329845,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
503,150,2,75.0,75.0,5.0,5e-07,80,False,900.0,2,0.8586901198534319,0.926655340379276,0.8493185532197856,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
502,150,2,75.0,75.0,5.0,5e-07,50,False,900.0,2,nan,nan,1.7303200362723337,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
504,150,2,75.0,75.0,5.0,5e-07,120,False,900.0,2,nan,nan,2.0173977399306624,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
505,150,2,112.5,75.0,1.0,1e-08,25,False,900.0,1,nan,nan,29.551122779809514,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
506,150,2,112.5,75.0,1.0,1e-08,50,False,900.0,1,nan,nan,28.87186169461942,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
507,150,2,112.5,75.0,1.0,1e-08,80,False,900.0,2,52.28887066258413,7.231104387476655,31.51395443078906,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
508,150,2,112.5,75.0,1.0,1e-08,120,False,900.0,1,nan,nan,28.261424947019812,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
509,150,2,112.5,75.0,1.0,1e-07,25,False,900.0,1,nan,nan,29.5565669557339,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
510,150,2,112.5,75.0,1.0,1e-07,50,False,900.0,1,nan,nan,28.86450095082228,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
511,150,2,112.5,75.0,1.0,1e-07,80,False,900.0,2,52.470020843214684,7.243619319319223,31.522428156583974,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
512,150,2,112.5,75.0,1.0,1e-07,120,False,900.0,1,nan,nan,32.80320999390139,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
513,150,2,112.5,75.0,1.0,5e-07,25,False,900.0,1,nan,nan,29.674912426441157,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
515,150,2,112.5,75.0,1.0,5e-07,80,False,900.0,1,nan,nan,29.950188974127794,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
516,150,2,112.5,75.0,1.0,5e-07,120,False,900.0,1,nan,nan,28.886375795047453,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
514,150,2,112.5,75.0,1.0,5e-07,50,False,900.0,1,nan,nan,28.810556640796875,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
517,150,2,112.5,75.0,3.0,1e-08,25,False,900.0,1,nan,nan,29.23959859990947,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
519,150,2,112.5,75.0,3.0,1e-08,80,False,900.0,2,53.449436289568816,7.310912138000895,31.664857907695723,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
518,150,2,112.5,75.0,3.0,1e-08,50,False,900.0,1,nan,nan,28.854182686751653,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
520,150,2,112.5,75.0,3.0,1e-08,120,False,900.0,1,nan,nan,28.147732648167032,vittima non trovata entro 15 minuti (n_drones=2 < soglia=3)
