run_id,area_size_m,n_drones,victim_x_m,victim_y_m,victim_dist_m,victim_depth_m,artva_noise_std,acc_sim_ms2,comm_radius_m,workspace_frac_r,workspace_frac_c,found,time_found_s,n_drones_stopped,pos_variance_m2,pos_std_m,est_error_2d_m,note
455,200,3,99.7,33.8,99.0,4.89,1e-05,0.05,80,0.60,0.58,True,585.0,3,0.00024675130879358816,0.015708319731708678,0.16832859045921367,
440,200,3,22.5,48.2,46.6,4.36,1e-06,0.2,120,0.60,0.58,False,900.0,2,1.6829032644714918e-29,4.1023203976182695e-15,1.1698431460718655,vittima non trovata entro 15 minuti
436,200,3,65.1,62.6,83.2,4.08,1e-06,0.2,120,center,center,False,900.0,2,1.6829032644714918e-29,4.1023203976182695e-15,0.39031635030268824,vittima non trovata entro 15 minuti
484,200,3,44.8,33.1,48.7,2.49,1e-07,0.05,25,0.60,0.45,True,91.80000000000001,3,0.01492213664269396,0.12215619772526468,4.731317487888317,
437,200,3,158.6,118.9,191.2,2.88,1e-06,0.2,120,0.35,0.40,False,900.0,0,0.0,0.0,11.163030187432547,vittima non trovata entro 15 minuti
476,200,3,159.3,78.2,170.8,1.71,1e-05,0.2,120,center,center,True,288.3,3,0.00917926946116204,0.0958085041171296,0.37893321056345763,
482,200,3,77.2,92.2,113.2,3.72,1e-07,0.05,25,0.35,0.40,True,134.4,3,0.0038824529940803564,0.06230933312177524,0.5289532447836901,
485,200,3,41.0,115.3,116.1,1.4,1e-07,0.05,25,0.60,0.58,True,121.7,3,0.016461799418797222,0.12830354406171804,2.8660431810039846,
433,200,3,27.6,130.6,127.6,1.81,1e-06,0.2,80,0.45,0.55,False,900.0,2,0.0,0.0,0.6020006629629687,vittima non trovata entro 15 minuti
486,200,3,43.4,160.9,160.5,1.04,1e-07,0.05,50,center,center,True,144.0,3,0.004363016019947953,0.06605313028122099,2.7852972241901437,
483,200,3,103.7,153.6,178.4,1.87,1e-07,0.05,25,0.45,0.55,True,175.8,3,0.019020730831155002,0.13791566564808727,1.9061403489143216,
489,200,3,62.8,121.1,129.7,3.93,1e-07,0.05,50,0.60,0.45,True,129.0,3,0.02852012837325645,0.16887903473568425,0.3689366893607516,
490,200,3,97.2,79.9,118.8,4.64,1e-07,0.05,50,0.60,0.58,True,133.70000000000002,3,0.012525929247211801,0.11191929792136744,1.522280705278625,
487,200,3,140.6,156.7,203.4,2.78,1e-07,0.05,50,0.35,0.40,True,176.4,3,0.027837545506563206,0.1668458735077473,0.7091270941179837,
497,200,3,24.3,34.3,35.1,3.94,1e-07,0.05,120,0.35,0.40,True,73.5,3,0.0027115585970547175,0.05207262809821219,0.42310873657058157,
491,200,3,75.2,58.0,88.0,3.52,1e-07,0.05,80,center,center,True,147.4,3,0.0035784364636437345,0.059820033965584926,0.24317946415158181,
445,200,3,52.0,100.8,106.7,2.71,1e-05,0.05,25,0.60,0.58,False,900.0,2,8.41451632235746e-28,2.9007785717557726e-14,118.36032716378169,vittima non trovata entro 15 minuti
496,200,3,50.3,76.7,84.8,3.2,1e-07,0.05,120,center,center,True,119.0,3,0.003870168572191991,0.062210678924056045,2.826987584367956,
495,200,3,125.9,128.6,172.9,2.27,1e-07,0.05,80,0.60,0.58,True,158.8,3,0.024022724011752254,0.15499265792853625,5.546688495315108,
498,200,3,63.6,140.3,147.4,4.8,1e-07,0.05,120,0.45,0.55,True,129.9,3,0.006726679089924281,0.08201633428728866,1.0488656550005473,
492,200,3,147.7,132.6,191.4,4.43,1e-07,0.05,80,0.35,0.40,True,205.5,3,0.03595687533732112,0.189622982091626,2.9304312488746898,
481,200,3,108.9,24.0,105.6,1.34,1e-07,0.05,25,center,center,True,303.40000000000003,3,0.027519808429477294,0.16589095342868246,1.6071047676533208,
452,200,3,170.8,119.5,201.5,3.11,1e-05,0.05,80,0.35,0.40,False,900.0,2,8.077935669463161e-28,2.842170943040401e-14,12.631386405345705,vittima non trovata entro 15 minuti
448,200,3,43.5,69.1,74.8,1.66,1e-05,0.05,50,0.45,0.55,False,900.0,2,2.524354896707238e-29,5.0242958677880805e-15,17.88467464910558,vittima non trovata entro 15 minuti
494,200,3,133.7,143.5,189.0,3.83,1e-07,0.05,80,0.60,0.45,True,215.9,3,0.0026174574946457576,0.05116109356381818,2.774793980184415,
500,200,3,39.6,95.7,97.1,3.27,1e-07,0.05,120,0.60,0.58,True,123.80000000000001,3,0.0032495095387574074,0.05700446946299393,1.1335015983308847,
488,200,3,133.7,66.5,142.6,3.88,1e-07,0.05,50,0.45,0.55,True,307.90000000000003,3,0.0025778872445145432,0.050772898720819,1.05797971717135,
509,200,3,33.3,25.8,35.1,3.15,1e-07,0.2,50,0.60,0.45,True,73.0,3,0.006423139379351734,0.08014449063629847,4.013844626702381,
513,200,3,43.1,66.8,72.6,2.56,1e-07,0.2,80,0.45,0.55,True,100.9,3,0.023227531980970946,0.1524058134749818,1.8008337806101387,
515,200,3,42.2,21.1,40.5,2.05,1e-07,0.2,80,0.60,0.58,True,75.7,3,0.015517415389221084,0.1245689182309178,3.950749574638454,
511,200,3,101.4,164.7,186.5,2.51,1e-07,0.2,80,center,center,True,136.0,3,0.006532972376629063,0.08082680481516676,3.6929106268453307,
463,200,3,89.7,109.4,134.4,4.89,1e-05,0.2,25,0.45,0.55,False,900.0,0,85.21727548727041,9.231320354492656,5.124505179326944,vittima non trovata entro 15 minuti
462,200,3,46.2,50.7,61.5,1.45,1e-05,0.2,25,0.35,0.40,False,900.0,0,nan,nan,14.604157420582249,vittima non trovata entro 15 minuti
466,200,3,95.9,147.2,168.8,3.66,1e-05,0.2,50,center,center,False,900.0,0,210.79742970634257,14.518864614918845,36.98428080789398,vittima non trovata entro 15 minuti
464,200,3,160.3,47.7,161.1,2.25,1e-05,0.2,25,0.60,0.45,False,900.0,0,nan,nan,nan,vittima non trovata entro 15 minuti
467,200,3,48.9,39.4,55.8,3.53,1e-05,0.2,50,0.35,0.40,False,900.0,1,nan,nan,10.815598846052284,vittima non trovata entro 15 minuti
461,200,3,51.2,27.0,51.2,2.99,1e-05,0.2,25,center,center,False,900.0,0,0.0,0.0,7.9575109792399665,vittima non trovata entro 15 minuti
465,200,3,43.4,45.3,55.6,4.16,1e-05,0.2,25,0.60,0.58,False,900.0,1,nan,nan,12.754854321498021,vittima non trovata entro 15 minuti
469,200,3,43.5,146.4,146.6,3.54,1e-05,0.2,50,0.60,0.45,False,900.0,2,5.048709793414476e-29,7.105427357601002e-15,7.959399002157443,vittima non trovata entro 15 minuti
470,200,3,154.8,122.1,190.1,4.83,1e-05,0.2,50,0.60,0.58,False,900.0,2,0.0,0.0,12.373697589802228,vittima non trovata entro 15 minuti
474,200,3,86.1,101.9,126.4,4.58,1e-05,0.2,80,0.60,0.45,False,900.0,2,4.0389678347315804e-28,2.0097183471152322e-14,11.341165112667035,vittima non trovata entro 15 minuti
471,200,3,37.4,102.8,103.0,4.33,1e-05,0.2,80,center,center,False,900.0,2,1.5146129380243427e-28,1.2306961192854808e-14,6.377930049521354,vittima non trovata entro 15 minuti
473,200,3,148.5,81.4,162.6,1.4,1e-05,0.2,80,0.45,0.55,False,900.0,0,2.692645223154387e-28,1.6409281590473078e-14,12.237629423546862,vittima non trovata entro 15 minuti
523,200,3,83.6,142.6,158.5,3.39,1e-06,0.05,25,0.45,0.55,True,157.9,3,0.0034443867928442835,0.058688898378179526,1.7997641780237155,
520,200,3,117.2,152.9,185.7,2.83,1e-07,0.2,120,0.60,0.58,True,213.3,3,0.0011264127378197144,0.03356207290707346,0.4543673109290594,
506,200,3,139.5,154.1,200.8,2.96,1e-07,0.2,50,center,center,True,531.6,3,0.008291776149975887,0.09105919036525575,1.064363294125891,
530,200,3,52.4,111.3,116.4,3.68,1e-06,0.05,50,0.60,0.58,True,124.80000000000001,3,0.03244144950852305,0.18011510072318493,0.4541480892078476,
531,200,3,40.0,61.8,66.7,3.71,1e-06,0.05,80,center,center,True,111.30000000000001,3,0.006814048965793685,0.08254725292699742,4.843267789697054,
479,200,3,119.9,144.8,181.0,1.09,1e-05,0.2,120,0.60,0.45,False,900.0,1,5.385290446308774e-28,2.320622857404618e-14,8.530502595597321,vittima non trovata entro 15 minuti
480,200,3,155.9,75.6,166.6,1.66,1e-05,0.2,120,0.60,0.58,False,900.0,2,5.385290446308774e-28,2.320622857404618e-14,7.091111973167728,vittima non trovata entro 15 minuti
477,200,3,46.8,43.9,57.1,4.17,1e-05,0.2,120,0.35,0.40,False,900.0,2,7.15233887400384e-29,8.457150154752983e-15,39.9853484903885,vittima non trovata entro 15 minuti
528,200,3,144.9,108.3,173.9,4.51,1e-06,0.05,50,0.45,0.55,True,255.10000000000002,3,0.0028762769224214956,0.053630932514934844,0.9548206964630768,
529,200,3,137.7,118.6,174.7,2.65,1e-06,0.05,50,0.60,0.45,True,253.10000000000002,3,0.008878822580660735,0.09422750437457597,1.5378104775107555,
533,200,3,127.2,104.2,157.4,3.61,1e-06,0.05,80,0.45,0.55,True,164.10000000000002,3,0.025779684116094867,0.1605605310034034,0.7334463450913968,
535,200,3,122.0,100.9,151.3,1.83,1e-06,0.05,80,0.60,0.58,True,149.9,3,0.020183122920558356,0.1420673182704536,0.11523191374291636,
537,200,3,90.8,105.0,131.8,3.48,1e-06,0.05,120,0.35,0.40,True,137.70000000000002,3,0.0021748231233490825,0.04663499891014347,0.6355898510816506,
534,200,3,94.9,110.7,138.8,2.88,1e-06,0.05,80,0.60,0.45,True,145.70000000000002,3,0.004696050621164937,0.06852773614504522,0.23319516511326407,
525,200,3,160.0,54.6,162.7,4.56,1e-06,0.05,25,0.60,0.58,True,350.20000000000005,3,0.0009316326484356184,0.030522657951685964,1.7420806088324556,
541,200,3,26.8,24.6,29.3,3.75,1e-06,0.2,25,center,center,True,59.6,3,0.0023587399102873623,0.048566860206187536,3.2511125682769952,
536,200,3,145.5,116.8,179.5,2.05,1e-06,0.05,120,center,center,True,214.4,3,0.003497356997446985,0.05913845616387855,1.3907827622195763,
493,200,3,19.1,131.4,127.1,1.31,1e-07,0.05,80,0.45,0.55,False,900.0,0,0.0,0.0,8.842448794279063,vittima non trovata entro 15 minuti
538,200,3,135.3,84.2,152.5,4.09,1e-06,0.05,120,0.45,0.55,True,260.7,3,0.0031670913216697394,0.056276916419343195,1.151177543589932,
502,200,3,98.0,50.8,103.7,4.45,1e-07,0.2,25,0.35,0.40,False,900.0,1,11.233773400178702,3.351682174696566,4.054561084206995,vittima non trovata entro 15 minuti
501,200,3,79.2,86.7,110.4,2.64,1e-07,0.2,25,center,center,False,900.0,2,0.05304783238581991,0.2303211505394585,2.322001015616634,vittima non trovata entro 15 minuti
499,200,3,22.8,136.9,133.1,2.39,1e-07,0.05,120,0.60,0.45,False,900.0,2,0.9940435422832935,0.9970173229604857,4.779640378078851,vittima non trovata entro 15 minuti
548,200,3,41.4,35.2,47.3,3.34,1e-06,0.2,50,0.45,0.55,True,118.0,3,0.0017121825034894177,0.04137852708216446,1.9451142834205195,
505,200,3,61.7,40.6,66.9,4.05,1e-07,0.2,25,0.60,0.58,False,900.0,1,0.0,0.0,1.642928953146192,vittima non trovata entro 15 minuti
539,200,3,162.5,112.7,190.8,2.11,1e-06,0.05,120,0.60,0.45,True,314.90000000000003,3,0.024888195037590287,0.15775992849133233,1.6133880693184377,
549,200,3,122.1,48.7,125.0,4.41,1e-06,0.2,50,0.60,0.45,True,137.6,3,0.004270871121085743,0.06535190219944438,2.7282011706376514,
503,200,3,123.4,162.6,197.1,1.19,1e-07,0.2,25,0.45,0.55,False,900.0,2,375.280222073015,19.372150682694347,13.130860419294882,vittima non trovata entro 15 minuti
550,200,3,89.9,138.5,158.2,2.78,1e-06,0.2,50,0.60,0.58,True,141.70000000000002,3,0.0023812899947990014,0.04879846303726175,0.927294371196748,
504,200,3,124.3,36.3,123.3,2.07,1e-07,0.2,25,0.60,0.45,False,900.0,1,273.94304035950853,16.5512247389584,15.108695207257087,vittima non trovata entro 15 minuti
514,200,3,117.7,132.9,170.5,3.79,1e-07,0.2,80,0.60,0.45,False,900.0,1,8.077935669463161e-28,2.842170943040401e-14,0.7974140427319991,vittima non trovata entro 15 minuti
512,200,3,143.7,101.6,169.0,1.91,1e-07,0.2,80,0.35,0.40,False,900.0,0,276.3018696335182,16.62233045133919,22.32533546516976,vittima non trovata entro 15 minuti
546,200,3,44.6,75.5,80.9,2.72,1e-06,0.2,50,center,center,True,226.10000000000002,3,0.00154840504453246,0.0393497782018204,3.1189466612825556,
508,200,3,67.0,77.3,95.3,1.69,1e-07,0.2,50,0.45,0.55,False,900.0,2,1.0097419586828951e-28,1.0048591735576161e-14,0.5377346178504908,vittima non trovata entro 15 minuti
507,200,3,157.7,101.6,180.7,4.21,1e-07,0.2,50,0.35,0.40,False,900.0,0,2.692645223154387e-28,1.6409281590473078e-14,6.651490842744653,vittima non trovata entro 15 minuti
554,200,3,73.4,95.2,113.2,1.65,1e-06,0.2,80,0.60,0.45,True,140.4,3,0.0025031988968439067,0.05003197874203964,1.007306622418901,
557,200,3,118.6,122.2,163.2,2.14,1e-06,0.2,120,0.35,0.40,True,142.0,3,0.013625195345020089,0.11672701206241891,1.102587466320877,
562,200,3,25.8,59.0,57.9,2.32,1e-05,0.05,25,0.35,0.40,True,77.30000000000001,3,0.003989250910715203,0.06316051702381166,1.1380355733764242,
516,200,3,62.6,103.3,113.9,4.46,1e-07,0.2,120,center,center,False,900.0,2,5.048709793414476e-29,7.105427357601002e-15,0.41129053568321355,vittima non trovata entro 15 minuti
519,200,3,56.4,152.8,156.5,1.87,1e-07,0.2,120,0.60,0.45,False,900.0,2,5.890161425650221e-28,2.4269654768146623e-14,5.907831939557269,vittima non trovata entro 15 minuti
560,200,3,93.1,96.8,127.2,4.72,1e-06,0.2,120,0.60,0.58,True,145.4,3,0.003260467015005491,0.057100499253557244,0.6953440275033899,
510,200,3,21.8,66.9,64.1,2.79,1e-07,0.2,50,0.60,0.58,False,900.0,2,1.0097419586828951e-28,1.0048591735576161e-14,1.8872154702581625,vittima non trovata entro 15 minuti
568,200,3,24.7,26.9,29.5,3.19,1e-05,0.05,50,0.45,0.55,True,56.5,3,0.002389213748679204,0.04887958417048169,2.1427759278437395,
566,200,3,33.2,30.7,38.1,4.51,1e-05,0.05,50,center,center,True,69.60000000000001,3,0.001434818817231517,0.03787900232624293,4.759446139066399,
517,200,3,72.2,39.3,75.4,1.54,1e-07,0.2,120,0.35,0.40,False,900.0,2,6.731613057885967e-29,8.204640795236539e-15,1.4036679303146895,vittima non trovata entro 15 minuti
518,200,3,22.7,88.7,85.6,3.91,1e-07,0.2,120,0.45,0.55,False,900.0,2,2.0194839173657902e-28,1.4210854715202004e-14,1.7688156200926328,vittima non trovata entro 15 minuti
569,200,3,94.6,156.2,175.8,1.25,1e-05,0.05,50,0.60,0.45,True,127.30000000000001,3,0.0060213455068369994,0.07759732925067073,1.637773853970969,
561,200,3,122.7,47.7,125.2,3.54,1e-05,0.05,25,center,center,True,214.20000000000002,3,0.003457231425747268,0.05879822638266624,1.272277442276462,
567,200,3,63.0,115.2,124.5,1.93,1e-05,0.05,50,0.35,0.40,True,135.6,3,0.004093043835383855,0.06397690079539532,1.3134744768314306,
572,200,3,72.3,112.5,126.8,2.51,1e-05,0.05,80,0.35,0.40,True,123.30000000000001,3,0.0012915143296750157,0.03593764502127283,2.920884836735462,
574,200,3,91.0,147.6,166.6,2.23,1e-05,0.05,80,0.60,0.45,True,127.2,3,0.0026347782580576373,0.051330091155750324,1.5615682273133973,
524,200,3,138.3,77.1,151.6,1.55,1e-06,0.05,25,0.60,0.45,False,900.0,1,0.025213828313517962,0.15878862778397565,0.7494040075711889,vittima non trovata entro 15 minuti
571,200,3,82.1,52.7,90.7,3.23,1e-05,0.05,80,center,center,True,172.8,3,0.005096671450108954,0.07139097597111944,0.7199056612671817,
522,200,3,100.3,56.5,108.3,4.76,1e-06,0.05,25,0.35,0.40,False,900.0,1,2.524354896707238e-28,1.5888218580782548e-14,1.3397886999901585,vittima non trovata entro 15 minuti
578,200,3,101.9,166.8,188.6,1.95,1e-05,0.05,120,0.45,0.55,True,130.3,3,0.0032214262694563274,0.05675760979336892,6.88911008794068,
576,200,3,111.8,40.1,112.4,4.35,1e-05,0.05,120,center,center,True,156.4,3,0.006168843000604272,0.07854198240816354,2.7366086891636447,
579,200,3,83.2,89.5,115.2,1.71,1e-05,0.05,120,0.60,0.45,True,144.4,3,0.00435339759599579,0.06598028187266095,3.447399549442077,
564,200,3,120.1,93.8,145.4,2.76,1e-05,0.05,25,0.60,0.45,True,298.1,3,0.0032747938647261104,0.05722581467070705,1.427940303274709,
526,200,3,97.3,42.1,99.5,2.91,1e-06,0.05,50,center,center,False,900.0,2,2.0194839173657902e-28,1.4210854715202004e-14,0.37008880502636815,vittima non trovata entro 15 minuti
521,200,3,71.3,23.5,68.9,3.11,1e-06,0.05,25,center,center,False,900.0,2,1.6829032644714918e-29,4.1023203976182695e-15,15.267265541234218,vittima non trovata entro 15 minuti
575,200,3,130.9,133.0,179.5,2.73,1e-05,0.05,80,0.60,0.58,True,260.7,3,0.004543248127041778,0.06740362102321935,1.031386901718619,
527,200,3,71.6,74.0,95.9,3.27,1e-06,0.05,50,0.35,0.40,False,900.0,2,0.003131295165524417,0.05595797678190677,1.0344351191287275,vittima non trovata entro 15 minuti
582,200,3,113.7,152.9,183.6,3.01,1e-05,0.2,25,0.35,0.40,True,132.0,3,0.009278888930688595,0.096326989627459,0.805840350339509,
580,200,3,132.2,60.1,138.6,1.3,1e-05,0.05,120,0.60,0.58,True,215.0,3,0.001441335729858898,0.0379649276287852,1.7846667119954323,
532,200,3,23.4,110.1,106.7,2.07,1e-06,0.05,80,0.35,0.40,False,900.0,2,21.327188935975457,4.618136955090814,20.046654860123486,vittima non trovata entro 15 minuti
573,200,3,159.1,46.2,159.5,3.77,1e-05,0.05,80,0.45,0.55,True,357.70000000000005,3,4.3483908006581806e-05,0.006594232935420299,1.5974778796248263,
592,200,3,21.0,120.8,116.9,3.92,1e-05,0.2,80,0.35,0.40,True,101.2,3,0.0025169760513265027,0.05016947330126661,0.3301715566320739,
591,200,3,77.1,120.4,136.1,4.32,1e-05,0.2,80,center,center,True,130.70000000000002,3,0.003363051744946073,0.05799182481131347,3.7112492382455775,
577,200,3,154.7,155.5,212.3,1.28,1e-05,0.05,120,0.35,0.40,True,328.0,3,0.01211583570050996,0.11007195692141554,2.0928170924661793,
542,200,3,101.3,113.9,145.3,3.62,1e-06,0.2,25,0.35,0.40,False,900.0,1,0.9937281683023389,0.9968591516871071,1.6739954931363952,vittima non trovata entro 15 minuti
597,200,3,36.0,112.6,112.0,4.0,1e-05,0.2,120,0.35,0.40,True,119.4,3,0.001900108835895011,0.04359023785086531,0.6494778198165804,
540,200,3,102.3,38.1,102.8,4.2,1e-06,0.05,120,0.60,0.58,False,900.0,2,2.0194839173657902e-28,1.4210854715202004e-14,4.439825405239166,vittima non trovata entro 15 minuti
593,200,3,128.1,61.6,135.5,4.14,1e-05,0.2,80,0.45,0.55,True,291.1,3,0.01734318506706914,0.13169352705075957,1.5950289827295085,
544,200,3,119.0,19.9,115.0,2.43,1e-06,0.2,25,0.60,0.45,False,900.0,1,nan,nan,11.689392690168866,vittima non trovata entro 15 minuti
545,200,3,118.1,47.6,120.9,2.75,1e-06,0.2,25,0.60,0.58,False,900.0,1,0.1957588931196212,0.44244648616484816,6.693811682072303,vittima non trovata entro 15 minuti
543,200,3,80.2,120.3,137.6,3.87,1e-06,0.2,25,0.45,0.55,False,900.0,0,0.044999924034443195,0.21213185530335418,0.3934317689292942,vittima non trovata entro 15 minuti
553,200,3,114.9,22.6,111.2,3.03,1e-06,0.2,80,0.45,0.55,False,900.0,0,nan,nan,14.125109675500466,vittima non trovata entro 15 minuti
547,200,3,134.7,165.9,206.7,2.5,1e-06,0.2,50,0.35,0.40,False,900.0,2,1.1372974147372044,1.066441472720001,0.7690589692141554,vittima non trovata entro 15 minuti
601,200,3,63.6,77.0,92.8,4.32,1e-07,0.05,25,center,center,True,123.9,3,0.00376082484868253,0.06132556439758651,3.0314960879057025,
602,200,3,41.5,42.4,52.3,1.95,1e-07,0.05,25,0.35,0.40,True,115.4,3,0.0016878765599505142,0.041083774898985535,0.9692731329137778,
600,200,3,23.9,117.1,113.7,3.83,1e-05,0.2,120,0.60,0.58,True,145.3,3,0.006832507069900969,0.08265898057622638,1.469050932518502,
603,200,3,95.5,94.9,127.6,2.16,1e-07,0.05,25,0.45,0.55,True,142.0,3,0.022709736372558516,0.15069749955642434,0.9116693016643904,
606,200,3,55.1,129.2,134.0,3.56,1e-07,0.05,50,center,center,True,127.60000000000001,3,0.0033648343133897067,0.058007191910914864,2.990455406110541,
551,200,3,73.7,44.7,79.3,3.05,1e-06,0.2,80,center,center,False,900.0,0,0.0,0.0,2.54487799358892,vittima non trovata entro 15 minuti
604,200,3,72.5,141.2,152.0,3.24,1e-07,0.05,25,0.60,0.45,True,152.6,3,0.0026058112780275,0.05104714759932723,0.7019018089525538,
599,200,3,168.7,134.7,208.9,2.36,1e-05,0.2,120,0.60,0.45,True,360.70000000000005,3,0.0025170331723622366,0.05017004257883619,0.38503960809375004,
552,200,3,19.8,104.1,100.2,1.12,1e-06,0.2,80,0.35,0.40,False,900.0,2,10.362030311369024,3.2190107659604097,3.1640262612986834,vittima non trovata entro 15 minuti
608,200,3,114.7,40.9,115.4,3.88,1e-07,0.05,50,0.45,0.55,True,170.5,3,0.0018182322391824685,0.042640734505663344,0.9375093271686609,
555,200,3,125.5,119.6,166.3,1.2,1e-06,0.2,80,0.60,0.58,False,900.0,0,5.253986290082336,2.2921575622287262,3.1926438934167907,vittima non trovata entro 15 minuti
611,200,3,148.8,168.7,217.9,3.65,1e-07,0.05,80,center,center,True,194.0,3,0.004000897011166758,0.06325264430177412,0.3110836555883399,
607,200,3,131.9,77.6,146.2,3.3,1e-07,0.05,50,0.35,0.40,True,242.10000000000002,3,0.007666675444948791,0.08755955370460033,0.18819394692744923,
559,200,3,77.1,20.9,73.8,4.23,1e-06,0.2,120,0.60,0.45,False,900.0,0,0.0,0.0,8.872340744841903,vittima non trovata entro 15 minuti
556,200,3,167.9,117.6,198.0,2.26,1e-06,0.2,120,center,center,False,900.0,0,8.077935669463161e-28,2.842170943040401e-14,1.7438934113128775,vittima non trovata entro 15 minuti
610,200,3,160.5,129.9,199.5,3.14,1e-07,0.05,50,0.60,0.58,True,228.8,3,0.004681602400725119,0.06842223615700614,1.624271606197863,
558,200,3,19.6,118.3,114.2,4.4,1e-06,0.2,120,0.45,0.55,False,900.0,2,2.082592789783471e-28,1.443119118362539e-14,0.4784751359955276,vittima non trovata entro 15 minuti
612,200,3,36.0,153.3,151.5,1.14,1e-07,0.05,80,0.35,0.40,True,151.70000000000002,3,0.00906990625897487,0.09523605545682197,1.085212308313826,
613,200,3,102.0,68.4,115.9,2.13,1e-07,0.05,80,0.45,0.55,True,152.0,3,0.00584638640508374,0.07646166624579757,1.4425415912024615,
563,200,3,122.3,57.6,128.5,1.98,1e-05,0.05,25,0.45,0.55,False,900.0,1,1.0097419586828951e-28,1.0048591735576161e-14,13.63657328383547,vittima non trovata entro 15 minuti
617,200,3,92.2,88.8,120.9,4.97,1e-07,0.05,120,0.35,0.40,True,138.9,3,0.002480511846065399,0.04980473718498472,3.1306453431529775,
609,200,3,129.8,83.1,147.2,4.64,1e-07,0.05,50,0.60,0.45,True,286.90000000000003,3,0.005069646288408722,0.07120144863981857,1.215525663517464,
616,200,3,83.8,52.8,92.2,3.98,1e-07,0.05,120,center,center,True,143.4,3,0.0014483860194044677,0.03805766702524562,1.0403293502882978,
570,200,3,164.4,79.2,175.8,1.69,1e-05,0.05,50,0.60,0.58,False,900.0,2,2.0194839173657902e-28,1.4210854715202004e-14,15.22406702331697,vittima non trovata entro 15 minuti
614,200,3,71.1,34.3,72.3,3.18,1e-07,0.05,80,0.60,0.45,True,162.4,3,0.006300609438596625,0.07937637834139716,2.0465746992274076,
618,200,3,76.7,159.1,170.0,3.74,1e-07,0.05,120,0.45,0.55,True,148.3,3,0.026263064701885486,0.16205883099012372,1.5182760366729846,
565,200,3,30.6,53.4,54.7,4.24,1e-05,0.05,25,0.60,0.58,False,900.0,2,2.524354896707238e-29,5.0242958677880805e-15,13.694202073063606,vittima non trovata entro 15 minuti
628,200,3,40.1,31.6,44.1,4.75,1e-07,0.2,50,0.45,0.55,True,92.10000000000001,3,0.0018587342080864683,0.043113039884546164,2.742478492512146,
626,200,3,82.0,95.1,118.6,3.86,1e-07,0.2,50,center,center,True,139.5,3,0.006062308874064601,0.07786083016552418,4.140309842813483,
633,200,3,45.3,36.2,51.0,2.99,1e-07,0.2,80,0.45,0.55,True,97.60000000000001,3,0.002354208627086228,0.048520187830285944,1.3680827588625728,
620,200,3,155.3,27.0,151.9,1.21,1e-07,0.05,120,0.60,0.58,True,244.20000000000002,3,0.004530145436632511,0.06730635509840442,1.8998571024372992,
630,200,3,53.9,159.7,162.3,1.81,1e-07,0.2,50,0.60,0.58,True,141.20000000000002,3,0.0037213054804049613,0.061002503886356675,0.3285449105980561,
634,200,3,38.6,150.6,149.5,1.96,1e-07,0.2,80,0.60,0.45,True,134.70000000000002,3,0.0045478206021003255,0.0674375311091704,0.8683002722858776,
583,200,3,119.6,163.7,195.8,3.12,1e-05,0.2,25,0.45,0.55,False,900.0,2,199.09698332849408,14.110173043889082,5.587847996424803,vittima non trovata entro 15 minuti
585,200,3,118.0,160.8,192.4,1.37,1e-05,0.2,25,0.60,0.58,False,900.0,1,1.8064497284065006,1.3440423090090954,5.882949291891845,vittima non trovata entro 15 minuti
619,200,3,162.0,122.8,196.2,3.13,1e-07,0.05,120,0.60,0.45,True,315.90000000000003,3,0.0023854523127497186,0.048841092460649556,1.2557281489597616,
581,200,3,156.8,164.5,220.2,2.13,1e-05,0.2,25,center,center,False,900.0,1,1663.1990699476414,40.78233772048436,45.591101584649856,vittima non trovata entro 15 minuti
638,200,3,46.8,102.7,106.3,2.0,1e-07,0.2,120,0.45,0.55,True,115.5,3,0.0028791351335141625,0.05365757293723005,0.9237596250834106,
635,200,3,86.4,59.7,98.1,3.82,1e-07,0.2,80,0.60,0.58,True,155.9,3,0.0010233886067396829,0.0319904455539413,4.081728803397983,
586,200,3,142.1,78.2,155.4,3.74,1e-05,0.2,50,center,center,False,900.0,0,3.892473096190852,1.9729351474873298,13.783186127598366,vittima non trovata entro 15 minuti
588,200,3,77.8,99.5,119.3,2.35,1e-05,0.2,50,0.45,0.55,False,900.0,2,2.0194839173657902e-28,1.4210854715202004e-14,6.809256361917642,vittima non trovata entro 15 minuti
589,200,3,140.3,100.0,165.3,1.64,1e-05,0.2,50,0.60,0.45,False,900.0,0,2.0194839173657902e-28,1.4210854715202004e-14,10.042250478889693,vittima non trovata entro 15 minuti
641,200,3,48.7,57.5,68.3,4.2,1e-06,0.05,25,center,center,True,124.2,3,0.0010254080041965626,0.03202199250822101,3.1464319306331134,
587,200,3,163.2,65.7,169.4,3.06,1e-05,0.2,50,0.35,0.40,False,900.0,0,0.0,0.0,18.98668431663019,vittima non trovata entro 15 minuti
640,200,3,100.5,101.4,135.7,4.0,1e-07,0.2,120,0.60,0.58,True,163.10000000000002,3,0.0008138953705734331,0.02852885154669625,1.5914232416837457,
584,200,3,82.1,86.4,112.1,4.13,1e-05,0.2,25,0.60,0.45,False,900.0,2,20.7107178314572,4.5509029688026965,3.4519910517027426,vittima non trovata entro 15 minuti
590,200,3,167.3,46.2,167.5,2.83,1e-05,0.2,50,0.60,0.58,False,900.0,0,404.5477195577261,20.11337166060743,6.871247021319155,vittima non trovata entro 15 minuti
