run_id,area_size_m,n_drones,victim_x_m,victim_y_m,victim_dist_m,victim_depth_m,artva_noise_std,comm_radius_m,workspace_frac_r,workspace_frac_c,found,time_found_s,n_drones_stopped,pos_variance_m2,pos_std_m,est_error_2d_m,note
922,100,4,22.5,16.5,21.0,2.26,1e-06,25,0.35,0.40,True,37.4,3,0.0019762511432403007,0.04445504631917844,0.15961236472520454,
900,100,4,45.1,75.9,81.4,3.22,1e-05,120,0.60,0.58,True,90.2,3,0.004568228417922474,0.06758867078085257,0.08910479478319291,
912,100,4,44.9,14.8,41.0,4.83,1e-07,80,0.35,0.40,True,77.9,3,0.027600874554810518,0.1661351093381845,1.4975869518575524,
909,100,4,29.9,49.1,50.6,4.12,1e-07,50,0.60,0.45,True,92.4,3,0.0024507054419410233,0.049504600209889824,0.5416909777162225,
903,100,4,27.2,56.6,56.2,3.21,1e-07,25,0.45,0.55,True,103.9,3,0.03240732877970713,0.1800203565703255,1.9158533600159138,
904,100,4,37.1,52.3,57.1,2.8,1e-07,25,0.60,0.45,True,101.9,3,0.006068620928314521,0.0779013538285088,0.3484326023456626,
931,100,4,12.7,28.2,24.4,1.77,1e-06,80,center,center,True,39.900000000000006,3,0.05885763188739801,0.24260591890429634,2.8539280723287375,
902,100,4,76.6,71.8,97.9,1.08,1e-07,25,0.35,0.40,True,112.60000000000001,3,0.0018584172739374066,0.04310936410963872,0.47270986695167183,
908,100,4,64.4,36.4,67.2,3.03,1e-07,50,0.45,0.55,True,106.60000000000001,3,0.0013057301676827507,0.036134888510728116,0.3219858025048479,
901,100,4,79.2,39.6,81.8,2.02,1e-07,25,center,center,True,123.0,3,0.006614123547088712,0.08132726201642787,0.06960404242426253,
907,100,4,58.6,75.5,88.5,1.25,1e-07,50,0.35,0.40,True,110.9,3,0.004128665854456226,0.06425469519386288,0.14557674584322391,
905,100,4,25.2,52.2,51.3,2.2,1e-07,25,0.60,0.58,True,106.4,3,0.0017498600335882695,0.041831328374655634,0.3617100227094408,
915,100,4,19.6,56.4,53.4,4.31,1e-07,80,0.60,0.58,True,99.10000000000001,3,0.004973591925623425,0.07052369761735006,0.6975711917091191,
914,100,4,72.0,40.0,75.6,2.3,1e-07,80,0.60,0.45,True,106.4,3,0.002444395426766458,0.04944082752914294,0.4088787537987313,
930,100,4,11.1,36.2,31.8,3.47,1e-06,50,0.60,0.58,True,53.5,3,0.0016796352889000168,0.04098335380248933,0.6402835391230559,
910,100,4,74.0,68.8,94.0,1.29,1e-07,50,0.60,0.58,True,113.2,3,0.008550434962359688,0.09246856202169301,0.14634087793067682,
918,100,4,62.9,15.2,58.8,2.64,1e-07,120,0.45,0.55,True,96.60000000000001,3,0.012194135352836102,0.11042705897032712,4.26093795245483,
913,100,4,29.2,59.2,59.4,3.31,1e-07,80,0.45,0.55,True,100.10000000000001,3,0.0055470142951408105,0.07447828069404402,1.4538090462945832,
926,100,4,33.1,27.6,36.0,3.3,1e-06,50,center,center,True,67.10000000000001,3,0.014934807977095753,0.12220805201416048,0.6205431604960924,
911,100,4,59.1,25.6,57.9,4.03,1e-07,80,center,center,True,113.0,3,0.0005483701829516786,0.02341730520259918,0.1531426963993644,
936,100,4,11.8,24.1,20.3,2.16,1e-06,120,center,center,True,26.8,3,0.05616477584061273,0.23699108810377814,3.5153219501482136,
916,100,4,63.6,45.6,71.3,1.31,1e-07,120,center,center,True,111.80000000000001,3,0.004998640687315428,0.07070106567312424,0.16846363975534015,
919,100,4,73.1,45.1,79.0,1.73,1e-07,120,0.60,0.45,True,105.9,3,0.0026369586410408025,0.05135132560159282,0.2763651560747594,
917,100,4,60.2,64.1,80.9,3.35,1e-07,120,0.35,0.40,True,110.5,3,0.002918185747741077,0.05402023461390257,0.09489623032433639,
923,100,4,30.6,59.5,60.2,2.87,1e-06,25,0.45,0.55,True,95.2,3,0.006134650519774873,0.07832400985505576,1.1177826805700166,
920,100,4,52.1,48.4,64.0,1.61,1e-07,120,0.60,0.58,True,105.10000000000001,3,0.003633799699285174,0.06028100612369682,0.061532563719543645,
947,100,4,9.7,24.2,19.8,3.27,1e-05,50,0.35,0.40,True,27.5,3,0.0034353695525556893,0.058612025665009136,0.11808609624228757,
921,100,4,78.3,49.6,85.8,2.54,1e-06,25,center,center,True,124.5,3,0.0017792998046898502,0.04218174729299214,0.27857583925210083,
927,100,4,45.9,35.3,50.9,3.62,1e-06,50,0.35,0.40,True,91.2,3,0.01585075571146963,0.1258997843980268,1.539492490584556,
933,100,4,12.3,38.7,34.5,4.08,1e-06,80,0.45,0.55,True,70.4,3,0.003068793343116988,0.055396690723516946,1.7408738014003786,
928,100,4,56.1,14.6,52.0,2.61,1e-06,50,0.45,0.55,True,96.30000000000001,3,0.006740378787942328,0.08209980991416684,0.13921077802331952,
924,100,4,73.6,51.2,82.7,4.01,1e-06,25,0.60,0.45,True,112.9,3,0.002330913290167465,0.048279532828802985,0.5875444619187421,
929,100,4,56.0,29.1,56.4,1.66,1e-06,50,0.60,0.45,True,102.0,3,0.0038917804707142185,0.06238413637066893,1.497732345553994,
932,100,4,34.3,63.4,65.4,2.68,1e-06,80,0.35,0.40,True,101.5,3,0.01343477802170457,0.11590848986034012,0.49595364283891297,
941,100,4,13.3,45.9,41.7,1.89,1e-05,25,center,center,True,61.900000000000006,3,0.0016944043382625094,0.041163142958993176,3.3527734927197637,
939,100,4,24.8,32.3,33.7,3.75,1e-06,120,0.60,0.45,True,64.3,3,0.0024290711491930664,0.04928560793165756,1.6077079172003605,
925,100,4,70.4,41.5,74.9,2.8,1e-06,25,0.60,0.58,True,123.9,3,0.004816394214313019,0.06940024650037649,0.27614307989233977,
956,100,4,21.1,24.5,25.3,2.22,1e-05,120,center,center,True,44.6,3,0.009142131599463697,0.09561449471426232,1.5289984516724273,
949,100,4,42.5,30.9,45.5,4.53,1e-05,50,0.60,0.45,True,59.300000000000004,3,0.004075101934312081,0.0638365250801771,1.1945664362489747,
955,100,4,15.7,34.8,31.7,4.01,1e-05,80,0.60,0.58,True,48.400000000000006,3,0.021683196616260766,0.14725215318038906,1.1367701392105347,
942,100,4,62.0,30.8,62.6,1.66,1e-05,25,0.35,0.40,True,79.5,3,0.009334134559841088,0.09661332496007519,0.5166103654194472,
934,100,4,57.5,62.8,78.0,4.43,1e-06,80,0.60,0.45,True,100.4,3,0.001534986401598614,0.03917890250630579,0.2732714017553515,
948,100,4,20.6,55.1,52.5,3.69,1e-05,50,0.45,0.55,True,64.3,3,0.011095988318332691,0.10533749720936364,1.1491604967938196,
951,100,4,45.7,23.2,44.6,3.73,1e-05,80,center,center,True,67.2,3,0.015387244787931846,0.12404533359998612,0.07020037867240476,
962,100,4,15.1,24.0,21.5,2.09,1e-07,25,0.35,0.40,True,38.0,3,0.00640541736806242,0.08003385138841201,0.13647971846383636,
946,100,4,13.8,59.2,54.9,4.81,1e-05,50,center,center,True,73.5,3,0.032663118136707,0.18072940584394948,3.9801579390711597,
957,100,4,17.2,48.3,45.0,4.36,1e-05,120,0.35,0.40,True,61.300000000000004,3,0.0035249059287290564,0.0593709182068886,0.14351343916921283,
943,100,4,9.0,74.7,69.8,1.12,1e-05,25,0.45,0.55,True,84.10000000000001,3,0.023155371925389048,0.15216889276520693,0.8123584484689605,
944,100,4,71.6,42.7,76.6,4.11,1e-05,25,0.60,0.45,True,98.9,3,0.004951139273315896,0.07036433239444467,1.3560904885847442,
945,100,4,9.2,78.0,73.1,4.53,1e-05,25,0.60,0.58,True,84.5,3,0.016928265955129588,0.1301086697923301,6.193403614338773,
959,100,4,33.5,38.8,44.2,2.29,1e-05,120,0.60,0.45,True,59.900000000000006,3,0.003695952480728728,0.06079434579571301,1.124863504417772,
935,100,4,53.3,71.8,82.4,1.44,1e-06,80,0.60,0.58,True,109.9,3,0.006719344334194225,0.08197160687820036,0.12900531004266827,
938,100,4,47.2,63.2,71.9,3.54,1e-06,120,0.45,0.55,True,103.80000000000001,3,0.004378941101101891,0.06617356799434265,1.9486640390621104,
950,100,4,69.2,69.0,90.7,3.81,1e-05,50,0.60,0.58,True,91.10000000000001,3,0.005610658838103828,0.07490433123727779,0.0868757677781914,
940,100,4,60.7,50.6,72.0,1.9,1e-06,120,0.60,0.58,True,105.0,3,0.003387282331927742,0.05820036367521892,0.07523555004821579,
952,100,4,63.8,36.9,66.9,4.57,1e-05,80,0.35,0.40,True,98.30000000000001,3,0.014178003145369926,0.11907142035505382,1.9276800172993938,
979,100,4,12.4,20.3,17.0,3.07,1e-07,120,0.60,0.45,True,22.8,3,0.019974090527268167,0.14132972273116567,2.546877059984081,
937,100,4,69.6,79.2,98.4,3.94,1e-06,120,0.35,0.40,True,121.30000000000001,3,0.010207000764869882,0.10102970238929679,1.4924915530818896,
953,100,4,51.7,80.3,88.6,4.59,1e-05,80,0.45,0.55,True,99.30000000000001,3,0.015496979348857675,0.12448686416187724,2.1641613613131505,
954,100,4,72.8,52.3,82.7,1.79,1e-05,80,0.60,0.45,True,104.5,3,0.003823008856473678,0.06183048484747373,0.1879926808107692,
960,100,4,52.8,44.6,62.1,1.58,1e-05,120,0.60,0.58,True,83.30000000000001,3,0.00397554392123269,0.06305191449300085,0.03232966574933199,
958,100,4,59.7,74.1,88.2,1.41,1e-05,120,0.45,0.55,True,95.4,3,0.004544840474193351,0.06741543201814663,0.19669758876527105,
964,100,4,33.4,39.0,44.3,4.2,1e-07,25,0.60,0.45,True,82.0,3,0.006024766876707123,0.07761937178763509,0.9977643565429467,
961,100,4,71.7,22.2,68.9,2.95,1e-07,25,center,center,False,102.80000000000001,3,0.02726177611181975,0.16511140515367118,10.313599585187486,vittima non trovata entro 15 minuti
971,100,4,18.4,39.1,36.6,2.93,1e-07,80,center,center,True,68.5,3,0.018635814124002417,0.13651305477500097,3.6453965916025695,
969,100,4,27.1,43.2,44.1,2.12,1e-07,50,0.60,0.45,True,81.10000000000001,3,0.004755620012044472,0.06896100356030553,1.248507724017209,
963,100,4,67.6,44.5,74.0,2.2,1e-07,25,0.45,0.55,True,104.0,3,0.019468138894305667,0.139528272741784,0.448980570890483,
965,100,4,40.1,46.6,54.5,2.08,1e-07,25,0.60,0.58,True,104.30000000000001,3,0.0058730652455788995,0.07663592659829266,0.09586788370643545,
974,100,4,42.4,37.8,49.8,2.83,1e-07,80,0.60,0.45,True,94.4,3,0.0030854779084302053,0.05554707830687592,0.6901496432374138,
970,100,4,77.9,36.2,79.3,2.89,1e-07,50,0.60,0.58,True,108.7,3,0.003213345600547506,0.05668637932120472,0.22232649037131455,
966,100,4,76.9,66.3,94.5,4.12,1e-07,50,center,center,True,116.2,3,0.003992747700285434,0.06318819272843175,0.04164321232901086,
985,100,4,45.2,14.5,41.3,1.12,1e-06,25,0.60,0.58,True,72.5,3,0.008315334681889934,0.0911884569553073,0.5739280454720698,
973,100,4,57.4,42.0,64.2,2.02,1e-07,80,0.45,0.55,True,105.60000000000001,3,0.003727630830390299,0.061054326876891364,0.08616269207964629,
968,100,4,67.4,42.8,72.9,4.81,1e-07,50,0.45,0.55,True,115.7,3,0.006457066892547523,0.08035587652777812,0.18666008989939845,
988,100,4,10.9,44.4,39.9,3.93,1e-06,50,0.45,0.55,True,73.5,3,0.013671846218379444,0.11692667026123443,1.2371735366612084,
980,100,4,54.8,14.4,50.7,3.94,1e-07,120,0.60,0.58,False,89.4,3,0.02876570928412637,0.16960456740349408,11.160935787166931,vittima non trovata entro 15 minuti
972,100,4,52.6,57.7,71.1,3.31,1e-07,80,0.35,0.40,True,111.5,3,0.004071424509955284,0.06380771512877799,0.2912757187800393,
981,100,4,57.8,26.0,56.8,2.64,1e-06,25,center,center,True,91.30000000000001,3,0.00038472636423165824,0.019614442745886466,1.6606549493843181,
975,100,4,12.2,64.4,59.8,1.05,1e-07,80,0.60,0.58,True,105.80000000000001,3,0.00639179692845369,0.07994871436398268,0.05866993953755357,
976,100,4,78.7,51.3,87.0,2.72,1e-07,120,center,center,True,112.4,3,0.035010348685527784,0.1871105253200038,2.510686995096687,
977,100,4,49.0,76.2,83.7,2.63,1e-07,120,0.35,0.40,True,108.5,3,0.0019797072419894244,0.044493901177458293,0.723827558428729,
967,100,4,70.0,9.4,65.2,2.09,1e-07,50,0.35,0.40,True,130.0,3,0.017771497638493974,0.1333097807308,8.117922513516108,
982,100,4,24.6,64.0,62.1,4.65,1e-06,25,0.35,0.40,True,102.80000000000001,3,0.0060840407406996585,0.07800026115789395,0.7023540233654962,
978,100,4,56.7,65.6,79.6,3.2,1e-07,120,0.45,0.55,True,116.0,3,0.003877695649462903,0.06227114620322082,0.1595997939804779,
983,100,4,46.0,70.4,77.2,3.03,1e-06,25,0.45,0.55,True,107.4,3,0.0017925916288180851,0.042339008358936385,1.368873134318007,
1008,100,4,17.9,10.2,13.9,4.29,1e-05,50,0.45,0.55,True,20.400000000000002,3,0.013494153200423154,0.11616433704206792,0.9155173039302884,
989,100,4,40.8,67.6,72.1,2.07,1e-06,50,0.60,0.45,True,94.2,3,0.006504325187438761,0.0806493966960619,0.025965609442754445,
993,100,4,19.9,52.2,49.5,1.47,1e-06,80,0.45,0.55,True,85.80000000000001,3,0.007945330587788861,0.08913658389117715,1.1334650111656146,
1011,100,4,13.5,28.4,24.8,3.01,1e-05,80,center,center,True,35.0,3,0.006280824020041338,0.07925164995153942,3.593876064549839,
990,100,4,59.8,71.3,86.0,1.19,1e-06,50,0.60,0.58,True,107.80000000000001,3,0.005029565350532429,0.070919428582952,0.7736963507994876,
986,100,4,62.6,77.5,92.6,1.71,1e-06,50,center,center,True,120.10000000000001,3,0.007515431203338236,0.08669158669293253,0.32600527662611495,
987,100,4,74.4,63.1,90.5,3.79,1e-06,50,0.35,0.40,True,123.60000000000001,3,0.014230900521236522,0.11929333812596797,1.538574572204524,
984,100,4,77.5,57.1,89.3,3.54,1e-06,25,0.60,0.45,True,140.3,3,0.008032646252753815,0.08962503139611062,0.2290278240190035,
994,100,4,58.3,41.2,64.4,1.93,1e-06,80,0.60,0.45,True,108.7,3,0.0033170620144038036,0.0575939407785559,0.17877009419114312,
991,100,4,74.8,62.9,90.7,4.68,1e-06,80,center,center,True,124.0,3,0.00735423509112147,0.08575683699345184,0.053249614148862236,
1004,100,4,48.9,19.4,46.2,3.55,1e-05,25,0.60,0.45,True,69.7,3,0.035754690523994936,0.18908910736474202,5.021434768171051,
1003,100,4,40.5,21.8,39.2,1.79,1e-05,25,0.45,0.55,True,61.900000000000006,3,0.0019374574314043182,0.04401655860473781,0.33079670298357905,
1002,100,4,11.9,59.5,54.9,4.03,1e-05,25,0.35,0.40,True,70.0,3,0.004479650366583255,0.06693019024762484,0.4853348531689248,
999,100,4,52.6,28.1,52.9,3.3,1e-06,120,0.60,0.45,True,89.0,3,0.022384575132362562,0.1496147557307185,2.1441343403117994,
992,100,4,77.8,23.8,75.2,3.59,1e-06,80,0.35,0.40,True,128.20000000000002,3,0.031899434714288556,0.17860412849172483,1.3739891750104787,
1001,100,4,67.4,43.2,73.2,4.43,1e-05,25,center,center,True,83.5,3,0.046038921134932326,0.21456682207399244,0.5475500106494384,
1000,100,4,12.7,46.4,42.1,3.68,1e-06,120,0.60,0.58,True,75.3,3,0.020756465203767435,0.1440710422110128,1.6079352465777115,
1007,100,4,42.2,15.1,38.6,5.0,1e-05,50,0.35,0.40,True,63.400000000000006,3,0.006147467781117475,0.078405789206649,1.7184839727020726,
995,100,4,34.6,76.3,77.2,3.07,1e-06,80,0.60,0.58,True,105.80000000000001,3,0.003153905782428869,0.05615964549771365,0.1971654516012262,
997,100,4,50.0,65.2,75.1,3.29,1e-06,120,0.35,0.40,True,104.7,3,0.002121930709090565,0.04606441912246984,0.009210878563705014,
996,100,4,80.6,10.3,75.8,3.59,1e-06,120,center,center,True,122.0,3,0.004530342015990733,0.06730781541537902,0.20080680267972434,
1028,100,4,16.1,14.5,14.6,2.19,1e-07,50,0.45,0.55,True,15.3,3,0.001013912222136751,0.03184198835086702,0.4644772197492711,
1025,100,4,19.7,13.1,16.8,4.39,1e-07,25,0.60,0.58,True,27.700000000000003,3,0.002337721149398011,0.04834998603306945,1.0560422863065149,
1012,100,4,35.0,62.5,64.9,3.33,1e-05,80,0.35,0.40,True,77.7,3,0.008423760262581872,0.09178104522493667,0.08185196796785255,
1018,100,4,26.9,35.4,37.5,4.2,1e-05,120,0.45,0.55,True,57.6,3,0.042123566083698855,0.2052402642848105,1.7208926568556853,
1005,100,4,52.1,80.5,89.0,3.22,1e-05,25,0.60,0.58,True,94.10000000000001,3,0.0042890748235297725,0.06549102857284937,0.4904231122919933,
1017,100,4,47.8,17.0,44.5,3.22,1e-05,120,0.35,0.40,True,71.60000000000001,3,0.02245138958744884,0.14983787767933995,1.7691955086977367,
998,100,4,64.8,54.4,77.6,4.54,1e-06,120,0.45,0.55,True,114.80000000000001,3,0.006525448737944095,0.08078024967740627,0.10206907045602659,
1006,100,4,61.5,79.9,93.8,1.6,1e-05,50,center,center,True,91.4,3,0.013606421066004714,0.11664656474155043,0.29422710512612393,
1010,100,4,71.1,48.6,79.2,1.97,1e-05,50,0.60,0.58,True,89.80000000000001,3,0.007132844426129431,0.08445616866830646,0.3854598513982029,
1013,100,4,68.7,57.4,82.5,2.46,1e-05,80,0.45,0.55,True,90.60000000000001,3,0.01384775531532961,0.11767648582163562,0.23342796920143374,
1020,100,4,54.2,36.8,58.6,1.29,1e-05,120,0.60,0.58,True,68.8,3,0.004450384689129491,0.06671120362524942,0.037963753555754584,
1015,100,4,41.9,60.0,66.2,4.63,1e-05,80,0.60,0.58,True,79.60000000000001,3,0.003641080265461581,0.06034136446469852,0.15497338290270865,
1016,100,4,47.7,49.7,61.9,4.48,1e-05,120,center,center,True,84.9,3,0.006708023049196,0.08190252162904388,0.11511624886798351,
1009,100,4,63.4,64.3,83.2,3.68,1e-05,50,0.60,0.45,True,103.5,3,0.003473366584617164,0.0589352745358598,0.22592708227588285,
1014,100,4,74.8,74.9,98.8,2.37,1e-05,80,0.60,0.45,True,103.30000000000001,3,0.004192125617049986,0.06474662629859557,5.508367823788856,
1026,100,4,25.7,23.3,27.6,3.09,1e-07,50,center,center,True,54.5,3,0.011328061384650813,0.10643336593686593,4.5899155088571835,
1043,100,4,9.2,23.7,19.1,1.65,1e-06,25,0.45,0.55,True,28.1,3,0.0029843270684666943,0.05462899475980401,0.6659685451767899,
1048,100,4,19.1,9.1,14.7,4.49,1e-06,50,0.45,0.55,True,21.1,3,0.014072187030547701,0.118626249331873,0.885223363045853,
1046,100,4,27.3,12.1,23.4,4.45,1e-06,50,center,center,True,35.0,3,0.0011745582836333842,0.034271829300948964,1.5095131313717889,
1044,100,4,26.8,15.6,24.3,4.48,1e-06,25,0.60,0.45,True,48.800000000000004,3,0.023562022758514517,0.15349925979793685,2.474551037181396,
1019,100,4,80.7,41.3,84.0,1.07,1e-05,120,0.60,0.45,True,125.80000000000001,3,0.006962244821496308,0.08344006724287983,0.23009469526940826,
1049,100,4,14.5,31.5,28.2,1.65,1e-06,50,0.60,0.45,True,54.300000000000004,3,0.0016179459829531923,0.04022369926987313,1.5710723519162404,
1036,100,4,46.8,16.7,43.4,3.82,1e-07,120,center,center,True,80.2,3,0.002336489797166064,0.048337250616538624,0.29236716793248385,
1022,100,4,40.1,50.5,57.5,4.32,1e-07,25,0.35,0.40,True,112.9,3,0.006548850678404827,0.0809249694371572,0.1739045092179945,
1024,100,4,73.4,55.1,84.8,3.06,1e-07,25,0.60,0.45,True,112.10000000000001,3,0.0012652403001406165,0.0355702164758751,0.20556815823883326,
1029,100,4,50.7,39.5,57.2,1.63,1e-07,50,0.60,0.45,True,100.4,3,0.0032112299473104904,0.056667715211666074,0.17438301346456328,
1034,100,4,55.5,15.4,51.6,1.03,1e-07,80,0.60,0.45,True,92.30000000000001,3,0.0024609276280999405,0.04960773758296119,0.47180653081727486,
1021,100,4,9.3,60.0,55.1,3.5,1e-07,25,center,center,True,125.10000000000001,3,0.0041894655643268785,0.06472608102092138,4.340843305082748,
1030,100,4,14.4,71.2,66.9,1.19,1e-07,50,0.60,0.58,True,103.0,3,0.004041070818856619,0.06356941732355754,0.136624420190952,
1023,100,4,54.2,51.3,67.5,2.37,1e-07,25,0.45,0.55,True,116.2,3,0.0019254511999427292,0.043879963536251135,0.16105354838095937,
1027,100,4,79.5,55.5,90.0,2.74,1e-07,50,0.35,0.40,True,124.30000000000001,3,0.006838438133348508,0.08269484949710296,1.1485416673030133,
1039,100,4,80.9,42.8,84.8,2.95,1e-07,120,0.60,0.45,True,110.10000000000001,3,0.020043338884680184,0.14157449941525552,1.463322889411605,
1035,100,4,63.2,66.5,84.7,3.94,1e-07,80,0.60,0.58,True,110.5,3,0.006130291502617515,0.07829617808435808,0.10941635122151197,
1040,100,4,51.7,13.8,47.5,2.6,1e-07,120,0.60,0.58,True,92.7,3,0.0018809923907616862,0.04337040916064415,0.9093301559652349,
1050,100,4,31.6,40.3,44.2,3.91,1e-06,50,0.60,0.58,True,86.30000000000001,3,0.008588491252478018,0.09267411317341007,0.4872976824988918,
1053,100,4,31.4,29.9,36.3,2.35,1e-06,80,0.45,0.55,True,65.9,3,0.01618095569316153,0.12720438551072652,0.6734681583271891,
1047,100,4,39.4,31.0,43.1,2.43,1e-06,50,0.35,0.40,True,86.30000000000001,3,0.010163040651923347,0.1008119072923598,0.7589136996576632,
1038,100,4,56.1,40.9,62.4,2.44,1e-07,120,0.45,0.55,True,106.0,3,0.004166658344585861,0.06454965797419736,0.2589619945933329,
1031,100,4,51.3,72.9,82.2,4.84,1e-07,80,center,center,True,116.7,3,0.011922188363672741,0.10918877398191053,3.740392755951377,
1037,100,4,76.5,79.7,103.4,4.63,1e-07,120,0.35,0.40,True,118.4,3,0.03779135835328025,0.19439999576460965,3.291003376830986,
1041,100,4,19.3,49.1,46.3,3.56,1e-06,25,center,center,True,98.30000000000001,3,0.0211023280522938,0.14526640372878308,3.911770525668856,
1042,100,4,49.2,17.3,45.9,2.12,1e-06,25,0.35,0.40,True,102.2,3,0.03354755987859151,0.18315992978430493,1.14075140467859,
1032,100,4,77.0,17.8,73.1,1.87,1e-07,80,0.35,0.40,True,125.80000000000001,3,0.012382378940447903,0.11127613823478914,2.394619346204851,
1033,100,4,75.1,63.7,91.4,2.37,1e-07,80,0.45,0.55,True,125.2,3,0.003277039714808343,0.05724543400838483,0.1893106753067039,
1082,100,4,13.8,16.2,14.2,2.6,1e-07,25,0.35,0.40,True,16.0,3,0.006086443183488692,0.07801565986062473,0.39372650802168246,
1045,100,4,44.3,76.5,81.6,3.32,1e-06,25,0.60,0.58,True,118.9,3,0.00044295218643805383,0.021046429303757296,0.24392016795715757,
1055,100,4,34.1,55.7,58.5,1.24,1e-06,80,0.60,0.58,True,90.10000000000001,3,0.0032378860596871295,0.056902425780340236,0.24655395009026185,
1056,100,4,38.0,46.7,53.2,3.02,1e-06,120,center,center,True,88.0,3,0.023067896660846084,0.1518811925843555,2.311874731231716,
1086,100,4,12.3,9.7,8.7,3.43,1e-07,50,center,center,True,0.30000000000000004,3,0.0001703811882991341,0.013053014529185742,2.532155752869157,
1079,100,4,19.1,16.7,18.3,3.93,1e-05,120,0.60,0.45,True,22.900000000000002,3,0.01283391164682588,0.11328685557833212,2.0326531523783147,
1054,100,4,51.7,39.7,58.2,3.33,1e-06,80,0.60,0.45,True,99.2,3,0.004281048058905425,0.06542971846879234,0.1247891389619489,
1051,100,4,65.0,51.3,75.8,4.31,1e-06,80,center,center,True,114.5,3,0.0046049714509920625,0.06785993995717991,0.1524561003906878,
1052,100,4,60.5,30.6,61.1,2.7,1e-06,80,0.35,0.40,True,113.30000000000001,3,0.006477305370046383,0.080481708294782,0.9853285177957171,
1065,100,4,32.5,27.8,35.7,2.51,1e-05,25,0.60,0.58,True,59.2,3,0.0017799965545227871,0.042190005386617185,0.8280851243833298,
1078,100,4,17.2,27.6,25.7,2.94,1e-05,120,0.45,0.55,True,47.0,3,0.0038860732150832467,0.062338376744051065,1.2321168065983361,
1059,100,4,61.8,13.3,57.4,3.09,1e-06,120,0.60,0.45,False,89.7,3,0.004560100155802823,0.06752851365018205,11.89830711209799,vittima non trovata entro 15 minuti
1076,100,4,32.8,23.3,33.3,3.64,1e-05,120,center,center,True,55.1,3,0.0038411152186141884,0.0619767312675829,0.04240504692870552,
1061,100,4,57.6,51.0,69.8,1.47,1e-05,25,center,center,True,88.7,3,0.007699255379285581,0.0877454009010477,0.08598317220046998,
1062,100,4,69.6,52.3,80.1,3.49,1e-05,25,0.35,0.40,True,88.7,3,0.03514727967771189,0.18747607761448362,2.0975303430624117,
1057,100,4,66.7,52.8,78.1,3.04,1e-06,120,0.35,0.40,True,113.2,3,0.007901920213336777,0.08889274556079803,1.244682431481342,
1067,100,4,14.7,63.2,59.0,2.16,1e-05,50,0.35,0.40,True,71.0,3,0.03634672336419491,0.1906481664328165,0.7500058091810876,
1071,100,4,47.0,12.9,42.7,4.95,1e-05,80,center,center,True,69.9,3,0.0018195811789877144,0.04265654907499802,0.3479802499614977,
1075,100,4,49.1,23.9,48.0,3.94,1e-05,80,0.60,0.58,True,68.10000000000001,3,0.018610228441907364,0.13641931110333083,0.9526047977174811,
1058,100,4,52.6,51.0,66.2,2.24,1e-06,120,0.45,0.55,True,100.10000000000001,3,0.0014069213401510952,0.0375089501339493,0.1114535760254151,
1068,100,4,71.9,27.1,70.5,2.15,1e-05,50,0.45,0.55,False,82.60000000000001,3,0.01970352682310667,0.1403692517010284,10.74951086566262,vittima non trovata entro 15 minuti
1069,100,4,53.3,14.4,49.2,2.46,1e-05,50,0.60,0.45,True,76.80000000000001,3,0.02827458140904467,0.16815047252102705,3.3254170622367596,
1066,100,4,43.6,54.1,62.5,3.06,1e-05,50,center,center,True,82.60000000000001,3,0.0028802911490133525,0.053668344012214056,3.5596932040127003,
1074,100,4,43.1,22.2,41.8,4.1,1e-05,80,0.60,0.45,True,67.2,3,0.011135334052525878,0.10552409228477579,2.4607082284066197,
1064,100,4,70.6,62.1,86.9,3.83,1e-05,25,0.60,0.45,True,104.4,4,0.004448855437860304,0.06669974091299234,0.17313149573573583,
1070,100,4,34.9,64.9,67.0,2.37,1e-05,50,0.60,0.58,True,76.2,3,0.006299054529189237,0.07936658320218426,0.04623052710286113,
1073,100,4,32.6,72.5,72.9,4.58,1e-05,80,0.45,0.55,True,77.60000000000001,3,0.0012274386812577776,0.035034820982242476,1.7889434919262543,
1084,100,4,32.3,16.2,29.5,4.45,1e-07,25,0.60,0.45,True,48.900000000000006,3,0.0010210624732975096,0.031954068180710726,2.6357283856806504,
1060,100,4,75.7,50.7,84.2,3.95,1e-06,120,0.60,0.58,True,111.80000000000001,3,0.003810923635450333,0.06173267882937151,0.2767355626767966,
1107,100,4,11.5,17.5,14.1,2.81,1e-06,50,0.35,0.40,True,14.0,3,0.004289156251433383,0.06549165024209867,0.19868309146206087,
1077,100,4,63.2,75.4,91.4,4.37,1e-05,120,0.35,0.40,True,93.5,3,0.006464665864176445,0.08040314585995031,0.49745649035097517,
1092,100,4,24.7,18.8,24.0,2.61,1e-07,80,0.35,0.40,True,45.300000000000004,3,0.0039800182104413094,0.06308738550963504,0.41238993509809463,
1072,100,4,50.4,71.2,80.2,4.72,1e-05,80,0.35,0.40,True,94.10000000000001,3,0.0028507142816868447,0.05339208070198093,0.2617170271062647,
1080,100,4,49.8,58.3,69.6,4.37,1e-05,120,0.60,0.58,True,96.4,3,0.003519197782242076,0.05932282682275075,0.11514325242016646,
1083,100,4,43.8,17.7,40.8,3.74,1e-07,25,0.45,0.55,True,78.9,3,0.002442826670010329,0.049424959989971956,0.19283141699491976,
1098,100,4,32.5,9.1,27.8,2.38,1e-07,120,0.45,0.55,True,49.6,3,0.001231160987463626,0.03508790371999482,0.2894732708219216,
