run_id,area_size_m,n_drones,victim_x_m,victim_y_m,victim_dist_m,victim_depth_m,artva_noise_std,comm_radius_m,workspace_frac_r,workspace_frac_c,found,time_found_s,n_drones_stopped,pos_variance_m2,pos_std_m,est_error_2d_m,note
2127,100,5,76.2,44.9,81.6,3.27,1e-06,50,0.35,0.40,True,90.30000000000001,3,0.0033362070265632385,0.05775990847086964,1.4970432455408584,
2141,100,5,27.4,19.8,26.9,3.06,1e-05,25,center,center,True,42.6,3,0.002314924170708736,0.048113658878833315,3.791094104838161,
2134,100,5,40.5,35.7,46.9,4.68,1e-06,80,0.60,0.45,True,56.900000000000006,3,0.013355867281083353,0.11556758750222033,0.7710188758583563,
2139,100,5,18.7,30.2,28.7,4.64,1e-06,120,0.60,0.45,True,49.800000000000004,3,0.0017977614579282736,0.04240001719254691,2.639825379454406,
2119,100,5,79.1,64.3,94.9,3.46,1e-07,120,0.60,0.45,True,107.7,3,0.004340673826665669,0.06588379031799604,0.2859899652504126,
2142,100,5,14.9,77.6,73.3,1.4,1e-05,25,0.35,0.40,True,50.0,3,0.004324461083674571,0.06576063475723581,0.14281836072044377,
2145,100,5,41.3,21.5,39.9,1.28,1e-05,25,0.60,0.58,True,52.6,3,0.003322030140539427,0.05763705527297024,0.7357546583899823,
2144,100,5,31.5,42.8,46.1,4.75,1e-05,25,0.60,0.45,True,51.900000000000006,3,0.0030966159900034772,0.05564724602353181,4.055403836919595,
2137,100,5,16.8,66.3,62.4,3.31,1e-06,120,0.35,0.40,True,61.300000000000004,3,0.004781892975455419,0.06915123263872755,0.21378124963008113,
2126,100,5,80.0,68.9,98.5,2.23,1e-06,50,center,center,True,107.5,3,0.004170302118649119,0.06457787638695715,0.26029960556555065,
2136,100,5,70.1,31.7,70.4,1.56,1e-06,120,center,center,True,67.0,3,0.0005302239800463285,0.02302659288836124,0.18504627540636853,
2149,100,5,27.2,12.0,23.3,3.64,1e-05,50,0.60,0.45,True,42.7,3,0.0007529710353255093,0.027440317697240847,2.0499333499917407,
2138,100,5,47.8,51.1,62.9,4.55,1e-06,120,0.45,0.55,True,66.10000000000001,3,0.0025904426958503826,0.05089639177633698,0.10498976518224341,
2151,100,5,37.7,29.9,41.1,1.27,1e-05,80,center,center,True,41.1,3,0.0016796484312202814,0.04098351413947176,0.3773423934091533,
2148,100,5,30.8,46.5,48.8,2.64,1e-05,50,0.45,0.55,True,49.0,3,0.018145814455179654,0.13470640094360645,2.363470846922793,
2150,100,5,10.7,61.7,56.9,3.5,1e-05,50,0.60,0.58,True,47.1,3,0.001363926584724599,0.03693137669684951,0.5591099338513812,
2165,100,5,18.1,24.7,23.7,3.65,1e-07,25,0.60,0.58,True,15.8,3,0.0023735465833349123,0.04871905770163163,1.177522584821535,
2146,100,5,32.8,65.0,66.1,4.89,1e-05,50,center,center,True,69.3,3,0.007318866288412249,0.08555037281281859,5.23305735738144,
2140,100,5,66.4,63.4,84.7,4.87,1e-06,120,0.60,0.58,True,75.10000000000001,3,0.004015214172622763,0.0633657176446599,0.23804368870688272,
2153,100,5,25.1,35.7,36.7,2.84,1e-05,80,0.45,0.55,True,48.0,3,0.004112182279726062,0.06412629943888905,2.3404431108014174,
2143,100,5,66.3,57.5,80.7,1.02,1e-05,25,0.45,0.55,True,73.5,3,0.001066365272658022,0.03265524877654467,0.2611721961400091,
2156,100,5,51.9,23.4,50.4,3.9,1e-05,120,center,center,True,47.6,3,0.0027935614068333725,0.05285415221941766,0.18177163096433333,
2135,100,5,77.2,37.7,79.3,4.19,1e-06,80,0.60,0.58,True,88.7,3,0.004422775439298458,0.06650395055407203,0.10567692170916083,
2172,100,5,21.5,20.2,22.5,1.6,1e-07,80,0.35,0.40,True,14.8,3,0.0014012463217070142,0.0374332248371285,0.1762651747306406,
2152,100,5,71.1,61.8,87.1,3.89,1e-05,80,0.35,0.40,True,60.0,3,0.003475613185600338,0.05895433135572261,4.976428081744611,
2154,100,5,24.4,55.7,54.3,4.47,1e-05,80,0.60,0.45,True,57.6,3,0.003324705667070789,0.05766026072669798,0.017558914306209813,
2157,100,5,31.4,41.6,45.1,3.12,1e-05,120,0.35,0.40,True,48.5,3,0.004182326954658188,0.06467091274025895,0.04747571287922378,
2147,100,5,75.5,53.2,85.4,4.68,1e-05,50,0.35,0.40,True,79.7,3,0.012945800810841096,0.11377961509357068,2.656134057962752,
2158,100,5,52.7,28.6,53.2,3.85,1e-05,120,0.45,0.55,True,49.300000000000004,3,0.0031181815930319164,0.05584068044922014,0.08380536912121159,
2159,100,5,24.1,41.4,41.1,4.9,1e-05,120,0.60,0.45,True,54.7,3,0.0008833321995515291,0.029720905093074287,5.343606703016529,
2155,100,5,60.8,40.1,65.9,4.21,1e-05,80,0.60,0.58,True,70.0,3,0.0027534232332916703,0.052473071506170386,0.04293486632804684,
2160,100,5,39.5,44.8,52.7,3.5,1e-05,120,0.60,0.58,True,61.0,3,0.004001945171247828,0.06326092926323347,0.012723397918555843,
2163,100,5,48.7,14.2,44.6,4.19,1e-07,25,0.45,0.55,False,56.2,3,0.07350956558543997,0.27112647525728645,16.443294568931087,vittima non trovata entro 15 minuti
2161,100,5,71.4,17.9,67.6,4.81,1e-07,25,center,center,False,65.3,3,0.003314649824194475,0.05757299561595241,23.826020082213716,vittima non trovata entro 15 minuti
2171,100,5,17.7,36.6,34.0,4.09,1e-07,80,center,center,True,51.7,3,0.014952083733900959,0.12227871333106576,4.262020975252142,
2175,100,5,39.6,13.2,35.6,1.67,1e-07,80,0.60,0.58,True,41.900000000000006,3,0.06395425197444861,0.2528917791752998,9.83262139639993,
2179,100,5,29.1,24.8,31.1,1.62,1e-07,120,0.60,0.45,True,42.0,3,0.012198724786074804,0.11044783739881377,2.003606253271324,
2184,100,5,59.7,12.1,55.2,2.7,1e-06,25,0.60,0.45,False,44.1,3,0.018225559387287045,0.1350020717888694,15.46817920849233,vittima non trovata entro 15 minuti
2162,100,5,43.6,54.1,62.4,1.74,1e-07,25,0.35,0.40,True,82.9,3,0.00365081986734199,0.06042201475738781,0.13584301983307795,
2164,100,5,62.3,20.1,59.3,1.97,1e-07,25,0.60,0.45,False,76.5,3,0.026316682790134358,0.16222417449361348,20.19219931858545,vittima non trovata entro 15 minuti
2187,100,5,24.4,14.9,21.8,1.42,1e-06,50,0.35,0.40,True,36.0,3,0.001575421011361691,0.03969157355613016,0.17314851288354377,
2176,100,5,27.6,38.9,40.8,2.58,1e-07,120,center,center,True,63.400000000000006,3,0.041294699217203044,0.2032109721870427,3.1522423790774,
2170,100,5,28.8,44.3,46.0,3.62,1e-07,50,0.60,0.58,True,74.60000000000001,3,0.002426646754003685,0.04926100642499791,0.13988848239617996,
2167,100,5,22.6,64.4,62.0,2.42,1e-07,50,0.35,0.40,True,85.0,3,0.013244946585618386,0.11508669160949231,0.6333244137755273,
2180,100,5,46.3,11.6,41.9,2.91,1e-07,120,0.60,0.58,False,55.400000000000006,3,0.060831304545442305,0.2466400302980891,14.785176499218037,vittima non trovata entro 15 minuti
2181,100,5,62.4,67.0,84.5,2.8,1e-06,25,center,center,True,67.2,3,0.002713714772609307,0.052093327524830924,0.2653214588608548,
2186,100,5,67.0,49.9,76.6,2.61,1e-06,50,center,center,True,67.10000000000001,3,0.0004044136634787094,0.020110038873127754,0.11915266194032798,
2169,100,5,14.4,76.7,72.4,1.75,1e-07,50,0.60,0.45,True,89.60000000000001,3,0.03563071472625468,0.18876099895437798,1.0224795405197846,
2173,100,5,44.2,58.7,66.5,4.54,1e-07,80,0.45,0.55,True,85.0,3,0.018221338959868334,0.13498643991108267,1.163041126485288,
2174,100,5,16.9,71.9,67.9,3.29,1e-07,80,0.60,0.45,True,88.2,3,0.008838123351525546,0.09401129374455787,0.24879817762523695,
2177,100,5,20.0,47.4,45.0,1.54,1e-07,120,0.35,0.40,True,76.4,3,0.01679990980345029,0.12961446602694582,0.47780683108118616,
2185,100,5,34.3,72.8,73.9,1.51,1e-06,25,0.60,0.58,True,78.5,3,0.004148516382548358,0.064408977499634,0.04191214428877281,
2168,100,5,64.9,47.8,73.6,1.75,1e-07,50,0.45,0.55,True,100.30000000000001,3,0.00248459942391925,0.049845756328089255,0.7600385022629537,
2200,100,5,14.0,15.7,13.9,3.21,1e-06,120,0.60,0.58,True,15.9,3,0.009249493690098316,0.09617428809249547,0.7124915151897933,
2178,100,5,52.7,67.0,78.2,2.94,1e-07,120,0.45,0.55,True,83.80000000000001,3,0.011273395282455264,0.1061762463192934,0.5067096544479911,
2183,100,5,56.3,62.0,76.7,4.55,1e-06,25,0.45,0.55,True,84.60000000000001,3,0.0032133744591775646,0.05668663386705516,0.10879245515394799,
2189,100,5,15.1,59.2,55.1,3.39,1e-06,50,0.60,0.45,True,56.1,3,0.0009640396398074097,0.031048987742073167,0.1577351206053444,
2166,100,5,67.2,44.0,73.4,1.52,1e-07,50,center,center,True,108.0,3,0.005914327466475359,0.07690466479008512,0.730517843069718,
2195,100,5,31.4,12.2,27.4,1.91,1e-06,80,0.60,0.58,True,41.2,3,0.011856268478479608,0.10888649355397394,0.5432641070529319,
2190,100,5,24.6,62.0,60.2,3.15,1e-06,50,0.60,0.58,True,63.2,3,0.0025453778318985866,0.05045173764994211,0.12840423569807558,
2191,100,5,36.5,42.6,49.1,3.78,1e-06,80,center,center,True,60.7,3,0.014473538214099475,0.12030601902689439,1.5575224050023422,
2188,100,5,35.3,73.5,74.9,4.29,1e-06,50,0.45,0.55,True,78.9,3,0.007803639207745242,0.0883382092174459,1.6639278210979427,
2193,100,5,20.9,58.9,56.2,2.64,1e-06,80,0.45,0.55,True,59.1,3,0.005632431628542259,0.0750495278369042,0.5661893343574651,
2194,100,5,12.5,72.3,67.7,4.3,1e-06,80,0.60,0.45,True,59.7,3,0.02057167742888014,0.14342830065534534,5.760162008337858,
2202,100,5,38.8,31.1,42.7,2.3,1e-05,25,0.35,0.40,True,39.2,3,0.004436779317480241,0.0666091534061216,0.07101718201089642,
2201,100,5,13.5,64.2,59.8,2.58,1e-05,25,center,center,True,48.6,3,0.004157724846565363,0.06448042219592985,4.2555793734138865,
2197,100,5,46.5,24.1,45.7,3.58,1e-06,120,0.35,0.40,True,55.900000000000006,3,0.0033898439506924206,0.05822236641268045,0.6828113104802417,
2204,100,5,52.9,20.3,50.3,2.65,1e-05,25,0.60,0.45,True,42.7,3,0.003550380411735705,0.05958506869791882,2.935477555474744,
2212,100,5,20.1,35.0,33.6,1.79,1e-05,80,0.35,0.40,True,33.0,3,0.005131589975519616,0.07163511691565538,0.09089577077156984,
2196,100,5,28.8,79.3,78.0,4.51,1e-06,120,center,center,True,69.60000000000001,3,0.004088186264219625,0.06393892604837545,3.7816247282028157,
2199,100,5,57.2,17.2,53.6,3.74,1e-06,120,0.60,0.45,True,55.900000000000006,3,0.0024247927712955754,0.04924218487532388,3.0882620551926436,
2209,100,5,43.1,10.3,38.4,4.78,1e-05,50,0.60,0.45,True,48.300000000000004,3,0.005893537143733947,0.07676937634066039,4.808060125677683,
2213,100,5,10.8,46.7,42.1,2.56,1e-05,80,0.45,0.55,True,42.800000000000004,3,0.006291205205220153,0.07931711798357372,1.5536156110123307,
2214,100,5,16.6,58.3,54.5,2.17,1e-05,80,0.60,0.45,True,42.6,3,0.0025657167183610868,0.05065290434280237,0.22275839112689916,
2198,100,5,53.1,11.3,48.5,4.14,1e-06,120,0.45,0.55,True,63.300000000000004,3,0.004798969446726919,0.06927459452589324,1.0849323438625618,
2231,100,5,11.8,15.3,12.4,2.64,1e-07,80,center,center,True,0.2,5,0.0011981778354166548,0.03461470547927072,0.8030343961033906,
2203,100,5,67.2,66.4,87.4,2.09,1e-05,25,0.45,0.55,True,64.0,3,0.004786609247634139,0.06918532537781505,0.0737855104987872,
2205,100,5,63.2,32.8,64.5,2.89,1e-05,25,0.60,0.58,True,62.2,3,0.004287069694446105,0.06547571835761792,0.03518165167591117,
2215,100,5,55.5,22.2,53.4,2.29,1e-05,80,0.60,0.58,True,46.7,3,0.0013689466632178363,0.036999279225652985,1.916864997262971,
2211,100,5,74.7,61.8,89.9,1.61,1e-05,80,center,center,True,59.6,3,0.004229652019963427,0.06503577492398648,0.08381262575463054,
2219,100,5,19.5,45.1,42.7,3.01,1e-05,120,0.60,0.45,True,39.300000000000004,3,0.0028946932206702245,0.05380235330048514,0.047651908577208975,
2217,100,5,17.1,65.3,61.5,3.57,1e-05,120,0.35,0.40,True,44.1,3,0.006616967235809429,0.08134474313567798,0.055016775446778465,
2208,100,5,38.2,40.1,48.4,3.74,1e-05,50,0.45,0.55,True,60.2,3,0.0023562298213971045,0.048541011746739526,0.9801196509945412,
2220,100,5,48.4,27.6,49.0,1.55,1e-05,120,0.60,0.58,True,47.7,3,0.014755157121843441,0.12147080769404409,2.107084420930127,
2222,100,5,20.6,31.3,30.6,1.13,1e-07,25,0.35,0.40,True,34.7,3,0.00213505245400983,0.04620662781473919,0.19169238708073297,
2206,100,5,66.4,42.1,71.7,3.65,1e-05,50,center,center,True,76.0,3,0.0010562018092270223,0.03249925859503602,0.04479285279652217,
2207,100,5,74.5,24.8,72.2,4.48,1e-05,50,0.35,0.40,True,78.2,3,0.006484184733484178,0.0805244356297154,2.3041087712239667,
2216,100,5,76.3,15.6,72.1,2.79,1e-05,120,center,center,True,70.7,3,0.0021564729095887836,0.046437839200255474,0.4529317483393304,
2218,100,5,57.2,18.0,53.8,3.39,1e-05,120,0.45,0.55,True,65.60000000000001,3,0.00193781114703066,0.044020576405025186,0.09601966645532307,
2234,100,5,9.2,36.9,32.2,2.22,1e-07,80,0.60,0.45,True,37.800000000000004,3,0.05295712134714024,0.2301241433381996,1.2896665700129086,
2223,100,5,42.5,47.9,57.0,1.03,1e-07,25,0.45,0.55,True,82.2,3,0.004896267453386482,0.06997333387360131,0.4380804846409468,
2227,100,5,49.5,26.2,49.3,3.14,1e-07,50,0.35,0.40,True,72.60000000000001,3,0.0022301939179132646,0.047224928987911294,0.2627624891271615,
2243,100,5,25.5,56.3,55.3,2.83,1e-06,25,0.45,0.55,True,52.6,3,0.003958369861251105,0.06291557725437401,1.295118120032291,
2224,100,5,32.8,73.1,73.5,2.52,1e-07,25,0.60,0.45,True,92.5,3,0.01807671284962644,0.13444966660288318,0.2718682389895891,
2225,100,5,38.5,59.3,63.8,4.68,1e-07,25,0.60,0.58,True,87.5,3,0.003042726169554028,0.05516091160916422,0.11441580473254954,
2229,100,5,66.7,22.8,64.3,4.19,1e-07,50,0.60,0.45,False,77.60000000000001,3,0.021070446256881828,0.14515662663785567,20.255360633363487,vittima non trovata entro 15 minuti
2233,100,5,41.9,37.3,49.0,3.33,1e-07,80,0.45,0.55,True,74.60000000000001,3,0.0023677606729797444,0.048659641110264516,0.29429188717838284,
2221,100,5,65.1,71.1,89.3,1.94,1e-07,25,center,center,True,106.0,3,0.002745181785435986,0.05239448239496203,0.6640836055877178,
2242,100,5,58.2,44.0,66.0,4.28,1e-06,25,0.35,0.40,True,67.7,3,0.019721239140579088,0.1404323293995335,2.559596211664623,
2232,100,5,19.8,65.7,62.5,3.55,1e-07,80,0.35,0.40,True,85.30000000000001,3,0.010535377098013325,0.10264198506465727,0.3626504813864137,
2245,100,5,50.0,58.7,70.1,1.75,1e-06,25,0.60,0.58,True,63.400000000000006,3,0.0038046419869144157,0.061681780023880764,0.16188013748082444,
2230,100,5,27.5,71.0,69.7,4.17,1e-07,50,0.60,0.58,True,93.10000000000001,3,0.005830186280517697,0.07635565650636301,0.13727384773362022,
2235,100,5,37.4,50.1,55.5,3.39,1e-07,80,0.60,0.58,True,82.80000000000001,3,0.005223671788465202,0.07227497345876512,0.09273254574802162,
2241,100,5,70.0,67.3,90.0,1.49,1e-06,25,center,center,False,80.2,3,0.019895976127318537,0.141053096837037,11.42394534502924,vittima non trovata entro 15 minuti
2244,100,5,58.1,50.5,69.9,4.42,1e-06,25,0.60,0.45,True,68.3,3,0.004063066993490096,0.06374219162760326,0.08151238021089434,
2239,100,5,70.1,49.2,78.7,4.04,1e-07,120,0.60,0.45,True,87.30000000000001,3,0.0038932374448094227,0.06239581271855847,0.12443925919058295,
2246,100,5,24.1,40.8,40.6,4.93,1e-06,50,center,center,True,60.300000000000004,3,0.0008112548576501653,0.0284825360115662,3.4492733482190143,
2228,100,5,72.6,76.8,98.6,2.02,1e-07,50,0.45,0.55,True,105.9,3,0.003063998465065827,0.055353396147533956,0.30205176195017863,
2226,100,5,79.6,79.5,105.5,3.83,1e-07,50,center,center,False,117.0,3,0.025024985908017078,0.15819287565505938,25.91069651832751,vittima non trovata entro 15 minuti
2240,100,5,26.9,58.6,57.9,2.53,1e-07,120,0.60,0.58,True,89.0,3,0.004971090766682649,0.0705059626321253,0.2410576376090829,
2237,100,5,73.1,28.1,71.9,1.77,1e-07,120,0.35,0.40,True,100.7,3,0.015057867331168623,0.12271050212255112,4.299722332304242,
2236,100,5,74.9,55.6,86.3,3.83,1e-07,120,center,center,True,105.80000000000001,3,0.0037465295081172147,0.06120890056288558,0.3132646093142926,
2238,100,5,69.8,63.3,87.1,4.02,1e-07,120,0.45,0.55,True,105.7,3,0.0033174607045381175,0.05759740189052035,0.011826050768901947,
2249,100,5,28.2,61.1,60.7,1.65,1e-06,50,0.60,0.45,True,53.400000000000006,3,0.004890570720173841,0.06993261556794399,0.0761506117484492,
2247,100,5,53.5,48.8,65.3,1.06,1e-06,50,0.35,0.40,True,65.8,3,0.0008107073862875738,0.028472923739714082,0.22929009751204277,
2248,100,5,19.8,43.9,41.6,3.72,1e-06,50,0.45,0.55,True,60.6,3,0.0015847390162582928,0.039808780642696065,1.179601950130423,
2254,100,5,10.5,77.8,73.0,1.03,1e-06,80,0.60,0.45,True,58.7,3,0.03427774430731208,0.18514249730224575,0.5130452605033706,
2255,100,5,38.6,32.8,43.6,3.62,1e-06,80,0.60,0.58,True,54.800000000000004,3,0.0227398927963476,0.15079752251395778,0.8910601143180076,
2264,100,5,13.9,23.3,20.3,2.82,1e-05,25,0.60,0.45,True,34.0,3,0.018535520857848826,0.1361452197392506,4.657534738844862,
2250,100,5,41.9,60.7,66.8,3.75,1e-06,50,0.60,0.58,True,66.0,3,0.004790861805514975,0.06921605164638456,0.1554959633391904,
2251,100,5,63.2,23.9,61.2,1.64,1e-06,80,center,center,True,65.8,3,0.004616641297151677,0.067945870346561,0.21847078560936434,
2256,100,5,34.7,60.5,63.0,1.85,1e-06,120,center,center,True,57.0,3,0.0012544761511575487,0.03541858482714334,0.8118390175272076,
2260,100,5,12.6,41.5,37.3,3.0,1e-06,120,0.60,0.58,True,50.900000000000006,3,0.000807005493965851,0.028407842120897725,1.700892660275914,
2252,100,5,52.8,17.0,49.3,3.39,1e-06,80,0.35,0.40,True,65.60000000000001,3,0.0009214093787294879,0.030354725805539537,1.186157279017361,
2253,100,5,62.2,45.3,70.0,4.37,1e-06,80,0.45,0.55,True,70.2,3,0.004562250325914918,0.06754443223475136,0.12342236458230366,
2261,100,5,25.5,72.0,70.1,2.71,1e-05,25,center,center,True,52.400000000000006,3,0.0010803884253767844,0.03286926262295497,2.630206552476105,
2276,100,5,9.6,13.7,9.8,2.1,1e-05,120,center,center,True,10.200000000000001,3,0.0019462026171397319,0.044115786484429036,3.123977727832363,
2263,100,5,70.9,20.4,67.6,3.39,1e-05,25,0.45,0.55,True,53.800000000000004,3,0.0023913496774362756,0.04890142817378932,0.166900517531754,
2258,100,5,45.1,49.3,59.8,3.76,1e-06,120,0.45,0.55,True,65.8,3,0.004964858954651058,0.07046175526234823,0.2116000192156626,
2267,100,5,36.1,71.7,73.6,2.31,1e-05,50,0.35,0.40,True,51.900000000000006,3,0.0040692316860077805,0.06379052975174121,0.11274123454752571,
2259,100,5,68.3,50.7,78.1,2.12,1e-06,120,0.60,0.45,True,72.60000000000001,3,0.0037671903374821543,0.061377441600983615,0.22635807348618053,
2266,100,5,35.3,78.8,79.8,3.99,1e-05,50,center,center,True,58.6,3,0.002735749591931508,0.05230439361976686,3.639939650963857,
2257,100,5,71.8,38.6,74.8,2.46,1e-06,120,0.35,0.40,True,72.8,3,0.008745525384044241,0.09351751378241534,1.3350024183155584,
2262,100,5,79.1,43.8,83.6,3.97,1e-05,25,0.35,0.40,True,70.2,3,0.028747937816092715,0.1695521684204974,5.631277777505149,
2290,100,5,16.7,21.1,19.8,1.91,1e-07,50,0.60,0.58,True,0.2,3,0.015274253360102779,0.12358905032446353,1.2728532250838185,
1908,100,5,38.2,23.4,37.9,4.94,1e-05,50,0.45,0.55,False,900.0,0,nan,nan,26.45875900365193,vittima non trovata entro 15 minuti
2277,100,5,22.8,16.0,20.9,1.76,1e-05,120,0.35,0.40,True,30.700000000000003,3,0.0034638362524834995,0.05885436477002789,0.5030867346617447,
2268,100,5,42.4,38.6,50.2,4.16,1e-05,50,0.45,0.55,True,56.300000000000004,3,0.00023608612863847904,0.01536509448843316,0.23943873732661422,
2269,100,5,64.1,10.6,59.4,3.38,1e-05,50,0.60,0.45,True,59.400000000000006,3,0.0028609827664536824,0.0534881553846614,5.491635392350702,
2270,100,5,26.6,55.3,54.7,2.98,1e-05,50,0.60,0.58,True,58.2,3,0.005872162832143214,0.07663003870639251,0.09849654391607707,
2279,100,5,19.4,38.0,36.0,2.44,1e-05,120,0.60,0.45,True,35.4,3,0.0028257695365757262,0.05315796776190495,3.9075390263962846,
2265,100,5,61.2,71.5,87.1,3.2,1e-05,25,0.60,0.58,True,74.8,3,0.005376301300851876,0.07332326575413753,0.2960160225345868,
2288,100,5,13.5,24.8,21.6,1.11,1e-07,50,0.45,0.55,True,15.200000000000001,3,0.001027624292889064,0.03205657955691879,0.324558754116525,
2280,100,5,32.9,41.4,45.9,3.47,1e-05,120,0.60,0.58,True,45.800000000000004,3,0.001804876052110248,0.04248383283215214,3.0892974935550406,
2273,100,5,70.7,25.4,68.8,4.24,1e-05,80,0.45,0.55,True,61.5,3,0.0015789728439706131,0.03973629127096052,0.04629960803465259,
2096,100,5,36.0,18.9,34.0,4.11,1e-05,120,center,center,True,490.20000000000005,3,0.0013276960406994646,0.03643756359444831,0.21762663713214586,
2272,100,5,60.7,61.5,79.3,1.42,1e-05,80,0.35,0.40,True,72.60000000000001,3,0.0013632998444495894,0.036922890521322804,0.21708824590387124,
2275,100,5,58.8,58.7,76.0,4.27,1e-05,80,0.60,0.58,True,72.10000000000001,3,0.0032825067017865986,0.05729316452934502,0.07938306437196697,
2278,100,5,75.6,38.5,78.1,1.13,1e-05,120,0.45,0.55,True,69.4,3,0.005721978966753564,0.07564376356814595,0.33863204025546134,
2282,100,5,55.7,11.3,51.1,4.23,1e-07,25,0.35,0.40,False,58.800000000000004,3,0.036591559950592566,0.19128920500277208,22.524486085563755,vittima non trovata entro 15 minuti
2293,100,5,36.6,17.8,34.1,1.59,1e-07,80,0.45,0.55,True,42.0,3,0.002353975251203412,0.048517782834785556,0.23660827309572197,
2286,100,5,21.2,41.3,39.7,2.67,1e-07,50,center,center,True,65.3,3,0.022817635320577827,0.151055073799518,3.272216869176301,
2297,100,5,17.5,39.0,36.2,4.37,1e-07,120,0.35,0.40,True,50.300000000000004,3,0.0036721186706144405,0.06059800880073899,0.19314690745070492,
2284,100,5,49.3,40.2,56.5,2.57,1e-07,25,0.60,0.45,True,80.2,3,0.0025308386818319395,0.050307441614853954,0.6218865145294931,
2291,100,5,21.3,51.9,49.7,1.8,1e-07,80,center,center,True,72.7,3,0.0807715418647527,0.28420334597740526,3.2202510991164637,
2285,100,5,62.3,58.0,78.1,3.86,1e-07,25,0.60,0.58,True,89.5,3,0.0033816663358753746,0.058152096573342686,0.4043974535503157,
2283,100,5,24.9,80.3,77.9,3.15,1e-07,25,0.45,0.55,True,97.2,3,0.003722705137331938,0.06101397493469785,0.7552101845591034,
2313,100,5,13.0,10.0,9.4,2.14,1e-06,80,0.45,0.55,True,0.2,3,0.0005945438295159147,0.024383269459117143,0.5940864235228861,
2281,100,5,35.5,74.5,75.9,1.35,1e-07,25,center,center,True,100.7,3,0.001684134770032778,0.04103821109688845,2.326850270030377,
2287,100,5,56.5,47.6,66.8,2.93,1e-07,50,0.35,0.40,True,88.30000000000001,3,0.004136272703314053,0.06431386089572023,0.42615872951788913,
2298,100,5,47.2,22.9,45.8,4.02,1e-07,120,0.45,0.55,True,69.3,3,0.0024390963113417345,0.049387207972730496,0.15428247625869188,
2289,100,5,71.4,63.3,88.3,4.43,1e-07,50,0.60,0.45,True,90.7,3,0.006970712104186842,0.08349079053516527,0.25130461569839424,
2303,100,5,26.6,20.4,26.5,4.45,1e-06,25,0.45,0.55,True,48.900000000000006,3,0.04214769569016121,0.2052990396717949,0.8981679370672887,
2294,100,5,54.9,46.8,65.1,4.17,1e-07,80,0.60,0.45,True,88.10000000000001,3,0.0031395463840795516,0.05603165519667924,0.38929600372656253,
2292,100,5,32.9,65.0,66.2,4.32,1e-07,80,0.35,0.40,True,89.10000000000001,3,0.004058863964121834,0.06370921412261993,0.3791921759096665,
2299,100,5,46.9,35.1,51.6,1.86,1e-07,120,0.60,0.45,True,75.5,3,0.002264453567683099,0.04758627499272347,0.9745776105953302,
2302,100,5,25.9,60.4,59.2,2.31,1e-06,25,0.35,0.40,True,62.900000000000006,3,0.0017191471995780148,0.041462600009864486,0.22979343924639456,
2304,100,5,45.4,33.7,49.5,3.2,1e-06,25,0.60,0.45,True,59.400000000000006,3,0.013919154576847285,0.1179794667594632,0.295051269374219,
1943,100,5,79.8,11.0,75.1,1.45,1e-06,25,0.45,0.55,False,900.0,2,1.5777218104420236e-30,1.2560739669470201e-15,0.3040193540895698,vittima non trovata entro 15 minuti
2296,100,5,71.7,63.3,88.6,4.62,1e-07,120,center,center,True,90.0,3,0.002137656132604222,0.04623479352829665,0.5168425625495693,
2305,100,5,57.3,15.6,53.3,4.58,1e-06,25,0.60,0.58,True,57.400000000000006,3,3.525117535821797e-06,0.0018775296364696343,7.600898796393944,
2295,100,5,55.5,59.3,74.2,1.02,1e-07,80,0.60,0.58,True,91.60000000000001,3,0.004719083925088557,0.06869558883282505,0.4746092194548781,
2306,100,5,57.5,44.8,65.9,4.87,1e-06,50,center,center,True,66.5,3,0.002764691254893081,0.05258033144525699,0.09484601720433443,
2301,100,5,34.8,72.4,73.7,2.33,1e-06,25,center,center,True,82.80000000000001,3,0.004000686563897884,0.06325098073467228,2.6970411055616412,
2300,100,5,30.6,68.7,68.6,4.03,1e-07,120,0.60,0.58,True,91.0,3,0.0032554816480448636,0.05705682823330494,0.08400317988960575,
2311,100,5,18.1,35.2,32.9,2.58,1e-06,80,center,center,True,43.2,3,0.0012233211116701361,0.034976007657680656,1.968810514819339,
2309,100,5,15.1,70.5,66.2,2.28,1e-06,50,0.60,0.45,True,60.400000000000006,3,0.026555681743746104,0.16295914133225575,1.3328631235153374,
2321,100,5,34.4,9.5,29.8,2.92,1e-05,25,center,center,True,36.0,3,0.003472926416949903,0.05893154008635701,0.15970950089390798,
2310,100,5,32.4,72.2,72.6,1.02,1e-06,50,0.60,0.58,True,65.3,3,0.0029487535769159466,0.05430242698918665,0.3487224804146842,
2308,100,5,50.6,77.0,85.3,4.3,1e-06,50,0.45,0.55,False,74.8,3,0.03450498064415105,0.1857551631695632,14.577009884387873,vittima non trovata entro 15 minuti
2318,100,5,34.2,19.2,32.5,2.84,1e-06,120,0.45,0.55,True,51.7,4,5.439854130213601e-07,0.000737553667892283,1.5153781904967,
2314,100,5,64.4,54.5,77.3,2.13,1e-06,80,0.60,0.45,True,62.900000000000006,3,0.01869647950195538,0.13673507049018324,2.376340700653485,
2323,100,5,70.8,25.0,68.8,2.68,1e-05,25,0.45,0.55,True,54.400000000000006,3,0.004711115830104324,0.0686375686494235,0.11366276364499757,
