run_id,area_size_m,n_drones,victim_x_m,victim_y_m,victim_dist_m,victim_depth_m,artva_noise_std,acc_sim_ms2,comm_radius_m,workspace_frac_r,workspace_frac_c,found,time_found_s,n_drones_stopped,n_drones_tracked,pos_variance_m2,pos_std_m,est_error_2d_m,est_error_3d_m,est_depth_m,est_error_depth_m,dcgd_err_final_mean_m,landing_err_mean_m,pf_std_xy_mean_m,pf_ellipse_area_mean_m2,pf_iou_mean,note
2420,100,5,95.7,78.5,116.8,1.09,1e-05,0.1,25,0.60,0.58,True,135.70000000000002,4,4,0.025267226000834024,0.15895667963578639,0.22080112721237014,1.3912028582642408,2.427,1.334,0.265,0.265,1.752,27.754,0.8873,
2421,100,5,49.6,56.2,67.9,2.22,1e-05,0.1,60,center,center,True,120.7,5,5,0.4937961435018465,0.702706299603075,0.5076140690273363,2.711784993765036,5.1,2.883,0.666,0.666,1.635,25.111,0.6332,
2428,100,5,40.6,91.3,93.4,2.4,1e-05,0.1,120,0.45,0.55,True,114.30000000000001,5,5,0.008726042417538922,0.09341328822784754,0.09295146650687888,0.09600713896826349,2.391,0.012,0.103,0.103,1.565,22.862,0.8924,
2429,100,5,73.6,20.0,70.2,1.81,1e-05,0.1,120,0.60,0.45,True,126.5,5,5,0.03444898839788192,0.18560438679589963,0.29575090527964853,0.3531075108800844,1.879,0.066,0.32,0.32,1.678,26.124,0.8866,
2430,100,5,66.2,71.7,90.5,1.66,1e-05,0.1,120,0.60,0.58,True,129.0,5,5,0.032767797227897716,0.18101877589879375,0.1726812336531556,1.1660805826281717,2.841,1.182,0.225,0.225,1.544,22.315,0.854,
2424,100,5,85.3,76.0,107.2,3.54,1e-05,0.1,60,0.60,0.45,True,134.6,5,5,0.02935798648617878,0.17134172430023803,0.5511387526018878,0.9155948968746098,4.554,1.015,0.559,0.559,1.892,32.092,0.8896,
2427,100,5,80.9,8.6,76.0,4.28,1e-05,0.1,120,0.35,0.40,True,158.8,5,5,0.013439565032185881,0.11592913797741222,0.11064764951192846,0.24686654333893154,4.537,0.253,0.139,0.139,1.612,24.343,0.8846,
2431,100,5,56.8,46.6,66.4,2.19,1e-07,0.05,25,center,center,True,143.5,5,5,0.6355553154494036,0.7972172322832739,0.6566128465044128,2.8551497948543427,5.174,2.979,0.771,0.771,1.668,26.117,0.6163,
2441,100,5,12.7,48.8,44.5,1.68,1e-07,0.05,120,center,center,True,109.10000000000001,5,5,0.5317414213284335,0.72920602118224,0.45900939378026123,0.606060605063391,1.906,0.228,0.715,0.715,1.749,28.27,0.6634,
2437,100,5,15.1,74.6,70.3,4.29,1e-07,0.05,60,0.35,0.40,True,134.8,5,5,0.044322747756250114,0.21052968378889023,0.28014560965025015,0.7429233178850728,5.129,0.839,0.297,0.297,1.651,25.424,0.8612,
2433,100,5,7.4,75.0,70.0,2.55,1e-07,0.05,25,0.45,0.55,True,147.3,5,5,0.010433551548077936,0.10214475781007039,0.06020560378063395,0.2897506294396809,2.85,0.298,0.107,0.107,1.576,23.274,0.8931,
2434,100,5,82.7,52.3,91.0,3.47,1e-07,0.05,25,0.60,0.45,True,160.8,5,5,0.026930594493936297,0.16410543712484452,0.25898300172649147,0.2618425558875992,3.622,0.15,0.265,0.265,1.648,25.151,0.8813,
2439,100,5,49.1,92.4,97.9,3.56,1e-07,0.05,60,0.60,0.45,True,134.9,5,5,0.01971371393038661,0.14040553383106597,0.17406257661583477,0.7120149652231849,4.279,0.722,0.215,0.215,1.627,24.708,0.8775,
2436,100,5,69.5,24.7,67.5,3.39,1e-07,0.05,60,center,center,True,152.1,5,5,0.23276476187823175,0.4824570052121036,0.552643140278955,1.744480115084243,5.158,1.771,0.592,0.592,1.681,26.381,0.7056,
2461,100,5,0.8,11.0,7.3,4.49,1e-06,0.05,25,center,center,True,29.700000000000003,4,3,0.010989085176315746,0.1048288375224859,0.6147337870342046,0.6160349327752096,4.003,0.487,0.616,0.616,1.703,25.23,0.6289,
2460,100,5,16.6,14.5,15.0,1.9,1e-07,0.1,120,0.60,0.58,True,40.2,5,5,0.02045697188389749,0.14302787100386236,0.32994817369287244,0.3731316817828737,2.153,0.254,0.337,0.337,1.564,22.607,0.8806,
2440,100,5,18.8,92.6,88.7,4.01,1e-07,0.05,60,0.60,0.58,True,143.4,5,5,0.028855332331204856,0.16986857370097877,0.3307202075947437,0.5669383590400329,3.42,0.588,0.365,0.365,1.586,23.458,0.8396,
2449,100,5,26.3,26.6,30.3,3.07,1e-07,0.1,25,0.60,0.45,True,87.9,5,5,0.009004212725366417,0.09489053021965056,0.5588898568353172,0.7908413018958071,3.908,0.84,0.567,0.567,1.73,27.709,0.8764,
2444,100,5,84.8,7.3,79.8,3.36,1e-07,0.05,120,0.60,0.45,True,140.8,5,5,0.04030394211826201,0.20075841730363886,0.24636493453701727,0.36592289006456213,3.768,0.404,0.295,0.295,1.701,26.551,0.8684,
2443,100,5,33.1,80.4,80.5,4.7,1e-07,0.05,120,0.45,0.55,True,130.9,5,5,0.007861008545844542,0.08866232878649502,0.11536849561331748,0.1246489948639816,4.78,0.076,0.144,0.144,1.573,23.119,0.8902,
2452,100,5,33.4,9.7,28.8,2.15,1e-07,0.1,60,0.35,0.40,True,82.4,5,5,0.02808059434956647,0.16757265394319704,0.14438434346526183,0.49310214405016706,2.671,0.521,0.2,0.2,1.642,24.978,0.8862,
2442,100,5,78.0,88.8,111.1,4.32,1e-07,0.05,120,0.35,0.40,True,153.3,5,5,0.014871152764061004,0.1219473360269137,0.11672228155589047,0.37562603277503415,4.701,0.379,0.15,0.15,1.646,25.149,0.8958,
2397,100,5,89.7,93.0,122.1,4.01,1e-06,0.1,120,0.35,0.40,True,276.3,5,5,436.8287640812594,20.900448896644765,10.408728664961425,10.412357872368888,2.423,1.584,10.645,10.645,1.79,28.473,0.5335,
2464,100,5,1.6,26.4,21.7,1.06,1e-06,0.05,25,0.60,0.45,True,49.5,4,4,0.13182796485107284,0.36308120971908314,0.6384351952973065,1.551145328236522,2.474,1.411,0.708,0.708,1.856,31.273,0.783,
2458,100,5,7.3,32.3,27.4,4.7,1e-07,0.1,120,0.45,0.55,True,76.2,5,5,0.01422323049363455,0.11926118603147694,0.19413667586436487,0.3721950930314963,5.039,0.343,0.218,0.218,1.614,24.397,0.8812,
2457,100,5,2.1,40.4,35.5,2.15,1e-07,0.1,120,0.35,0.40,True,91.10000000000001,5,5,0.22544214834508078,0.4748074855613386,0.29673950946060823,0.6050901383479107,2.804,0.65,0.468,0.468,1.591,23.385,0.7415,
2450,100,5,78.5,80.5,105.3,3.31,1e-07,0.1,25,0.60,0.58,True,138.1,5,5,0.01280909186066861,0.11317725858434904,0.21936057617477364,0.26989446662687405,3.136,0.173,0.223,0.223,1.637,24.928,0.8916,
2445,100,5,78.7,72.7,100.0,2.14,1e-07,0.05,120,0.60,0.58,True,151.9,5,5,0.0117644087958014,0.10846385939934738,0.2852954644493015,0.43232530344011577,2.484,0.348,0.296,0.296,1.594,23.724,0.8984,
2451,100,5,26.6,62.6,61.5,1.33,1e-07,0.1,60,center,center,True,124.9,5,5,0.21707725413834825,0.46591550107111507,0.30525239175877494,1.883569154774618,3.346,2.013,0.424,0.424,1.662,25.86,0.7439,
2454,100,5,14.9,80.5,76.2,3.05,1e-07,0.1,60,0.60,0.45,True,128.0,5,5,0.01588243783352299,0.12602554436908014,0.27624237282067604,0.8969128830772378,3.968,0.914,0.291,0.291,1.649,25.222,0.8909,
2447,100,5,99.2,68.7,113.7,1.68,1e-07,0.1,25,0.35,0.40,True,164.60000000000002,5,5,0.05006413425444116,0.22375016034506245,0.28949275684498327,0.5807404364346543,1.088,0.593,0.346,0.346,1.58,23.446,0.8486,
2453,100,5,20.2,80.6,77.1,3.32,1e-07,0.1,60,0.45,0.55,True,132.6,5,5,0.02385924533514686,0.15446438209227026,0.07135315379963571,0.21279063192121095,3.535,0.214,0.165,0.165,1.597,23.894,0.8534,
2448,100,5,51.9,78.2,86.9,2.69,1e-07,0.1,25,0.45,0.55,True,144.6,5,5,0.013283574253943477,0.11525438930445762,0.20665085148194948,0.25462018911195206,2.779,0.089,0.22,0.22,1.601,23.98,0.8957,
2472,100,5,29.8,3.9,24.8,1.06,1e-06,0.05,120,0.35,0.40,True,66.10000000000001,4,4,0.017401653887808795,0.13191532847932722,0.44999600166341175,0.6439833022857355,0.538,0.525,0.459,0.459,1.639,24.979,0.8718,
2469,100,5,16.7,27.7,25.5,4.87,1e-06,0.05,60,0.60,0.45,True,65.60000000000001,5,5,0.02095620786783526,0.14476259139651812,0.3031025549595886,0.30789756607017793,5.054,0.186,0.32,0.32,1.689,26.452,0.886,
2456,100,5,39.1,64.5,68.6,4.23,1e-07,0.1,120,center,center,True,128.4,5,5,0.055158600008033035,0.2348586809296881,0.2668886008310784,0.9774755445642432,5.252,1.023,0.289,0.289,1.612,24.411,0.8215,
2459,100,5,32.7,14.4,29.2,1.49,1e-07,0.1,120,0.60,0.45,True,85.2,5,5,0.01685448211534714,0.12982481317277964,0.2973306340203829,0.5058727549529539,2.083,0.593,0.324,0.324,1.779,28.332,0.8702,
2455,100,5,84.4,66.3,100.3,2.81,1e-07,0.1,60,0.60,0.58,True,156.9,5,5,0.09207242916049597,0.3034343902073329,0.34459694160228505,0.5843500653844229,3.361,0.547,0.387,0.387,1.584,23.557,0.8241,
2480,100,5,5.2,23.4,18.4,1.95,1e-06,0.1,25,0.60,0.58,True,45.5,4,4,0.027849840138330063,0.16688271371933663,0.6222329985699525,0.6979425378267732,2.267,0.321,0.629,0.629,1.749,27.574,0.8721,
2432,100,5,83.8,36.0,84.6,1.5,1e-07,0.05,25,0.35,0.40,True,277.1,5,5,237.43756785020895,15.409009307875992,7.635634153927856,7.717737213768038,0.473,1.028,7.857,7.857,1.44,16.506,0.2793,
2462,100,5,45.7,86.2,90.9,4.93,1e-06,0.05,25,0.35,0.40,True,136.9,5,5,0.014873118834345608,0.12195539690536704,0.05209640976108104,0.06713216038719994,4.986,0.054,0.128,0.128,1.643,25.195,0.8993,
2254,100,5,78.4,17.8,74.5,4.42,1e-07,0.05,25,0.60,0.45,False,1045.6000000000001,5,5,1770375.559947976,1330.5546061503737,164.63844771451943,164.80190519463557,35.939,31.517,1326.553,1326.553,3.257,78.351,0.0,vittima non trovata entro 15 minuti (ellisse PF non contiene la vittima o troppo larga)
2467,100,5,78.7,31.8,78.4,2.97,1e-06,0.05,60,0.35,0.40,True,144.8,5,5,0.018548578708117526,0.13619316689216654,0.14343665163285238,0.3456091658970699,3.259,0.293,0.186,0.186,1.601,23.828,0.8626,
2468,100,5,2.9,75.9,70.9,4.1,1e-06,0.05,60,0.45,0.55,True,131.70000000000002,5,5,0.016679015540452265,0.12914726300023655,0.10683054018583729,0.1546639918633908,4.215,0.119,0.152,0.152,1.576,23.242,0.8785,
2463,100,5,14.4,95.4,90.9,2.96,1e-06,0.05,25,0.45,0.55,True,152.5,5,5,0.011758348536625492,0.10843591903343418,0.32862678964597686,0.4265449173503429,3.2,0.24,0.332,0.332,1.561,22.86,0.8848,
2473,100,5,8.7,98.3,93.4,4.54,1e-06,0.05,120,0.45,0.55,True,137.0,5,5,0.009200275570427586,0.09591806696565348,0.07912271923713331,0.34859544807706333,4.87,0.327,0.115,0.115,1.638,25.109,0.8561,
2471,100,5,67.9,99.7,113.7,2.05,1e-06,0.05,120,center,center,True,147.4,5,5,0.1391002010936161,0.3729613935699191,0.3779216093143614,1.284197849441682,3.414,1.36,0.421,0.421,1.645,25.261,0.7811,
2474,100,5,65.5,27.5,64.5,1.17,1e-06,0.05,120,0.60,0.45,True,128.1,5,5,0.24896735660276254,0.49896628804235116,0.11387626401305807,0.1503501176473027,1.339,0.173,0.359,0.359,1.667,25.614,0.7529,
2470,100,5,88.7,26.5,86.4,3.52,1e-06,0.05,60,0.60,0.58,True,149.20000000000002,5,5,0.009385109174131797,0.09687677314058203,0.08568389822720258,0.2477561850524464,3.729,0.209,0.126,0.126,1.669,25.858,0.9172,
2465,100,5,88.5,98.6,125.4,1.75,1e-06,0.05,25,0.60,0.58,True,163.5,5,5,0.0764331154288536,0.2764653964402301,0.22497450245297862,0.409041836397295,1.404,0.344,0.296,0.296,1.548,22.355,0.7925,
2466,100,5,97.2,38.9,98.3,1.41,1e-06,0.05,60,center,center,True,171.8,5,5,0.07588193740663599,0.2754667627984109,0.22373049537521922,2.104654713173269,3.594,2.182,0.261,0.261,1.592,23.724,0.8172,
2475,100,5,60.5,96.3,106.8,2.1,1e-06,0.05,120,0.60,0.58,True,145.3,5,5,0.009842485313135092,0.09920930053747527,0.16152473381462484,0.7089418541935514,2.786,0.683,0.178,0.178,1.55,22.437,0.9048,
2479,100,5,72.3,9.3,67.5,2.01,1e-06,0.1,25,0.60,0.45,False,142.6,5,5,850.4834232935607,29.163048936857763,21.08886841832805,22.561934438198556,20.382,18.368,33.236,33.236,2.085,33.704,0.1595,vittima non trovata entro 15 minuti (ellisse PF non contiene la vittima o troppo larga)
2478,100,5,13.3,99.9,95.3,1.57,1e-06,0.1,25,0.45,0.55,True,137.1,5,5,0.04453521997202611,0.21103369392593713,0.058361943640152306,0.14215694272416504,1.445,0.127,0.216,0.216,1.574,23.17,0.8511,
2489,100,5,0.4,42.7,37.9,3.31,1e-06,0.1,120,0.60,0.45,True,98.60000000000001,5,5,0.023735259800026113,0.1540625191278726,0.1936026859856061,0.33094845595270705,3.734,0.427,0.237,0.237,1.799,29.24,0.8713,
2484,100,5,44.5,37.5,51.2,2.5,1e-06,0.1,60,0.60,0.45,True,105.2,5,5,0.04975533135398826,0.2230590310971252,0.1195888620261789,0.48228063951018274,1.955,0.545,0.243,0.243,1.725,27.09,0.8671,
2481,100,5,74.8,6.8,69.8,2.54,1e-06,0.1,60,center,center,True,136.3,5,5,0.652381631364433,0.8077014494009732,0.5737495711719912,2.5304786644602784,4.956,2.419,0.716,0.716,1.698,26.845,0.6293,
2488,100,5,40.9,27.5,42.3,2.96,1e-06,0.1,120,0.45,0.55,True,100.7,5,5,0.01988374402353183,0.14100973024416374,0.1398378409425755,0.6303352276724272,3.587,0.624,0.187,0.187,1.589,23.597,0.8946,
2482,100,5,52.9,92.2,99.5,3.97,1e-06,0.1,60,0.35,0.40,True,138.4,5,5,0.09975391121069116,0.3158384257982096,0.07371032230012194,0.4256073493892089,4.384,0.411,0.302,0.302,1.674,26.049,0.805,
2507,100,5,7.8,15.1,10.4,3.68,1e-05,0.1,25,0.35,0.40,True,25.5,3,2,0.02125786294914939,0.1458007645698382,1.3061779290547935,1.325240654254667,3.056,0.624,1.311,1.311,2.228,40.667,0.7511,
2486,100,5,79.6,3.0,74.7,3.84,1e-06,0.1,120,center,center,True,141.9,5,5,0.05336424793584743,0.23100703005719855,0.22723354017347952,0.8531426138727258,4.819,0.978,0.284,0.284,1.582,23.324,0.8381,
2492,100,5,59.6,6.1,54.6,4.47,1e-05,0.05,25,0.35,0.40,True,123.0,5,4,0.013807495390477303,0.11750529941444046,0.07478642836913521,0.07501551620412282,4.457,0.015,0.11,0.11,1.59,23.579,0.8823,
2485,100,5,91.4,1.8,86.4,2.57,1e-06,0.1,60,0.60,0.58,True,150.4,5,5,0.13335777037956992,0.36518183194070586,0.5845010140474391,0.7127372740249193,2.836,0.269,0.685,0.685,1.592,23.718,0.7809,
2483,100,5,12.2,96.4,91.7,1.92,1e-06,0.1,60,0.45,0.55,True,144.5,5,5,0.006248757357511863,0.07904908195236592,0.11932070511244447,0.5650714139413251,2.487,0.566,0.137,0.137,1.62,24.445,0.8979,
2491,100,5,70.0,75.9,96.2,2.53,1e-05,0.05,25,center,center,True,129.70000000000002,5,5,0.2915233747444872,0.5399290460277972,0.47024445283194055,1.8504291624839646,4.487,1.957,0.509,0.509,1.638,25.085,0.7162,
2493,100,5,25.2,96.8,94.0,1.34,1e-05,0.05,25,0.45,0.55,True,111.0,5,5,0.027083049704790557,0.16456928542346702,0.08381801820523195,0.09753003490102985,1.407,0.065,0.168,0.168,1.583,23.415,0.8714,
2487,100,5,65.6,97.2,110.3,4.14,1e-06,0.1,120,0.35,0.40,True,147.4,5,5,0.02785638055439018,0.16690230841540263,0.12343906504043209,0.3687874091527016,4.543,0.401,0.196,0.196,1.646,25.14,0.862,
2499,100,5,51.1,18.3,48.0,2.95,1e-05,0.05,60,0.60,0.45,True,94.2,3,3,1.4867375009802175,1.2193184575738274,2.3756496025651224,2.8511532323031417,5.427,2.479,2.401,2.401,1.937,28.396,0.3439,
2494,100,5,72.0,66.4,90.8,4.12,1e-05,0.05,25,0.60,0.45,True,120.4,5,5,0.011723343579440887,0.10827439022890356,0.21982846119634292,0.26758784875659936,4.402,0.283,0.221,0.221,1.697,26.194,0.8958,
2497,100,5,62.0,15.9,58.1,2.94,1e-05,0.05,60,0.35,0.40,True,123.0,5,4,0.048156272493659405,0.21944537473744896,0.18640555194186104,0.8141534511990898,3.72,0.775,0.263,0.263,1.62,24.494,0.8254,
2500,100,5,59.7,8.1,54.7,1.67,1e-05,0.05,60,0.60,0.58,True,103.2,4,3,0.1750751143846856,0.4184197824968193,0.4873189960470767,0.5807096964391963,1.933,0.26,0.559,0.559,1.665,25.737,0.7397,
2496,100,5,74.8,34.1,75.6,2.03,1e-05,0.05,60,center,center,True,126.80000000000001,5,5,0.8690487092603068,0.932227820471105,0.518640184854559,2.3276583017984733,4.219,2.192,0.811,0.811,1.683,26.553,0.5719,
2510,100,5,5.1,48.9,43.9,1.48,1e-05,0.1,25,0.60,0.58,True,82.80000000000001,4,4,0.8540019599306563,0.9241222646006622,0.623739960403285,0.7921147677515832,1.092,0.385,0.934,0.934,1.753,28.609,0.5752,
2498,100,5,83.4,98.2,121.8,1.83,1e-05,0.05,60,0.45,0.55,True,129.5,5,5,0.019113421923071038,0.1382512998964966,0.07896323891986008,0.3993865277547567,2.227,0.394,0.142,0.142,1.583,23.346,0.8853,
2495,100,5,82.7,0.8,77.9,5.0,1e-05,0.05,25,0.60,0.58,True,149.3,5,5,0.007507682063558157,0.08664688144162003,0.058861022153906394,0.06405004158033155,4.979,0.019,0.092,0.092,1.662,25.822,0.9076,
2502,100,5,63.5,13.6,59.2,3.92,1e-05,0.05,120,0.35,0.40,True,118.10000000000001,5,4,0.014005184120611594,0.11834350054232634,0.492494523878792,1.07922375801933,2.859,1.061,0.502,0.502,1.658,25.491,0.9058,
2515,100,5,39.0,22.5,38.2,1.23,1e-05,0.1,60,0.60,0.58,True,76.9,4,4,0.028926396365340133,0.17007761864907486,0.1946544502705794,0.5523599433177977,0.763,0.463,0.253,0.253,1.543,22.192,0.8665,
2504,100,5,57.9,94.5,104.0,3.31,1e-05,0.05,120,0.60,0.45,True,125.2,5,5,0.023600662644046394,0.15362507166490239,0.2975605072591861,0.595810534499613,4.033,0.723,0.312,0.312,1.706,26.168,0.8725,
2490,100,5,97.1,6.6,92.1,4.09,1e-06,0.1,120,0.60,0.58,True,177.10000000000002,5,5,0.020188081285251562,0.14208476795649688,0.8012060209279342,1.5764159552158175,5.719,1.631,0.806,0.806,1.535,22.153,0.8822,
2501,100,5,95.8,46.5,99.8,4.82,1e-05,0.05,120,center,center,True,149.9,4,4,0.06559473404529093,0.2561146892415406,0.6949432571324903,0.9778468707031254,3.778,1.04,0.714,0.714,1.771,28.35,0.8565,
2477,100,5,71.0,37.1,73.4,2.01,1e-06,0.1,25,0.35,0.40,False,271.2,5,5,76508.61473513675,276.60190660068986,85.68474844141964,85.7039852435888,38.323,36.314,284.792,284.792,2.797,65.52,0.062,vittima non trovata entro 15 minuti (ellisse PF non contiene la vittima o troppo larga)
2513,100,5,30.5,38.9,42.4,2.02,1e-05,0.1,60,0.45,0.55,True,90.2,5,5,0.021993047018981717,0.14830052939548705,0.12275056039958977,0.8564397291329588,2.89,0.871,0.147,0.147,1.587,23.623,0.8859,
2503,100,5,95.4,45.2,98.9,4.54,1e-05,0.05,120,0.45,0.55,True,152.20000000000002,4,4,0.002137323118237468,0.046231192048631714,0.6027865902501574,0.8954588332355978,3.752,0.791,0.604,0.604,1.829,30.018,0.8619,
2505,100,5,97.0,94.5,128.3,1.56,1e-05,0.05,120,0.60,0.58,True,132.1,4,4,0.20105238099855946,0.44838864949790985,0.22729591176909206,0.6464242455427421,2.109,0.549,0.454,0.454,1.783,29.26,0.7301,
2528,100,5,18.6,9.8,14.4,4.65,1e-07,0.05,60,0.45,0.55,True,42.2,5,5,0.009615916060175499,0.09806077737900867,0.1646109771293987,0.35210247300016506,4.984,0.336,0.179,0.179,1.628,24.861,0.8707,
2514,100,5,23.8,83.6,80.8,4.59,1e-05,0.1,60,0.60,0.45,True,97.30000000000001,5,5,0.4509279463287103,0.6715116874103609,1.4191139882713155,2.1381108115153706,1.8,2.786,1.461,1.461,1.8,29.205,0.7467,
2509,100,5,69.2,62.3,86.0,1.6,1e-05,0.1,25,0.60,0.45,True,136.6,5,5,0.015858114292160896,0.12592900496772336,0.4685838547419156,1.537246258093986,-0.054,1.653,0.48,0.48,1.794,29.986,0.8951,
2518,100,5,10.8,99.8,95.0,1.49,1e-05,0.1,120,0.45,0.55,True,109.30000000000001,5,5,0.01997148417521981,0.14132050160970916,0.2694705919419628,0.373999056888387,1.21,0.275,0.28,0.28,1.563,22.895,0.8789,
2511,100,5,61.3,48.6,71.2,1.54,1e-05,0.1,60,center,center,True,127.4,5,5,0.9082273884998763,0.9530096476426019,0.6137776238079443,2.676776839504575,4.303,2.762,0.811,0.811,1.655,25.868,0.5746,
2506,100,5,89.1,29.2,87.5,4.5,1e-05,0.1,25,center,center,True,159.9,4,4,0.022966183265204623,0.15154597739697553,0.5319007335248938,1.292478046893517,5.358,0.856,0.536,0.536,1.811,29.529,0.8751,
2524,100,5,30.1,2.6,25.2,3.11,1e-07,0.05,25,0.60,0.45,True,67.5,5,5,0.01252164182859355,0.11190014221882628,0.419535472684292,0.650934430748336,3.927,0.818,0.42,0.42,1.726,27.28,0.9055,
2512,100,5,82.8,69.4,101.0,1.68,1e-05,0.1,60,0.35,0.40,True,133.70000000000002,5,5,0.03537135284792242,0.18807273286662907,0.18400823039520103,0.7090844815115857,2.43,0.75,0.199,0.199,1.678,25.829,0.8374,
2517,100,5,52.9,80.8,89.6,3.17,1e-05,0.1,120,0.35,0.40,True,122.4,5,5,0.1674092983287526,0.4091568138608382,0.18796431116108092,0.5933930361359435,3.815,0.646,0.316,0.316,1.666,25.692,0.7828,
2519,100,5,72.5,92.2,110.3,3.18,1e-05,0.1,120,0.60,0.45,True,133.20000000000002,5,5,0.020321753628672952,0.142554388317838,0.1547159391010537,0.2995469998266912,3.535,0.353,0.201,0.201,1.663,25.498,0.8679,
2527,100,5,26.5,27.0,30.8,1.54,1e-07,0.05,60,0.35,0.40,True,87.80000000000001,5,5,0.045944168359928324,0.21434590819497423,0.1421935021759996,0.8721503061723652,2.438,0.896,0.237,0.237,1.595,23.656,0.8557,
2516,100,5,83.3,11.2,78.6,4.04,1e-05,0.1,120,center,center,True,162.4,5,5,0.018510890365228905,0.13605473297621404,0.11353677196753313,0.2023031668749145,4.266,0.222,0.161,0.161,1.535,22.107,0.8754,
2520,100,5,97.7,3.8,92.7,4.99,1e-05,0.1,120,0.60,0.58,True,160.70000000000002,4,4,0.06373777108974604,0.25246340544670237,0.47993460513805924,1.8458223681123482,3.155,1.836,0.508,0.508,1.761,28.148,0.8217,
2523,100,5,20.3,51.9,49.3,1.78,1e-07,0.05,25,0.45,0.55,True,119.5,5,5,0.030049865225980667,0.17334896949789078,0.14822873124307412,0.16206569310330854,1.706,0.069,0.224,0.224,1.585,23.341,0.8658,
2533,100,5,33.7,24.1,34.5,3.54,1e-07,0.05,120,0.45,0.55,True,86.4,5,5,0.05836399755710111,0.24158641840364517,0.2796576918751012,0.88432075831391,4.468,0.923,0.339,0.339,1.626,24.767,0.8374,
2508,100,5,56.6,10.5,51.9,3.93,1e-05,0.1,25,0.45,0.55,False,226.8,4,3,1096.7771541157508,33.11762603381696,143.49222728132725,143.54302543763325,23.816,19.883,144.24,144.24,3.406,68.908,0.0863,vittima non trovata entro 15 minuti (ellisse PF non contiene la vittima o troppo larga)
2521,100,5,92.0,55.7,100.7,3.0,1e-07,0.05,25,center,center,True,165.10000000000002,5,5,0.024680631910749144,0.1571007062706885,0.2279710102046364,4.292664517666436,7.157,4.157,0.258,0.258,1.682,26.588,0.8937,
2522,100,5,93.7,16.0,89.3,2.62,1e-07,0.05,25,0.35,0.40,True,161.10000000000002,5,5,0.012100230680874825,0.11000104854443354,0.18015670508822731,0.2671428534888179,2.764,0.145,0.207,0.207,1.583,23.39,0.8674,
2529,100,5,13.1,76.6,72.1,2.4,1e-07,0.05,60,0.60,0.45,True,128.5,5,5,0.04932481726177731,0.22209191174326298,0.18112792457864485,0.3556548946152153,2.722,0.322,0.268,0.268,1.68,26.012,0.8505,
2526,100,5,62.5,12.3,57.9,3.93,1e-07,0.05,60,center,center,True,133.8,5,5,0.5325052061534199,0.7297295431551473,0.5931236752822285,2.6122006271588694,6.608,2.681,0.722,0.722,1.665,25.979,0.6321,
2531,100,5,50.7,41.9,58.7,2.63,1e-07,0.05,120,center,center,True,120.4,5,5,1.1095928733520146,1.053372143808642,0.38652585653008115,0.48180529644556686,2.116,0.517,0.706,0.706,1.659,25.602,0.6423,
2530,100,5,55.7,71.4,83.5,4.55,1e-07,0.05,60,0.60,0.58,True,133.5,5,5,0.012078385440236896,0.10990170808607524,0.3204673429894612,0.560871768427253,5.051,0.497,0.327,0.327,1.605,24.033,0.9041,
2536,100,5,64.4,0.0,59.6,3.71,1e-07,0.1,25,center,center,True,125.4,5,5,0.02121536139108174,0.14565493946681568,1.1133612552382706,1.2169117994891177,4.335,0.623,1.117,1.117,1.813,30.591,0.8856,
2525,100,5,87.4,40.2,89.6,2.5,1e-07,0.05,25,0.60,0.58,True,176.5,5,5,0.09622789634252837,0.31020621583477076,0.9578113804029628,1.7354902912690549,4.338,1.841,0.968,0.968,1.728,27.737,0.8324,
2446,100,5,81.7,76.0,104.5,3.99,1e-07,0.1,25,center,center,False,544.9,5,5,18473.67355071879,135.91789268054,100.38195204061263,108.40118650085476,33.083,29.097,155.088,155.088,3.098,81.738,0.0015,vittima non trovata entro 15 minuti (ellisse PF non contiene la vittima o troppo larga)
2539,100,5,39.2,49.5,56.1,4.96,1e-07,0.1,25,0.60,0.45,True,122.30000000000001,5,5,0.01018479476044818,0.10091974415568135,0.2941604887386623,0.3865813256736608,5.239,0.277,0.298,0.298,1.712,26.942,0.887,
2540,100,5,48.8,41.4,57.0,2.5,1e-07,0.1,25,0.60,0.58,True,117.5,5,5,0.013195666911403364,0.1148723940353093,0.10648884898336589,0.13785313260507673,2.551,0.049,0.144,0.144,1.622,24.469,0.8687,
2534,100,5,77.7,21.1,74.5,1.68,1e-07,0.05,120,0.60,0.45,True,144.0,5,5,0.23794813495181233,0.4877992773178455,0.6382991175561372,1.053248287445914,2.915,1.237,0.64,0.64,1.645,25.109,0.7539,
2546,100,5,39.8,18.9,37.4,2.35,1e-07,0.1,120,center,center,True,99.60000000000001,5,5,0.2639017922993734,0.5137137260180745,0.6345397122660085,2.648131656399843,5.208,2.855,0.699,0.699,1.663,25.938,0.7302,
2544,100,5,51.7,79.1,87.6,4.21,1e-07,0.1,60,0.60,0.45,True,122.60000000000001,5,5,0.01351950641324218,0.11627341232303359,0.29361543813251917,0.29500785916665584,4.122,0.093,0.301,0.301,1.776,28.722,0.8805,
2538,100,5,54.8,96.2,103.9,2.39,1e-07,0.1,25,0.45,0.55,True,138.20000000000002,5,5,0.02051025002963655,0.14321400081569033,0.08333979283282505,0.3296220399583922,2.699,0.307,0.152,0.152,1.575,23.193,0.8682,
