run_id,area_size_m,n_drones,victim_x_m,victim_y_m,victim_depth_m,artva_noise_std,comm_radius_m,workspace_frac_r,workspace_frac_c,found,time_found_s,n_drones_stopped,pos_variance_m2,pos_std_m,est_error_2d_m,note
1634,100,4,57.7,24.4,1.0,1e-08,80,0.60,0.45,True,9.600000000000001,3,0.01622509185143086,0.12737775257646392,23.822411542517393,
1610,100,4,31.5,63.0,5.0,1e-06,50,0.60,0.58,True,72.9,3,0.002876988804222066,0.05363756896264097,21.030644520613816,
1604,100,4,31.5,63.0,5.0,1e-06,25,0.60,0.45,True,75.2,3,nan,nan,20.298002423902595,
1637,100,4,57.7,24.4,1.0,1e-08,120,0.35,0.45,True,8.8,3,0.007905293651572085,0.08891171830288787,24.103495139076028,
1635,100,4,57.7,24.4,1.0,1e-08,80,0.60,0.58,True,9.0,3,0.01703177385293119,0.13050583838637714,24.07991373242666,
1612,100,4,31.5,63.0,5.0,1e-06,80,0.35,0.45,True,65.5,3,nan,nan,18.484675969078864,
1605,100,4,31.5,63.0,5.0,1e-06,25,0.60,0.58,True,75.10000000000001,3,0.002942291141743648,0.0542428902414284,22.869655549454762,
1638,100,4,57.7,24.4,1.0,1e-08,120,0.45,0.55,True,9.3,3,0.007905295155753504,0.08891172676173545,24.10341739454687,
1640,100,4,57.7,24.4,1.0,1e-08,120,0.60,0.58,True,9.0,3,0.01703177385293119,0.13050583838637714,24.07991373242666,
1639,100,4,57.7,24.4,1.0,1e-08,120,0.60,0.45,True,9.600000000000001,3,0.01622509185143086,0.12737775257646392,23.822411542517393,
1611,100,4,31.5,63.0,5.0,1e-06,80,center,center,True,74.2,3,nan,nan,17.592989643127407,
1618,100,4,31.5,63.0,5.0,1e-06,120,0.45,0.55,True,49.400000000000006,3,nan,nan,17.51150616802289,
1615,100,4,31.5,63.0,5.0,1e-06,80,0.60,0.58,True,71.7,3,nan,nan,18.41697342278085,
1617,100,4,31.5,63.0,5.0,1e-06,120,0.35,0.45,True,65.5,3,nan,nan,18.484675969078864,
1614,100,4,31.5,63.0,5.0,1e-06,80,0.60,0.45,True,72.2,3,nan,nan,19.073455725592392,
1621,100,4,57.7,24.4,1.0,1e-08,25,center,center,True,56.900000000000006,3,0.017080075230372187,0.13069076184020118,24.184086108227262,
1616,100,4,31.5,63.0,5.0,1e-06,120,center,center,True,74.2,3,nan,nan,17.592989643127407,
1620,100,4,31.5,63.0,5.0,1e-06,120,0.60,0.58,True,71.7,3,nan,nan,18.41697342278085,
1619,100,4,31.5,63.0,5.0,1e-06,120,0.60,0.45,True,72.2,3,nan,nan,19.073455725592392,
1626,100,4,57.7,24.4,1.0,1e-08,50,center,center,True,55.5,3,0.017080075230372187,0.13069076184020118,24.184086108227262,
1631,100,4,57.7,24.4,1.0,1e-08,80,center,center,True,56.900000000000006,3,0.017080075230372187,0.13069076184020118,24.184086108227262,
1636,100,4,57.7,24.4,1.0,1e-08,120,center,center,True,56.900000000000006,3,0.017080075230372187,0.13069076184020118,24.184086108227262,
1646,100,4,57.7,24.4,1.0,1e-07,50,center,center,True,60.0,3,0.03463501762911368,0.18610485654359932,16.076895491881295,
1641,100,4,57.7,24.4,1.0,1e-07,25,center,center,True,63.5,3,0.026727622814268878,0.16348584897252996,14.58609872082893,
1642,100,4,57.7,24.4,1.0,1e-07,25,0.35,0.45,True,64.8,3,0.03511562422671673,0.1873916332889938,12.000662902681036,
1662,100,4,57.7,24.4,1.0,1e-06,25,0.35,0.45,True,54.0,3,0.0011631559025875847,0.03410507150831947,0.15228707596870866,
1661,100,4,57.7,24.4,1.0,1e-06,25,center,center,True,55.6,3,0.0009060236626945268,0.030100226954202967,1.4268762329191202,
1643,100,4,57.7,24.4,1.0,1e-07,25,0.45,0.55,True,73.3,3,0.004477881148343261,0.06691697205002077,12.483272496359929,
1648,100,4,57.7,24.4,1.0,1e-07,50,0.45,0.55,True,68.8,3,0.02451713888243133,0.15657949700529547,11.302961794465466,
1645,100,4,57.7,24.4,1.0,1e-07,25,0.60,0.58,True,70.60000000000001,3,0.03351127343000696,0.18306084625065777,15.172719654046912,
1660,100,4,57.7,24.4,1.0,1e-07,120,0.60,0.58,True,69.60000000000001,3,0.02758699927772624,0.16609334507356469,12.009096100281706,
1652,100,4,57.7,24.4,1.0,1e-07,80,0.35,0.45,True,70.3,3,0.03282836421293675,0.1811859934237102,12.874460054110857,
1654,100,4,57.7,24.4,1.0,1e-07,80,0.60,0.45,True,65.7,3,0.029482308681801045,0.17170413123102496,14.084119873670494,
1647,100,4,57.7,24.4,1.0,1e-07,50,0.35,0.45,True,76.5,3,0.03461187935066354,0.18604268152943704,12.746825081553563,
1650,100,4,57.7,24.4,1.0,1e-07,50,0.60,0.58,True,76.9,3,0.027000243633928264,0.16431750860431235,12.601885181209125,
1649,100,4,57.7,24.4,1.0,1e-07,50,0.60,0.45,True,77.5,3,0.02907095775474883,0.17050207551448995,14.977324291663997,
1644,100,4,57.7,24.4,1.0,1e-07,25,0.60,0.45,True,79.10000000000001,3,0.027946204439667346,0.1671711830420164,11.065415747826748,
1653,100,4,57.7,24.4,1.0,1e-07,80,0.45,0.55,True,77.2,3,0.03485948728199992,0.18670695563368794,11.452788962365325,
1651,100,4,57.7,24.4,1.0,1e-07,80,center,center,True,80.5,3,0.033963969611043934,0.18429316213859898,13.429954621657203,
1655,100,4,57.7,24.4,1.0,1e-07,80,0.60,0.58,True,75.4,3,0.030242902470529208,0.1739048661496544,11.513429819921965,
1663,100,4,57.7,24.4,1.0,1e-06,25,0.45,0.55,True,56.7,3,0.0012551680715593403,0.035428351239640554,0.7891657737189923,
1682,100,4,57.7,24.4,3.0,1e-08,25,0.35,0.45,True,8.8,3,0.007905293652174905,0.08891171830627785,24.103495124798396,
1683,100,4,57.7,24.4,3.0,1e-08,25,0.45,0.55,True,9.3,3,0.007905295174130647,0.08891172686508032,24.103418769225645,
1658,100,4,57.7,24.4,1.0,1e-07,120,0.45,0.55,True,78.80000000000001,3,0.03462925822835179,0.1860893823632928,11.319179401269803,
1657,100,4,57.7,24.4,1.0,1e-07,120,0.35,0.45,True,78.2,3,0.03479621040688438,0.18653742360953843,12.94813610627018,
1656,100,4,57.7,24.4,1.0,1e-07,120,center,center,True,79.0,3,0.0342458049623898,0.1850562210853496,13.525860207504232,
1659,100,4,57.7,24.4,1.0,1e-07,120,0.60,0.45,True,80.10000000000001,3,0.031795488174766906,0.1783128940227456,11.841851440737097,
1667,100,4,57.7,24.4,1.0,1e-06,50,0.35,0.45,True,56.900000000000006,3,0.00129936787215086,0.03604674565270574,0.07133050774509819,
1684,100,4,57.7,24.4,3.0,1e-08,25,0.60,0.45,True,9.5,3,0.013585023529292757,0.11655480912125744,23.845946238092534,
1685,100,4,57.7,24.4,3.0,1e-08,25,0.60,0.58,True,8.9,3,0.007884030475873535,0.088792063135584,24.103905140776313,
1687,100,4,57.7,24.4,3.0,1e-08,50,0.35,0.45,True,8.8,3,0.007905293652174905,0.08891171830627785,24.103495124798396,
1688,100,4,57.7,24.4,3.0,1e-08,50,0.45,0.55,True,9.3,3,0.007905295174130647,0.08891172686508032,24.103418769225645,
1690,100,4,57.7,24.4,3.0,1e-08,50,0.60,0.58,True,8.9,3,0.007884030475873535,0.088792063135584,24.103905140776313,
1689,100,4,57.7,24.4,3.0,1e-08,50,0.60,0.45,True,9.5,3,0.013585023529292757,0.11655480912125744,23.845946238092534,
1668,100,4,57.7,24.4,1.0,1e-06,50,0.45,0.55,True,58.0,3,0.001238152028507132,0.035187384507904707,0.8795226519374651,
1692,100,4,57.7,24.4,3.0,1e-08,80,0.35,0.45,True,8.8,3,0.007905293652174905,0.08891171830627785,24.103495124798396,
1693,100,4,57.7,24.4,3.0,1e-08,80,0.45,0.55,True,9.3,3,0.007905295174130647,0.08891172686508032,24.103418769225645,
1695,100,4,57.7,24.4,3.0,1e-08,80,0.60,0.58,True,8.9,3,0.007884030475873535,0.088792063135584,24.103905140776313,
1697,100,4,57.7,24.4,3.0,1e-08,120,0.35,0.45,True,8.8,3,0.007905293652174905,0.08891171830627785,24.103495124798396,
1694,100,4,57.7,24.4,3.0,1e-08,80,0.60,0.45,True,9.5,3,0.013585023529292757,0.11655480912125744,23.845946238092534,
1700,100,4,57.7,24.4,3.0,1e-08,120,0.60,0.58,True,8.9,3,0.007884030475873535,0.088792063135584,24.103905140776313,
1699,100,4,57.7,24.4,3.0,1e-08,120,0.60,0.45,True,9.5,3,0.013585023529292757,0.11655480912125744,23.845946238092534,
1698,100,4,57.7,24.4,3.0,1e-08,120,0.45,0.55,True,9.3,3,0.007905295174130647,0.08891172686508032,24.103418769225645,
1665,100,4,57.7,24.4,1.0,1e-06,25,0.60,0.58,True,76.3,3,0.0010428772666590228,0.03229361030697904,0.42164283069727054,
1672,100,4,57.7,24.4,1.0,1e-06,80,0.35,0.45,True,56.400000000000006,3,0.0010996826486926587,0.03316146330746969,0.16199197832118406,
1673,100,4,57.7,24.4,1.0,1e-06,80,0.45,0.55,True,58.7,3,0.001002425087291459,0.031661097379772844,0.6127013412333255,
1675,100,4,57.7,24.4,1.0,1e-06,80,0.60,0.58,True,57.1,3,0.0012879335984136465,0.03588779177399533,0.4839275374510227,
1670,100,4,57.7,24.4,1.0,1e-06,50,0.60,0.58,True,75.8,3,0.0012122716451590811,0.03481769155413784,0.44166484104196635,
1678,100,4,57.7,24.4,1.0,1e-06,120,0.45,0.55,True,57.400000000000006,3,0.001003395749115358,0.031676422606022894,0.6150382676434077,
1679,100,4,57.7,24.4,1.0,1e-06,120,0.60,0.45,True,58.0,3,0.0010920690339793699,0.03304646779883396,1.6824720501361472,
1676,100,4,57.7,24.4,1.0,1e-06,120,center,center,True,59.2,3,0.0029606984708699475,0.054412300731267994,0.6575602161398898,
1677,100,4,57.7,24.4,1.0,1e-06,120,0.35,0.45,True,58.0,3,0.0010993911522589616,0.03315706790804883,0.16181417626140682,
1681,100,4,57.7,24.4,3.0,1e-08,25,center,center,True,55.0,3,0.017080020489637762,0.13069055241155636,24.15337768815705,
1680,100,4,57.7,24.4,1.0,1e-06,120,0.60,0.58,True,56.6,3,0.0012953419858926455,0.03599085975484117,0.482416274097198,
1686,100,4,57.7,24.4,3.0,1e-08,50,center,center,True,54.7,3,0.017080020489637762,0.13069055241155636,24.15337768815705,
1691,100,4,57.7,24.4,3.0,1e-08,80,center,center,True,55.2,3,0.017080020489637762,0.13069055241155636,24.15337768815705,
1696,100,4,57.7,24.4,3.0,1e-08,120,center,center,True,55.2,3,0.017080020489637762,0.13069055241155636,24.15337768815705,
1702,100,4,57.7,24.4,3.0,1e-07,25,0.35,0.45,True,65.10000000000001,3,0.034748450057001355,0.18640936150580356,12.064917014767593,
1701,100,4,57.7,24.4,3.0,1e-07,25,center,center,True,64.8,3,0.030008983934585606,0.17323101320082845,14.713733340183774,
1705,100,4,57.7,24.4,3.0,1e-07,25,0.60,0.58,True,70.0,3,0.03350033177516062,0.18303095851565826,15.140023888668484,
1709,100,4,57.7,24.4,3.0,1e-07,50,0.60,0.45,True,70.8,3,0.026000915058342604,0.16124799241647197,14.40563741752286,
1708,100,4,57.7,24.4,3.0,1e-07,50,0.45,0.55,True,68.9,3,0.024517100735514902,0.15657937519199297,11.301266908110803,
1703,100,4,57.7,24.4,3.0,1e-07,25,0.45,0.55,True,73.5,3,0.03227839677802903,0.17966189573203614,12.56060461166791,
1712,100,4,57.7,24.4,3.0,1e-07,80,0.35,0.45,True,70.4,3,0.031176851137166943,0.17656967785315503,12.856189560306964,
1707,100,4,57.7,24.4,3.0,1e-07,50,0.35,0.45,True,76.5,3,0.03422120309285902,0.18498973780417935,12.694724666717105,
1704,100,4,57.7,24.4,3.0,1e-07,25,0.60,0.45,True,78.5,3,0.030981147204754214,0.17601462213337338,10.595605799167256,
1710,100,4,57.7,24.4,3.0,1e-07,50,0.60,0.58,True,76.3,3,0.032776801564083725,0.1810436454672843,12.537220560910182,
1711,100,4,57.7,24.4,3.0,1e-07,80,center,center,True,77.60000000000001,3,0.03286795386746032,0.18129521192646075,13.431162146523164,
1706,100,4,57.7,24.4,3.0,1e-07,50,center,center,True,79.4,3,0.026361627300933742,0.16236264133394032,11.134816137108281,
1722,100,4,57.7,24.4,3.0,1e-06,25,0.35,0.45,True,53.5,3,0.0011596696049114218,0.03405392201951813,0.24486336749973067,
1713,100,4,57.7,24.4,3.0,1e-07,80,0.45,0.55,True,77.30000000000001,3,0.034824162441985336,0.18661233196652716,11.488749900430982,
1715,100,4,57.7,24.4,3.0,1e-07,80,0.60,0.58,True,76.2,3,0.03022568937405899,0.17385536912634877,11.455704472308783,
1723,100,4,57.7,24.4,3.0,1e-06,25,0.45,0.55,True,59.800000000000004,3,0.001020008135538455,0.03193756621188369,0.17496729116106804,
1714,100,4,57.7,24.4,3.0,1e-07,80,0.60,0.45,True,78.7,3,0.030042019372943596,0.17332633779360712,11.07289628070538,
1716,100,4,57.7,24.4,3.0,1e-07,120,center,center,True,77.9,3,0.03469768368548895,0.18627314268430903,11.779785090886788,
1720,100,4,57.7,24.4,3.0,1e-07,120,0.60,0.58,True,69.3,3,0.028059740194804707,0.16751041816795964,11.920116752174554,
1742,100,4,57.7,24.4,5.0,1e-08,25,0.35,0.45,True,8.8,3,0.007905293653955946,0.08891171831629364,24.10349503541379,
1718,100,4,57.7,24.4,3.0,1e-07,120,0.45,0.55,True,78.80000000000001,3,0.03463042466615617,0.18609251641631422,11.35860804274097,
1717,100,4,57.7,24.4,3.0,1e-07,120,0.35,0.45,True,78.30000000000001,3,0.0347736761530085,0.18647701239833422,13.000352449067275,
1744,100,4,57.7,24.4,5.0,1e-08,25,0.60,0.45,True,9.5,3,0.016234619425429954,0.12741514598127632,23.82725103224239,
1725,100,4,57.7,24.4,3.0,1e-06,25,0.60,0.58,True,60.0,3,0.0010756314141218773,0.03279682018308905,0.9498657529723766,
1743,100,4,57.7,24.4,5.0,1e-08,25,0.45,0.55,True,9.9,3,0.0036749999467505217,0.06062177782571641,24.128036469076303,
1719,100,4,57.7,24.4,3.0,1e-07,120,0.60,0.45,True,74.10000000000001,3,0.030720585876304204,0.17527288973570387,15.322642699685028,
1745,100,4,57.7,24.4,5.0,1e-08,25,0.60,0.58,True,8.9,3,0.017032454391637468,0.13050844567167855,24.080233925538064,
1747,100,4,57.7,24.4,5.0,1e-08,50,0.35,0.45,True,8.8,3,0.007905293653955946,0.08891171831629364,24.10349503541379,
1748,100,4,57.7,24.4,5.0,1e-08,50,0.45,0.55,True,9.9,3,0.0036749999467505217,0.06062177782571641,24.128036469076303,
1750,100,4,57.7,24.4,5.0,1e-08,50,0.60,0.58,True,8.9,3,0.017032454391637468,0.13050844567167855,24.080233925538064,
1749,100,4,57.7,24.4,5.0,1e-08,50,0.60,0.45,True,9.5,3,0.016234619425429954,0.12741514598127632,23.82725103224239,
1728,100,4,57.7,24.4,3.0,1e-06,50,0.45,0.55,True,57.900000000000006,3,0.0011858262977988547,0.03443582869336608,0.06428432754274645,
1752,100,4,57.7,24.4,5.0,1e-08,80,0.35,0.45,True,8.8,3,0.007905293653955946,0.08891171831629364,24.10349503541379,
1753,100,4,57.7,24.4,5.0,1e-08,80,0.45,0.55,True,9.9,3,0.0036749999467505217,0.06062177782571641,24.128036469076303,
1754,100,4,57.7,24.4,5.0,1e-08,80,0.60,0.45,True,9.5,3,0.016234619425429954,0.12741514598127632,23.82725103224239,
1755,100,4,57.7,24.4,5.0,1e-08,80,0.60,0.58,True,8.9,3,0.017032454391637468,0.13050844567167855,24.080233925538064,
1727,100,4,57.7,24.4,3.0,1e-06,50,0.35,0.45,True,71.5,3,0.0011965213317972477,0.0345907694594562,0.24440052269968218,
1757,100,4,57.7,24.4,5.0,1e-08,120,0.35,0.45,True,8.8,3,0.007905293653955946,0.08891171831629364,24.10349503541379,
1759,100,4,57.7,24.4,5.0,1e-08,120,0.60,0.45,True,9.5,3,0.016234619425429954,0.12741514598127632,23.82725103224239,
1760,100,4,57.7,24.4,5.0,1e-08,120,0.60,0.58,True,8.9,3,0.017032454391637468,0.13050844567167855,24.080233925538064,
1758,100,4,57.7,24.4,5.0,1e-08,120,0.45,0.55,True,9.9,3,0.0036749999467505217,0.06062177782571641,24.128036469076303,
1732,100,4,57.7,24.4,3.0,1e-06,80,0.35,0.45,True,56.5,3,0.0013946855811261603,0.03734548943481877,0.0599597879622103,
1737,100,4,57.7,24.4,3.0,1e-06,120,0.35,0.45,True,58.1,3,0.0013945434302548693,0.03734358619970596,0.060162779083965987,
1733,100,4,57.7,24.4,3.0,1e-06,80,0.45,0.55,True,58.5,3,0.0012747368117951119,0.03570345658049248,0.26531036026939553,
1738,100,4,57.7,24.4,3.0,1e-06,120,0.45,0.55,True,58.1,3,0.001012216850755232,0.03181535558115345,0.2602762900971873,
1735,100,4,57.7,24.4,3.0,1e-06,80,0.60,0.58,True,58.2,3,0.0012941693286286373,0.03597456502348065,0.723905590632579,
1736,100,4,57.7,24.4,3.0,1e-06,120,center,center,True,59.0,3,0.00221818151684163,0.04709757442630809,1.2723586455446918,
1740,100,4,57.7,24.4,3.0,1e-06,120,0.60,0.58,True,56.6,3,0.0012863048485432227,0.03586509233981174,0.723851280541105,
1739,100,4,57.7,24.4,3.0,1e-06,120,0.60,0.45,True,58.400000000000006,3,0.0009092820795813613,0.030154304495069378,1.974486336303384,
1741,100,4,57.7,24.4,5.0,1e-08,25,center,center,True,54.1,3,0.015299689061228656,0.12369191186665625,24.140199133179305,
1730,100,4,57.7,24.4,3.0,1e-06,50,0.60,0.58,True,75.4,3,0.0012586405198555923,0.03547732402331935,0.8124082819885705,
1746,100,4,57.7,24.4,5.0,1e-08,50,center,center,True,53.5,3,0.015299689061228656,0.12369191186665625,24.140199133179305,
1751,100,4,57.7,24.4,5.0,1e-08,80,center,center,True,53.5,3,0.015299689061228656,0.12369191186665625,24.140199133179305,
1756,100,4,57.7,24.4,5.0,1e-08,120,center,center,True,53.5,3,0.015299689061228656,0.12369191186665625,24.140199133179305,
1761,100,4,57.7,24.4,5.0,1e-07,25,center,center,True,62.7,3,0.0345387389847101,0.18584600879413607,16.35705518245629,
1762,100,4,57.7,24.4,5.0,1e-07,25,0.35,0.45,True,65.0,3,0.035170691562557824,0.18753850687940818,12.022643187520657,
1766,100,4,57.7,24.4,5.0,1e-07,50,center,center,True,66.4,3,0.0350635330815733,0.18725259165515787,14.653777023896621,
1765,100,4,57.7,24.4,5.0,1e-07,25,0.60,0.58,True,70.10000000000001,3,0.0337920412647789,0.1838261169278699,15.11011590087812,
1763,100,4,57.7,24.4,5.0,1e-07,25,0.45,0.55,True,80.5,3,0.03519172165130555,0.18759456722225606,12.23505575438962,
1767,100,4,57.7,24.4,5.0,1e-07,50,0.35,0.45,True,76.60000000000001,3,0.03476815534815823,0.1864622089007803,12.69713242943321,
1768,100,4,57.7,24.4,5.0,1e-07,50,0.45,0.55,True,76.0,3,0.034716288975000044,0.18632307687186803,11.651503632061223,
1769,100,4,57.7,24.4,5.0,1e-07,50,0.60,0.45,True,70.8,3,0.029754274591468136,0.17249427408313628,14.098605666179363,
1764,100,4,57.7,24.4,5.0,1e-07,25,0.60,0.45,True,78.2,3,0.03084769162740614,0.17563510932443474,10.654893845299943,
1772,100,4,57.7,24.4,5.0,1e-07,80,0.35,0.45,True,70.5,3,0.02844870758947833,0.1686674467390739,12.871937401982443,
1770,100,4,57.7,24.4,5.0,1e-07,50,0.60,0.58,True,76.4,3,0.03415795073904012,0.18481869694119185,12.530220008060413,
1773,100,4,57.7,24.4,5.0,1e-07,80,0.45,0.55,True,76.4,3,0.0271320616330449,0.16471812782157555,11.438007082837263,
1777,100,4,57.7,24.4,5.0,1e-07,120,0.35,0.45,True,78.60000000000001,3,0.03473185515927281,0.18636484421497743,12.964080464629228,
1774,100,4,57.7,24.4,5.0,1e-07,80,0.60,0.45,True,80.60000000000001,3,0.02434953885145553,0.15604338772102946,10.516024373840022,
1771,100,4,57.7,24.4,5.0,1e-07,80,center,center,True,83.80000000000001,3,0.03365901140921594,0.1834639239992864,13.207765993060173,
1775,100,4,57.7,24.4,5.0,1e-07,80,0.60,0.58,True,75.3,3,0.02581529864262121,0.1606713995788336,11.360294127968267,
1776,100,4,57.7,24.4,5.0,1e-07,120,center,center,True,82.10000000000001,3,0.0332843830784967,0.18244008078954774,13.417220980292646,
1779,100,4,57.7,24.4,5.0,1e-07,120,0.60,0.45,True,74.4,3,0.028149716681779166,0.16777877303693445,13.897088955796898,
1781,100,4,57.7,24.4,5.0,1e-06,25,center,center,True,56.300000000000004,3,0.0011547004412297088,0.03398088346746901,1.9106581186058753,
1778,100,4,57.7,24.4,5.0,1e-07,120,0.45,0.55,True,76.9,3,0.03215817591132629,0.1793270083153296,11.304860510765131,
1801,100,5,22.5,22.5,1.0,1e-08,25,center,center,True,0.2,5,2.820488991464028e-05,0.005310827611082879,31.52005085932797,
1802,100,5,22.5,22.5,1.0,1e-08,25,0.35,0.45,True,0.2,5,2.821628122365497e-05,0.005311899963634008,31.519993557220257,
1782,100,4,57.7,24.4,5.0,1e-06,25,0.35,0.45,True,53.7,3,0.0014010687668646223,0.03743085314102021,0.6711420389949487,
1803,100,5,22.5,22.5,1.0,1e-08,25,0.45,0.55,True,0.2,5,2.8216264413011494e-05,0.005311898381276838,31.519993633665205,
1804,100,5,22.5,22.5,1.0,1e-08,25,0.60,0.45,True,0.2,5,2.74311141987999e-05,0.005237472119142965,31.52700082007402,
1806,100,5,22.5,22.5,1.0,1e-08,50,center,center,True,0.2,5,2.820488991464028e-05,0.005310827611082879,31.52005085932797,
1805,100,5,22.5,22.5,1.0,1e-08,25,0.60,0.58,True,0.2,5,2.817002532601125e-05,0.005307544189737025,31.52024038597249,
1807,100,5,22.5,22.5,1.0,1e-08,50,0.35,0.45,True,0.2,5,2.821628122365497e-05,0.005311899963634008,31.519993557220257,
1808,100,5,22.5,22.5,1.0,1e-08,50,0.45,0.55,True,0.2,5,2.8216264413011494e-05,0.005311898381276838,31.519993633665205,
1809,100,5,22.5,22.5,1.0,1e-08,50,0.60,0.45,True,0.2,5,2.74311141987999e-05,0.005237472119142965,31.52700082007402,
1810,100,5,22.5,22.5,1.0,1e-08,50,0.60,0.58,True,0.2,5,2.817002532601125e-05,0.005307544189737025,31.52024038597249,
1811,100,5,22.5,22.5,1.0,1e-08,80,center,center,True,0.2,5,2.820488991464028e-05,0.005310827611082879,31.52005085932797,
1812,100,5,22.5,22.5,1.0,1e-08,80,0.35,0.45,True,0.2,5,2.821628122365497e-05,0.005311899963634008,31.519993557220257,
1780,100,4,57.7,24.4,5.0,1e-07,120,0.60,0.58,True,69.3,3,0.03310584857155549,0.18195012660494495,11.914273291692718,
1813,100,5,22.5,22.5,1.0,1e-08,80,0.45,0.55,True,0.2,5,2.8216264413011494e-05,0.005311898381276838,31.519993633665205,
1815,100,5,22.5,22.5,1.0,1e-08,80,0.60,0.58,True,0.2,5,2.817002532601125e-05,0.005307544189737025,31.52024038597249,
1814,100,5,22.5,22.5,1.0,1e-08,80,0.60,0.45,True,0.2,5,2.74311141987999e-05,0.005237472119142965,31.52700082007402,
1816,100,5,22.5,22.5,1.0,1e-08,120,center,center,True,0.2,5,2.820488991464028e-05,0.005310827611082879,31.52005085932797,
1819,100,5,22.5,22.5,1.0,1e-08,120,0.60,0.45,True,0.2,5,2.74311141987999e-05,0.005237472119142965,31.52700082007402,
1817,100,5,22.5,22.5,1.0,1e-08,120,0.35,0.45,True,0.2,5,2.821628122365497e-05,0.005311899963634008,31.519993557220257,
1818,100,5,22.5,22.5,1.0,1e-08,120,0.45,0.55,True,0.2,5,2.8216264413011494e-05,0.005311898381276838,31.519993633665205,
1820,100,5,22.5,22.5,1.0,1e-08,120,0.60,0.58,True,0.2,5,2.817002532601125e-05,0.005307544189737025,31.52024038597249,
1783,100,4,57.7,24.4,5.0,1e-06,25,0.45,0.55,True,59.7,3,0.001289870195102467,0.03591476291307611,0.5664489031091279,
1788,100,4,57.7,24.4,5.0,1e-06,50,0.45,0.55,True,55.5,3,0.0010913332832964576,0.03303533386082934,0.5450709902441127,
1785,100,4,57.7,24.4,5.0,1e-06,25,0.60,0.58,True,59.1,3,0.0016811595365167937,0.0410019455211188,1.5281460527412047,
1822,100,5,22.5,22.5,1.0,1e-07,25,0.35,0.45,True,7.9,3,171.32569198871812,13.089144051033976,20.14627185524751,
1821,100,5,22.5,22.5,1.0,1e-07,25,center,center,True,8.6,3,184.1688485380825,13.570882378757931,19.664307875153543,
1823,100,5,22.5,22.5,1.0,1e-07,25,0.45,0.55,True,8.200000000000001,3,178.20373423167894,13.349297143733034,19.89926278093415,
1824,100,5,22.5,22.5,1.0,1e-07,25,0.60,0.45,True,8.9,3,192.05203917879317,13.858284135447402,19.23515675516351,
1825,100,5,22.5,22.5,1.0,1e-07,25,0.60,0.58,True,8.0,3,178.32941667273496,13.354003769384482,19.95278381152463,
1826,100,5,22.5,22.5,1.0,1e-07,50,center,center,True,8.6,3,184.1688485380825,13.570882378757931,19.664307875153543,
1827,100,5,22.5,22.5,1.0,1e-07,50,0.35,0.45,True,7.9,3,171.32569198871812,13.089144051033976,20.14627185524751,
1828,100,5,22.5,22.5,1.0,1e-07,50,0.45,0.55,True,8.200000000000001,3,178.20373423167894,13.349297143733034,19.89926278093415,
1792,100,4,57.7,24.4,5.0,1e-06,80,0.35,0.45,True,57.6,3,0.0020803812779705473,0.045611196848696564,0.7542464997723881,
1793,100,4,57.7,24.4,5.0,1e-06,80,0.45,0.55,True,58.300000000000004,3,0.0013619755142295538,0.03690495243499921,0.6598824609134577,
1829,100,5,22.5,22.5,1.0,1e-07,50,0.60,0.45,True,8.9,3,192.05203917879317,13.858284135447402,19.23515675516351,
1830,100,5,22.5,22.5,1.0,1e-07,50,0.60,0.58,True,8.0,3,178.32941667273496,13.354003769384482,19.95278381152463,
1787,100,4,57.7,24.4,5.0,1e-06,50,0.35,0.45,True,73.10000000000001,3,0.0005768394009852206,0.024017481154051536,0.47363911791532753,
1831,100,5,22.5,22.5,1.0,1e-07,80,center,center,True,8.6,3,184.1688485380825,13.570882378757931,19.664307875153543,
1795,100,4,57.7,24.4,5.0,1e-06,80,0.60,0.58,True,58.7,3,0.0018991213532215804,0.043578909500142156,1.327316255589415,
1832,100,5,22.5,22.5,1.0,1e-07,80,0.35,0.45,True,7.9,3,171.32569198871812,13.089144051033976,20.14627185524751,
1790,100,4,57.7,24.4,5.0,1e-06,50,0.60,0.58,True,76.60000000000001,3,0.0012621061259134956,0.0355261329997158,1.3381665851286233,
1833,100,5,22.5,22.5,1.0,1e-07,80,0.45,0.55,True,8.200000000000001,3,178.20373423167894,13.349297143733034,19.89926278093415,
1797,100,4,57.7,24.4,5.0,1e-06,120,0.35,0.45,True,58.400000000000006,3,0.0011005732467059366,0.03317488879719021,0.6623915990772549,
1796,100,4,57.7,24.4,5.0,1e-06,120,center,center,True,59.5,3,0.0031402847882337063,0.05603824397885525,4.36641811545695,
1798,100,4,57.7,24.4,5.0,1e-06,120,0.45,0.55,True,57.1,3,0.0009611654371345895,0.031002668226050956,0.6455464301041812,
1834,100,5,22.5,22.5,1.0,1e-07,80,0.60,0.45,True,8.9,3,192.05203917879317,13.858284135447402,19.23515675516351,
1800,100,4,57.7,24.4,5.0,1e-06,120,0.60,0.58,True,56.800000000000004,3,0.0018881367686187267,0.04345269575778615,1.3261777990484456,
1836,100,5,22.5,22.5,1.0,1e-07,120,center,center,True,8.6,3,184.1688485380825,13.570882378757931,19.664307875153543,
1835,100,5,22.5,22.5,1.0,1e-07,80,0.60,0.58,True,8.0,3,178.32941667273496,13.354003769384482,19.95278381152463,
