run_id,area_size_m,n_drones,victim_x_m,victim_y_m,victim_dist_m,victim_depth_m,artva_noise_std,acc_sim_ms2,comm_radius_m,workspace_frac_r,workspace_frac_c,found,time_found_s,n_drones_stopped,pos_variance_m2,pos_std_m,est_error_2d_m,note
6534,200,5,51.7,83.2,91.1,4.78,1e-06,0.05,80,0.60,0.45,True,100.30000000000001,3,0.04627924070152621,0.21512610418432768,0.48309751993465944,
6530,200,5,80.6,37.9,82.5,3.71,1e-06,0.05,50,0.60,0.58,True,115.80000000000001,3,0.00030010041665339725,0.01732340661225145,3.2778995847118693,
6526,200,5,86.4,93.6,120.3,2.03,1e-06,0.05,50,center,center,True,137.1,3,0.012405292329051895,0.11137904798054209,2.0904075454433135,
6528,200,5,132.7,121.2,172.6,4.04,1e-06,0.05,50,0.45,0.55,True,146.70000000000002,3,0.034664835172278266,0.18618494883389008,0.7936454177253782,
6525,200,5,91.6,84.7,117.7,1.74,1e-06,0.05,25,0.60,0.58,True,148.3,3,0.05195795526556805,0.22794287719858247,0.7900494133716799,
6532,200,5,87.0,44.6,91.0,1.16,1e-06,0.05,80,0.35,0.40,True,138.1,3,0.015669882817585995,0.12517940252927395,1.0115259339781122,
6539,200,5,33.0,119.5,117.9,1.74,1e-06,0.05,120,0.60,0.45,True,114.2,3,0.04408157267789371,0.20995612083931658,0.959129165310419,
6531,200,5,121.0,109.0,155.8,1.26,1e-06,0.05,80,center,center,True,163.20000000000002,3,0.050172790183331234,0.22399283511606177,0.5757416101831243,
6533,200,5,99.9,155.3,177.8,4.98,1e-06,0.05,80,0.45,0.55,True,160.3,3,0.011520841508325556,0.10733518299386066,5.053125701278972,
6537,200,5,111.3,115.9,153.7,1.59,1e-06,0.05,120,0.35,0.40,True,148.0,3,0.04160078344525784,0.20396270111286977,0.354911920293426,
6521,200,5,160.9,73.1,170.1,4.91,1e-06,0.05,25,center,center,True,229.10000000000002,3,0.044819705086833264,0.21170664865996358,0.3331967073062694,
6538,200,5,111.4,36.0,110.8,1.8,1e-06,0.05,120,0.45,0.55,True,154.60000000000002,3,0.03496796500486668,0.18699723261285628,2.739107275959934,
6542,200,5,87.7,88.7,117.7,1.31,1e-06,0.1,25,0.35,0.40,True,123.60000000000001,3,0.016717052655805885,0.1292944417049932,0.5533289704930052,
6540,200,5,111.2,106.8,147.1,2.04,1e-06,0.05,120,0.60,0.58,True,146.4,3,0.013184146951080486,0.11482224066390834,0.8297233820845756,
6535,200,5,92.1,162.9,180.4,3.57,1e-06,0.05,80,0.60,0.58,True,155.0,3,0.06159755793102021,0.24818855318289804,1.2292317371283101,
6527,200,5,146.7,131.3,189.8,3.95,1e-06,0.05,50,0.35,0.40,True,205.4,3,0.0388143307799575,0.1970135294337866,3.3288732145249713,
6543,200,5,69.8,71.4,92.8,3.15,1e-06,0.1,25,0.45,0.55,True,138.4,3,0.004878386655191582,0.06984544834985013,2.5081521431740854,
6548,200,5,47.9,116.6,119.5,1.29,1e-06,0.1,50,0.45,0.55,True,117.80000000000001,3,0.017313257768833124,0.13157985320265836,1.8550197068637049,
6536,200,5,159.0,164.3,221.6,1.23,1e-06,0.05,120,center,center,True,183.5,3,0.009109724632551218,0.09544487745579235,1.4041908176849862,
6541,200,5,118.5,123.7,164.2,4.21,1e-06,0.1,25,center,center,True,176.10000000000002,3,0.056365760606339785,0.23741474386890926,1.7589198791953848,
6552,200,5,70.1,82.2,101.0,2.33,1e-06,0.1,80,0.35,0.40,True,112.80000000000001,3,0.0314847960945594,0.17743955617212132,0.6552753668371478,
6554,200,5,55.1,61.4,75.5,4.45,1e-06,0.1,80,0.60,0.45,True,102.2,3,0.03253168996083549,0.1803654344957356,5.66917501721714,
6546,200,5,105.6,41.4,107.0,4.32,1e-06,0.1,50,center,center,True,176.0,3,0.02208695021710671,0.1486167898223707,0.8650499858362843,
6553,200,5,96.7,36.3,96.9,2.19,1e-06,0.1,80,0.45,0.55,True,121.60000000000001,3,0.004354247251861909,0.06598672026902011,1.363496271199227,
6547,200,5,157.2,125.5,194.1,2.78,1e-06,0.1,50,0.35,0.40,True,192.10000000000002,3,0.0547615963632063,0.2340119577355104,2.0861966412418655,
6557,200,5,19.9,112.7,108.7,1.08,1e-06,0.1,120,0.35,0.40,True,115.60000000000001,3,0.02786769944048135,0.16693621368798728,2.118392669701669,
6558,200,5,52.8,99.9,106.2,1.36,1e-06,0.1,120,0.45,0.55,True,114.80000000000001,3,0.04100538554692845,0.20249786553672228,1.103508634449177,
6524,200,5,59.0,99.7,109.0,3.89,1e-06,0.05,25,0.60,0.45,True,265.0,3,0.002104125136490644,0.04587074379700687,0.6519424390176899,
6566,200,5,38.3,76.7,79.1,1.1,1e-05,0.05,50,center,center,True,83.30000000000001,3,0.05627271477190593,0.2372187066230358,2.765840274916502,
6563,200,5,74.0,95.0,113.4,1.17,1e-05,0.05,25,0.45,0.55,True,102.30000000000001,3,0.002681862359120305,0.05178670060083288,0.9976483032401042,
6569,200,5,59.1,52.4,72.0,1.35,1e-05,0.05,50,0.60,0.45,True,75.0,3,0.005707086802799595,0.07554526327176043,4.4462707815506475,
6550,200,5,94.3,130.0,153.6,2.34,1e-06,0.1,50,0.60,0.58,True,162.8,3,0.04503193082992896,0.21220728269767028,0.7410292479747838,
6561,200,5,78.3,72.3,99.5,4.64,1e-05,0.05,25,center,center,True,115.80000000000001,3,0.030422093110572854,0.1744193025744939,2.1046437859129514,
6560,200,5,28.3,141.9,138.9,3.89,1e-06,0.1,120,0.60,0.58,True,124.2,3,0.03128872274940517,0.17688618586369362,5.883633530481606,
6556,200,5,129.1,166.9,204.0,2.06,1e-06,0.1,120,center,center,True,162.70000000000002,3,0.030062947492878953,0.17338669929633863,2.950409067947044,
6549,200,5,149.9,93.1,169.6,4.33,1e-06,0.1,50,0.60,0.45,True,199.9,3,0.04162370157149689,0.2040188755274788,1.1823430675899016,
6551,200,5,140.3,30.6,137.7,3.67,1e-06,0.1,80,center,center,True,214.3,3,0.030798860791580812,0.17549604209662625,0.2898919778439116,
6571,200,5,71.4,139.1,149.7,2.48,1e-05,0.05,80,center,center,True,123.5,3,0.0020811220179156008,0.04561931628066779,4.010366070957168,
6555,200,5,154.7,74.4,165.0,4.51,1e-06,0.1,80,0.60,0.58,True,206.20000000000002,3,0.0476438802232578,0.218274781464231,0.6464769384549083,
6573,200,5,105.2,136.9,165.6,1.35,1e-05,0.05,80,0.45,0.55,True,120.5,3,0.01628922147380844,0.12762923440109025,0.5350171709301267,
6559,200,5,139.0,86.3,156.7,1.64,1e-06,0.1,120,0.60,0.45,True,196.10000000000002,3,0.008993959335357508,0.09483648736302662,1.3808640097324272,
6424,200,5,140.7,86.2,158.1,1.16,1e-06,0.1,25,0.60,0.45,False,900.0,1,0.3950132759668111,0.6285008162021837,3.6747925854519803,vittima non trovata entro 15 minuti
6565,200,5,140.8,123.5,180.2,2.97,1e-05,0.05,25,0.60,0.58,True,176.8,3,0.04015914916504347,0.20039747794082508,0.47734765280777214,
6568,200,5,133.6,114.5,168.9,3.74,1e-05,0.05,50,0.45,0.55,True,173.10000000000002,3,0.001993123283258527,0.04464440931694054,0.40766834533742113,
6562,200,5,147.7,162.8,212.7,3.99,1e-05,0.05,25,0.35,0.40,True,180.60000000000002,3,0.033701288103899475,0.18357910584785916,0.009377608515388667,
6574,200,5,100.4,79.5,121.0,1.99,1e-05,0.05,80,0.60,0.45,True,142.0,3,0.026747744377690647,0.16354737655398405,3.44728943753852,
6567,200,5,136.2,33.6,134.3,3.54,1e-05,0.05,50,0.35,0.40,True,202.70000000000002,3,0.040845265668730396,0.20210211693282779,2.223338084985581,
6586,200,5,62.3,46.8,70.9,1.9,1e-05,0.1,50,center,center,True,91.4,3,0.02165741275708045,0.14716457711378936,1.4701491612824513,
6584,200,5,71.2,103.9,119.0,1.25,1e-05,0.1,25,0.60,0.45,True,87.60000000000001,3,0.014574840145543005,0.12072630262516534,0.48758355102154155,
6587,200,5,77.4,23.6,74.7,2.73,1e-05,0.1,50,0.35,0.40,True,84.9,3,0.0015375572949760607,0.03921169844543922,1.594148742851795,
6577,200,5,92.6,167.8,184.9,4.2,1e-05,0.05,120,0.35,0.40,True,125.0,3,0.033732867006799276,0.1836650946881287,0.6779071534897717,
6570,200,5,156.0,72.1,165.2,3.58,1e-05,0.05,50,0.60,0.58,True,205.0,3,0.0031874866103817692,0.05645783037260438,1.3157523435073364,
6575,200,5,137.5,163.1,206.3,4.74,1e-05,0.05,80,0.60,0.58,True,158.5,3,0.0278504590456119,0.1668845680271603,0.4820126526405389,
6585,200,5,45.3,100.1,103.3,3.21,1e-05,0.1,25,0.60,0.58,True,113.5,3,0.020472974770095503,0.14308380331154014,1.7747020716632238,
6588,200,5,61.9,131.0,138.2,2.05,1e-05,0.1,50,0.45,0.55,True,107.80000000000001,3,0.0443371253781195,0.21056382732587167,0.09402403444519411,
6572,200,5,133.3,57.2,138.5,1.28,1e-05,0.05,80,0.35,0.40,True,198.10000000000002,3,0.014596318621164174,0.12081522512152255,1.1756328699387542,
6576,200,5,155.0,74.3,165.3,2.34,1e-05,0.05,120,center,center,False,186.9,3,0.0008469345135081526,0.029102139328718645,13.125703297919541,vittima non trovata entro 15 minuti
6583,200,5,97.2,105.9,136.7,3.47,1e-05,0.1,25,0.45,0.55,True,140.5,3,0.03389825172194576,0.18411477866251194,0.4431376366288137,
6578,200,5,160.6,100.8,182.8,2.89,1e-05,0.05,120,0.45,0.55,True,180.4,3,0.011332556065644485,0.10645447884257611,4.77170483810339,
6589,200,5,55.5,144.2,148.0,3.68,1e-05,0.1,50,0.60,0.45,True,109.2,3,0.013489500612246286,0.11614430942687759,0.8206585581537814,
6580,200,5,157.2,146.3,207.7,3.34,1e-05,0.05,120,0.60,0.58,True,163.5,3,0.00946540707758251,0.09729032365853507,0.7314041903690083,
6581,200,5,148.0,139.9,196.6,2.92,1e-05,0.1,25,center,center,True,165.70000000000002,3,0.0019039807215163102,0.04363462755102088,0.2832956436550722,
6592,200,5,23.8,162.5,158.7,1.66,1e-05,0.1,80,0.35,0.40,True,106.9,3,0.005665188041782895,0.0752674434386003,0.31202537034099215,
6579,200,5,166.7,37.8,165.0,3.74,1e-05,0.05,120,0.60,0.45,True,202.5,3,0.014259127213253505,0.1194115874329351,1.6303779055527614,
6591,200,5,37.1,110.4,110.2,4.04,1e-05,0.1,80,center,center,True,106.4,3,0.027116714481722887,0.16467153512894353,3.649775666819826,
6582,200,5,147.3,141.2,197.0,2.48,1e-05,0.1,25,0.35,0.40,True,172.10000000000002,3,0.0058521430388487,0.0764993009043135,1.4059619746220307,
6590,200,5,109.3,55.7,115.9,2.91,1e-05,0.1,50,0.60,0.58,False,147.1,3,0.023521622331594154,0.1533676052222051,17.60001465891347,vittima non trovata entro 15 minuti
6600,200,5,38.1,103.1,103.5,4.97,1e-05,0.1,120,0.60,0.58,True,88.80000000000001,3,0.026744768012547986,0.1635382769034454,0.9129782295008898,
6593,200,5,126.8,149.9,189.3,1.76,1e-05,0.1,80,0.45,0.55,True,162.20000000000002,3,0.023160435909665662,0.15218553120998612,0.4131333974594631,
6595,200,5,111.2,91.4,136.9,4.58,1e-05,0.1,80,0.60,0.58,True,150.9,3,0.010910894023191169,0.10445522496836225,1.035783513527278,
6545,200,5,129.4,69.6,140.1,3.17,1e-06,0.1,25,0.60,0.58,True,421.5,3,1.7084871264232857,1.3070910933914612,1.5993756091785507,
6594,200,5,127.3,101.5,155.8,3.53,1e-05,0.1,80,0.60,0.45,True,169.3,3,0.0006735227479549698,0.025952316812858343,2.62840285817676,
6596,200,5,137.6,170.1,211.8,4.32,1e-05,0.1,120,center,center,True,155.9,3,0.027094559518590612,0.16460425121663963,0.8756815966371604,
6602,200,5,76.4,66.2,94.0,4.69,1e-07,0.05,25,0.35,0.40,True,122.5,3,0.04621744375607221,0.21498242662150832,1.3236854152107835,
6597,200,5,155.2,136.3,199.5,2.25,1e-05,0.1,120,0.35,0.40,True,164.8,3,0.022454087117051526,0.14984687890327086,1.3532483136259998,
6613,200,5,33.3,26.9,35.8,2.72,1e-07,0.05,80,0.45,0.55,True,74.5,3,0.053542245992354506,0.2313919747794951,3.527255241011433,
6609,200,5,53.8,74.6,85.0,3.25,1e-07,0.05,50,0.60,0.45,True,99.2,3,0.03474883256672087,0.18641038749683686,4.586265439525199,
6598,200,5,98.5,32.1,97.4,1.48,1e-05,0.1,120,0.45,0.55,True,164.70000000000002,3,0.005707343054926865,0.07554695926989295,0.9362118864238717,
6614,200,5,21.4,40.9,39.5,2.16,1e-07,0.05,80,0.60,0.45,True,76.10000000000001,3,0.03058541134493027,0.17488685297909123,4.282959957767837,
6608,200,5,67.7,117.4,128.7,3.96,1e-07,0.05,50,0.45,0.55,True,123.2,3,0.03749237696148154,0.19362948370917468,1.7964098234635713,
6601,200,5,81.8,35.8,82.7,2.59,1e-07,0.05,25,center,center,True,142.3,3,0.013642420950272021,0.1168007746133219,7.484519667066855,
6610,200,5,84.5,50.6,91.6,1.09,1e-07,0.05,50,0.60,0.58,True,120.60000000000001,3,0.005224915459314384,0.07228357669148909,1.878700584045125,
6599,200,5,129.5,23.4,125.9,1.5,1e-05,0.1,120,0.60,0.45,True,193.4,3,0.04783287334345952,0.21870727775604432,2.4403556863348808,
6612,200,5,82.7,144.9,160.0,3.04,1e-07,0.05,80,0.35,0.40,True,134.70000000000002,3,0.027002538661552365,0.16432449197107643,1.8222217410014696,
6611,200,5,61.5,79.4,93.4,1.33,1e-07,0.05,80,center,center,True,132.5,3,0.007439170466449242,0.08625062589018842,1.49402182921367,
6616,200,5,82.0,86.1,111.8,4.28,1e-07,0.05,120,center,center,True,131.5,3,0.006551366643454481,0.08094051299228638,4.9850172891626485,
6618,200,5,80.2,41.9,83.7,1.41,1e-07,0.05,120,0.45,0.55,True,129.70000000000002,3,0.009213638526165763,0.09598769986912783,0.8847317876792105,
6623,200,5,57.7,70.9,84.3,1.47,1e-07,0.1,25,0.45,0.55,True,99.10000000000001,3,0.004553952531431454,0.0674829795684175,1.6430637115303972,
6632,200,5,30.9,20.4,30.1,1.98,1e-07,0.1,80,0.35,0.40,True,60.2,3,0.057036658986253264,0.238823489184488,2.0388242404431476,
6620,200,5,70.2,133.6,144.2,1.16,1e-07,0.05,120,0.60,0.58,True,140.6,3,0.04134541337962788,0.20333571594687413,0.8669044562538964,
6626,200,5,40.0,28.0,41.9,1.26,1e-07,0.1,50,center,center,True,87.80000000000001,3,0.0620374148520756,0.24907311145941788,6.805993879939898,
6604,200,5,121.4,90.6,144.5,2.22,1e-07,0.05,25,0.60,0.45,True,215.8,3,0.030168819152219112,0.17369173599287652,2.7654580091684395,
6607,200,5,152.1,55.5,155.5,2.53,1e-07,0.05,50,0.35,0.40,True,230.3,3,0.05585327118001165,0.23633296676513763,1.5613352855085316,
6624,200,5,90.1,120.1,143.1,4.43,1e-07,0.1,25,0.60,0.45,True,120.7,3,0.03990274433211519,0.1997567128587052,0.8968027727463866,
6625,200,5,43.0,71.9,77.0,4.98,1e-07,0.1,25,0.60,0.58,True,108.2,3,0.037314206738219696,0.19316885550786828,2.139406116554949,
6615,200,5,141.0,135.7,188.6,3.47,1e-07,0.05,80,0.60,0.58,True,194.5,4,0.07234066605236741,0.2689622019027347,0.1794541622046145,
6629,200,5,136.3,113.9,170.6,3.4,1e-07,0.1,50,0.60,0.45,True,143.8,3,0.02927485207685116,0.17109895404955333,0.6477302208723243,
6606,200,5,157.5,60.4,162.2,1.2,1e-07,0.05,50,center,center,True,259.2,3,0.04193716032986974,0.20478564483349349,1.345537959048771,
6619,200,5,162.8,135.2,204.6,1.74,1e-07,0.05,120,0.60,0.45,True,193.60000000000002,3,0.0329727058630632,0.18158388106619816,1.906126669971725,
6634,200,5,19.5,135.9,131.7,2.31,1e-07,0.1,80,0.60,0.45,True,119.60000000000001,3,0.027008308193158862,0.16434204633373306,7.330899177574385,
6617,200,5,145.4,87.2,162.7,3.19,1e-07,0.05,120,0.35,0.40,True,218.5,3,0.04306814630704468,0.20752866382031346,0.7001969659343638,
6635,200,5,74.0,107.8,123.8,1.25,1e-07,0.1,80,0.60,0.58,True,122.10000000000001,3,0.014192525063990453,0.11913238461472368,1.383169870985784,
6633,200,5,69.0,35.1,70.8,4.36,1e-07,0.1,80,0.45,0.55,True,118.30000000000001,3,0.02605108313257796,0.16140347930753526,0.7126085759860272,
6605,200,5,134.5,25.2,131.1,4.93,1e-07,0.05,25,0.60,0.58,True,254.5,3,0.04059318485262657,0.20147750458209118,0.38691790976058904,
6622,200,5,134.9,43.5,135.5,4.03,1e-07,0.1,25,0.35,0.40,True,191.4,3,0.003529115954158908,0.059406362909699396,2.9657969270087263,
6631,200,5,95.1,163.4,182.2,1.87,1e-07,0.1,80,center,center,True,150.5,3,0.012834715899764681,0.11329040515314914,5.194129475253626,
6636,200,5,40.4,54.9,61.1,4.8,1e-07,0.1,120,center,center,True,111.7,3,0.04088525094879345,0.20220101619129774,3.022900649954682,
6638,200,5,71.5,106.1,121.0,3.48,1e-07,0.1,120,0.45,0.55,True,127.9,3,0.028056579206770776,0.16750098270389574,2.0864253118134632,
6640,200,5,22.8,75.7,73.0,3.31,1e-07,0.1,120,0.60,0.58,True,106.0,3,0.032884491196266574,0.181340815031439,1.7299985149296937,
6628,200,5,169.8,27.6,166.3,4.36,1e-07,0.1,50,0.45,0.55,True,208.60000000000002,3,0.036878650482112245,0.19203814850730114,2.450901249109208,
6643,200,5,22.3,48.4,46.7,4.85,1e-06,0.05,25,0.45,0.55,True,98.2,3,0.0032626850708682297,0.05711991833737361,5.59601229345768,
6630,200,5,148.1,112.2,178.8,2.63,1e-07,0.1,50,0.60,0.58,True,199.8,3,0.04127767169624924,0.2031690717019922,0.7059630098715062,
6637,200,5,119.9,22.3,116.2,1.54,1e-07,0.1,120,0.35,0.40,True,174.4,3,0.0031551811017900924,0.05617099876083825,0.3037600478626691,
6504,200,5,126.0,80.3,142.5,4.86,1e-07,0.1,25,0.60,0.45,False,900.0,1,0.07221830455647224,0.26873463594496383,0.7870551958088653,vittima non trovata entro 15 minuti
6650,200,5,60.8,35.0,63.4,1.15,1e-06,0.05,50,0.60,0.58,True,94.4,3,0.011848297804118793,0.10884988655997209,2.0419347593368538,
6647,200,5,73.1,137.8,149.3,2.42,1e-06,0.05,50,0.35,0.40,True,129.1,3,0.010927658888694958,0.10453544321757553,1.3246155121321368,
6648,200,5,69.7,83.8,101.9,3.54,1e-06,0.05,50,0.45,0.55,True,122.10000000000001,3,0.04862025925944339,0.22050002099646926,1.891222426559074,
6642,200,5,45.1,164.1,164.1,1.49,1e-06,0.05,25,0.35,0.40,True,150.3,3,0.05948042386432956,0.24388608788598326,1.1712883034512045,
6652,200,5,53.1,29.4,53.9,3.19,1e-06,0.05,80,0.35,0.40,True,91.4,3,0.00033563139882408896,0.01832024559944787,1.4246619418569344,
6639,200,5,170.6,78.0,181.0,1.82,1e-07,0.1,120,0.60,0.45,False,211.0,3,0.04737810742718751,0.21766512680534636,10.437276104904628,vittima non trovata entro 15 minuti
6644,200,5,38.2,117.9,117.7,3.5,1e-06,0.05,25,0.60,0.45,True,141.4,3,0.03978822213520637,0.19946985269761036,0.9468170784594138,
6651,200,5,37.8,117.5,117.2,3.53,1e-06,0.05,80,center,center,True,125.30000000000001,3,0.03773630878334534,0.1942583557619732,5.13750300940338,
6641,200,5,166.0,163.8,226.2,2.22,1e-06,0.05,25,center,center,True,181.0,3,0.034564433453171325,0.18591512432605187,3.009032790789459,
6627,200,5,137.0,79.7,151.7,4.2,1e-07,0.1,50,0.35,0.40,True,287.2,3,0.03355784130235194,0.18318799442745134,1.405677190715457,
6659,200,5,57.6,65.7,80.3,2.17,1e-06,0.05,120,0.60,0.45,True,98.2,3,0.02956026887934986,0.17193100034417835,2.2996189658901103,
6656,200,5,31.2,100.6,99.1,2.48,1e-06,0.05,120,center,center,True,114.30000000000001,3,0.03755216637205429,0.19378381349342438,2.25650137232634,
6654,200,5,115.3,56.6,121.8,2.41,1e-06,0.05,80,0.60,0.45,True,144.1,3,0.03427057426618727,0.18512313271492375,2.6490926484130886,
6657,200,5,61.7,85.4,98.4,1.17,1e-06,0.05,120,0.35,0.40,True,120.9,3,0.03702352612403099,0.19241498414632627,1.405396814870991,
6655,200,5,116.1,30.6,114.0,1.17,1e-06,0.05,80,0.60,0.58,True,156.10000000000002,3,0.022833254250088756,0.1511067644087741,0.8559982341616957,
6645,200,5,162.0,158.6,219.7,3.89,1e-06,0.05,25,0.60,0.58,True,191.0,3,0.036442105290814014,0.19089815423626813,1.604377879211663,
6544,200,5,117.3,119.1,160.1,3.07,1e-06,0.1,25,0.60,0.45,False,900.0,2,6.775835037074859,2.603043418207783,3.659151846301618,vittima non trovata entro 15 minuti
6653,200,5,124.2,119.7,165.4,4.6,1e-06,0.05,80,0.45,0.55,True,172.20000000000002,3,0.031196650162988716,0.17662573471323118,0.08681193255422803,
6658,200,5,83.7,169.6,182.4,2.43,1e-06,0.05,120,0.45,0.55,True,157.10000000000002,3,0.03592582464201657,0.18954108958749966,2.161563176018317,
6649,200,5,141.8,40.2,141.3,3.82,1e-06,0.05,50,0.60,0.45,True,220.8,3,0.01129028361434342,0.10625574626505345,2.395817761603912,
6646,200,5,157.3,73.9,167.1,2.31,1e-06,0.05,50,center,center,True,240.8,3,0.037691360954362346,0.1941426304405149,1.7384378519019668,
6663,200,5,87.7,146.4,163.8,4.24,1e-06,0.1,25,0.45,0.55,True,135.1,3,0.034973686733389894,0.1870125309528479,4.770021346412981,
6669,200,5,82.5,125.7,143.5,3.17,1e-06,0.1,50,0.60,0.45,True,117.2,3,0.014680382645827637,0.12116262891596417,0.17731155004758742,
6660,200,5,85.2,167.2,181.0,1.52,1e-06,0.05,120,0.60,0.58,True,161.0,3,0.022090463771245725,0.1486286102042461,2.1153243133099315,
6664,200,5,56.1,103.2,110.8,2.22,1e-06,0.1,25,0.60,0.45,True,133.8,3,0.043144679764315685,0.20771297447274614,1.1221999584593016,
6668,200,5,37.1,69.4,72.0,3.04,1e-06,0.1,50,0.45,0.55,True,109.10000000000001,3,0.046214855294766745,0.2149764063676913,2.0427004524174968,
6672,200,5,52.8,43.2,61.1,1.2,1e-06,0.1,80,0.35,0.40,True,97.4,3,0.03278780862245372,0.18107404182392825,0.999250423345832,
6666,200,5,121.2,32.5,119.4,1.56,1e-06,0.1,50,center,center,True,169.60000000000002,3,0.0038318944966251956,0.06190229799147359,0.18062470910477887,
6662,200,5,143.7,114.4,176.7,4.26,1e-06,0.1,25,0.35,0.40,True,186.10000000000002,3,1.2164142154580664,1.102911698849036,2.7885637394489695,
6673,200,5,79.6,59.4,92.3,1.01,1e-06,0.1,80,0.45,0.55,True,125.9,3,0.037272096216439704,0.1930598254853653,0.8337627183967156,
6665,200,5,143.7,132.9,188.7,1.49,1e-06,0.1,25,0.60,0.58,True,182.10000000000002,3,0.05932213965213234,0.24356136732275982,0.7445556630884842,
6677,200,5,56.9,105.3,112.9,3.21,1e-06,0.1,120,0.35,0.40,True,115.7,3,0.040083864352582294,0.20020955110229455,0.2898659125507843,
6661,200,5,163.4,115.6,193.2,4.95,1e-06,0.1,25,center,center,True,209.0,3,0.004622575088401506,0.06798952190155116,0.3883416920250422,
6675,200,5,42.2,105.2,106.8,1.47,1e-06,0.1,80,0.60,0.58,True,118.5,3,0.042298609710243185,0.2056662580741994,3.843512735641018,
6676,200,5,60.7,98.8,109.1,3.94,1e-06,0.1,120,center,center,True,124.0,3,0.002863872949590565,0.053515165603691864,3.6390903605674336,
6523,200,5,100.6,164.6,186.1,4.32,1e-06,0.05,25,0.45,0.55,False,900.0,2,1.6155871338926323e-28,1.2710574864626037e-14,3.1876480104765625,vittima non trovata entro 15 minuti
6679,200,5,67.4,147.5,155.6,4.29,1e-06,0.1,120,0.60,0.45,True,124.7,3,0.03893948179092965,0.19733089416239327,2.3521997575148728,
6680,200,5,80.4,74.4,102.5,3.33,1e-06,0.1,120,0.60,0.58,True,132.0,3,0.004575394117968414,0.06764165963345677,2.1569087873405492,
6667,200,5,156.1,89.9,173.3,4.84,1e-06,0.1,50,0.35,0.40,True,207.20000000000002,3,0.048056615890373064,0.21921819242565857,2.45920622208104,
6678,200,5,113.6,124.9,161.8,4.32,1e-06,0.1,120,0.45,0.55,True,149.3,3,0.04371927475929007,0.20909154636017704,0.5171201837459708,
6670,200,5,85.8,134.0,152.2,2.09,1e-06,0.1,50,0.60,0.58,True,181.20000000000002,3,0.013007682566117399,0.1140512278150367,0.17332843358407274,
6683,200,5,63.6,126.9,135.2,1.92,1e-05,0.05,25,0.45,0.55,True,120.7,3,0.04145093804731238,0.20359503443677693,0.7142547236244774,
6689,200,5,65.6,102.1,114.5,2.54,1e-05,0.05,50,0.60,0.45,True,99.30000000000001,3,0.03935461539235287,0.19837997729698648,0.8635084305228525,
6671,200,5,142.2,64.6,149.6,1.03,1e-06,0.1,80,center,center,True,203.20000000000002,3,0.04023218508320452,0.20057962280153116,0.520811293563338,
6686,200,5,93.1,152.1,171.5,3.06,1e-05,0.05,50,center,center,True,129.9,3,0.03717084461948021,0.1927974186017028,2.963261101110935,
6674,200,5,131.6,87.3,151.0,3.82,1e-06,0.1,80,0.60,0.45,True,199.70000000000002,3,0.04891445125622303,0.22116611688100649,0.49624513017139066,
6690,200,5,115.3,97.2,143.7,3.75,1e-05,0.05,50,0.60,0.58,True,131.8,3,0.001209841192429787,0.03478277148862332,0.5939720759112372,
6692,200,5,79.5,119.0,136.1,1.77,1e-05,0.05,80,0.35,0.40,True,120.9,3,0.0048643794571761965,0.06974510346380021,1.492197997702236,
6687,200,5,140.4,140.9,191.9,3.21,1e-05,0.05,50,0.35,0.40,True,167.20000000000002,3,0.008030783436733243,0.08961463851811959,0.9195121361238213,
6696,200,5,59.2,138.2,143.8,1.42,1e-05,0.05,120,center,center,True,105.2,4,0.005839356051857321,0.07641567935873711,2.6315323076282446,
6688,200,5,149.9,126.3,189.0,4.01,1e-05,0.05,50,0.45,0.55,True,174.20000000000002,3,0.016717869175254557,0.12929759926330633,0.06511476262464676,
6697,200,5,47.2,160.9,161.6,3.96,1e-05,0.05,120,0.35,0.40,True,120.5,3,0.03630902852551917,0.19054928109420716,0.6087028087971188,
6681,200,5,136.2,72.8,147.7,3.34,1e-05,0.05,25,center,center,True,202.70000000000002,3,0.010686000225692868,0.10337311171524667,0.7404893564465813,
6701,200,5,93.7,117.2,143.0,2.1,1e-05,0.1,25,center,center,True,122.30000000000001,3,0.03858892304704093,0.19644063491813737,1.47133386550319,
6691,200,5,168.7,110.8,194.9,3.26,1e-05,0.05,80,center,center,True,188.60000000000002,3,0.007585038783615676,0.08709212813805664,0.8531281626762045,
6685,200,5,149.8,77.6,162.0,1.22,1e-05,0.05,25,0.60,0.58,True,197.5,3,0.0032643014251173734,0.05713406536487119,1.2615115464068403,
6698,200,5,83.5,40.6,86.2,4.24,1e-05,0.05,120,0.45,0.55,True,144.6,3,0.004645460204362548,0.0681576129596874,0.9629912220998775,
6708,200,5,42.7,68.1,73.5,3.0,1e-05,0.1,50,0.45,0.55,True,90.5,3,0.023376566765518324,0.1528939722994936,0.7889727535742859,
6693,200,5,155.7,112.2,185.0,2.6,1e-05,0.05,80,0.45,0.55,True,186.70000000000002,3,0.003937049792647075,0.06274591454945155,0.9658152060894873,
6709,200,5,76.5,157.6,168.6,1.68,1e-05,0.1,50,0.60,0.45,True,107.60000000000001,3,0.008389222965518597,0.09159270148608238,0.2173810916883989,
6694,200,5,132.9,124.8,175.2,3.43,1e-05,0.05,80,0.60,0.45,True,176.60000000000002,3,0.03167798694592439,0.1779831085972048,1.1691371441273577,
