run_id,area_size_m,n_drones,victim_x_m,victim_y_m,victim_dist_m,victim_depth_m,artva_noise_std,comm_radius_m,workspace_frac_r,workspace_frac_c,found,time_found_s,n_drones_stopped,pos_variance_m2,pos_std_m,est_error_2d_m,note,noise_detect_factor
1241,200,3,91.8,139.4,159.9,3.96,1e-06,25,center,center,True,132.3,3,nan,nan,25.777821256324724,,
1237,200,3,151.3,93.5,171.0,3.65,1e-07,120,0.35,0.45,True,202.9,3,nan,nan,36.14640049735666,,
1199,200,3,41.9,30.5,44.8,2.36,1e-06,120,0.60,0.45,False,900.0,2,nan,nan,19.004350407002356,vittima non trovata entro 15 minuti,
1227,200,3,126.9,67.6,137.0,2.49,1e-07,50,0.35,0.45,True,357.1,3,82.93794152013899,9.10702704070538,14.530305033325954,,
1196,200,3,32.6,88.7,88.1,2.9,1e-06,120,center,center,False,900.0,2,nan,nan,16.44232393822981,vittima non trovata entro 15 minuti,
1240,200,3,166.4,153.8,219.5,1.78,1e-07,120,0.60,0.58,True,238.70000000000002,3,nan,nan,55.223105929233476,,
1202,200,3,169.9,72.3,178.1,1.12,1e-08,25,0.35,0.45,False,900.0,2,1.0097419586828951e-28,1.0048591735576161e-14,80.93729314211727,vittima non trovata entro 15 minuti,
1234,200,3,125.5,45.9,127.3,4.15,1e-07,80,0.60,0.45,True,314.8,3,812.3263541024966,28.50133951417892,28.140637837248008,,
1248,200,3,87.3,56.3,97.0,2.78,1e-06,50,0.45,0.55,True,172.10000000000002,3,nan,nan,8.584592322498935,,
1247,200,3,92.9,145.4,165.7,3.09,1e-06,50,0.35,0.45,True,193.70000000000002,3,nan,nan,25.33533738138496,,
1258,200,3,87.3,35.1,87.6,1.81,1e-06,120,0.45,0.55,True,119.0,3,nan,nan,8.41181739331032,,
1215,200,3,30.0,62.8,63.0,3.22,1e-08,80,0.60,0.58,True,895.4000000000001,3,0.0,0.0,72.51100282576621,,
1206,200,3,46.0,142.5,143.5,1.64,1e-08,50,center,center,False,900.0,2,2.0194839173657902e-28,1.4210854715202004e-14,65.41269488449869,vittima non trovata entro 15 minuti,
1253,200,3,111.8,143.4,174.8,4.54,1e-06,80,0.45,0.55,True,221.70000000000002,3,0.003020626486004828,0.054960226400596536,1.3170908040936642,,
1259,200,3,102.6,88.0,128.1,3.4,1e-06,120,0.60,0.45,True,169.8,3,nan,nan,2.223487387243906,,
1208,200,3,170.6,78.2,181.0,2.45,1e-08,50,0.45,0.55,False,900.0,2,0.0014001282624750133,0.037418287807902344,77.41718760791574,vittima non trovata entro 15 minuti,
1260,200,3,140.4,137.8,189.6,1.87,1e-06,120,0.60,0.58,True,187.5,3,nan,nan,32.02665009358715,,
1249,200,3,82.4,38.7,84.4,4.33,1e-06,50,0.60,0.45,True,314.6,3,53.172727134067934,7.291963187926002,5.673254290977569,,
1263,200,3,116.6,50.9,120.6,4.96,1e-08,25,0.45,0.55,True,156.8,3,98.40579693551638,9.919969603558087,41.811603069381896,,
1267,200,3,106.7,20.1,102.9,4.89,1e-08,50,0.35,0.45,True,168.0,3,0.0,0.0,75.78353843271037,,
1266,200,3,96.6,47.7,101.1,4.28,1e-08,50,center,center,True,202.5,3,0.0066290342533768575,0.08141888143039584,46.86294964570096,,
1269,200,3,120.8,150.9,186.3,1.93,1e-08,50,0.60,0.45,True,195.4,3,830.6347137459464,28.820734094501244,21.753916641320743,,
1239,200,3,49.5,167.4,168.4,4.86,1e-07,120,0.60,0.45,True,688.2,3,0.004927748575913482,0.07019792429918054,71.43290775672148,,
1270,200,3,77.7,150.3,162.4,2.69,1e-08,50,0.60,0.58,True,218.60000000000002,3,0.06251399732769268,0.2500279930881594,18.495469041027103,,
1222,200,3,46.4,54.7,64.7,4.72,1e-07,25,0.35,0.45,False,900.0,2,0.0038575632050473815,0.062109284370755566,13.799705902814877,vittima non trovata entro 15 minuti,
1224,200,3,129.5,148.6,190.0,3.24,1e-07,25,0.60,0.45,False,900.0,2,0.003403824262528603,0.05834230251308739,28.406141569961974,vittima non trovata entro 15 minuti,
1265,200,3,146.2,115.4,179.3,2.1,1e-08,25,0.60,0.58,True,315.70000000000005,3,259.4687614345808,16.108034064856604,44.454824955109885,,
1225,200,3,43.0,75.7,80.2,2.72,1e-07,25,0.60,0.58,False,900.0,2,0.0014264532747347491,0.03776841636519526,4.098941007611616,vittima non trovata entro 15 minuti,
1268,200,3,19.5,76.8,73.3,4.87,1e-08,50,0.45,0.55,True,322.90000000000003,3,0.0,0.0,77.624829521303,,
1272,200,3,43.0,154.3,154.1,4.53,1e-08,80,0.35,0.45,True,206.10000000000002,3,0.05138482539817573,0.22668221235504063,45.53371445666154,,
1228,200,3,81.6,102.5,124.0,1.59,1e-07,50,0.45,0.55,False,900.0,2,nan,nan,13.6947513245687,vittima non trovata entro 15 minuti,
1271,200,3,168.3,124.7,202.5,1.93,1e-08,80,center,center,True,280.7,3,1033.5192924246326,32.148394865445965,33.41529358329961,,
1229,200,3,146.7,119.6,182.3,2.22,1e-07,50,0.60,0.45,False,900.0,2,nan,nan,40.91931382631514,vittima non trovata entro 15 minuti,
1230,200,3,46.6,86.4,91.4,3.04,1e-07,50,0.60,0.58,False,900.0,2,0.0005931515157733515,0.02435470212861064,0.9255162622371571,vittima non trovata entro 15 minuti,
1232,200,3,138.2,81.2,153.4,4.9,1e-07,80,0.35,0.45,False,900.0,2,0.005201462380367757,0.07212116457994669,21.892443432106777,vittima non trovata entro 15 minuti,
1226,200,3,148.7,68.2,157.0,2.58,1e-07,50,center,center,False,900.0,2,1053.637288362091,32.45977954888313,36.09638842330954,vittima non trovata entro 15 minuti,
1261,200,3,58.5,158.2,162.3,2.58,1e-08,25,center,center,True,490.20000000000005,3,0.07727311540088719,0.27798042269355444,40.947590974037276,,
1274,200,3,100.2,31.0,98.7,2.41,1e-08,80,0.60,0.45,True,231.10000000000002,3,0.0,0.0,64.23989473580193,,
1233,200,3,136.2,83.5,152.9,4.36,1e-07,80,0.45,0.55,False,900.0,2,0.00048005033852868933,0.021910051084575072,24.29015867879488,vittima non trovata entro 15 minuti,
1276,200,3,52.8,81.6,90.3,3.18,1e-08,120,center,center,True,185.10000000000002,3,0.0,0.0,44.27143592901022,,
1277,200,3,147.3,151.2,204.1,4.24,1e-08,120,0.35,0.45,True,204.10000000000002,3,7.109025966466613e-07,0.0008431503997785101,4.225255246241218,,
1278,200,3,128.6,144.3,186.3,4.17,1e-08,120,0.45,0.55,True,218.60000000000002,3,1.2116903504194741e-27,3.4809342861069267e-14,6.4236951996691225,,
1280,200,3,91.1,159.9,177.3,2.87,1e-08,120,0.60,0.58,True,217.20000000000002,3,0.03400882261566927,0.18441481126978188,17.2793332014882,,
1243,200,3,118.0,167.6,198.0,3.99,1e-06,25,0.45,0.55,False,900.0,2,77.55658501183365,8.806621657130142,29.972091578828277,vittima non trovata entro 15 minuti,
1242,200,3,101.3,166.7,188.2,4.6,1e-06,25,0.35,0.45,False,900.0,2,nan,nan,14.361285936514859,vittima non trovata entro 15 minuti,
1285,200,3,88.2,43.2,91.6,1.99,1e-07,25,0.60,0.58,True,203.70000000000002,3,4.761281117856635,2.1820360028781915,5.232897013986073,,
1246,200,3,35.7,127.1,125.9,3.74,1e-06,50,center,center,False,900.0,2,nan,nan,13.050156911373266,vittima non trovata entro 15 minuti,
1245,200,3,25.2,125.3,122.0,2.65,1e-06,25,0.60,0.58,False,900.0,2,nan,nan,12.327356571657472,vittima non trovata entro 15 minuti,
1281,200,3,156.0,78.8,168.0,3.09,1e-07,25,center,center,True,290.5,3,421.5385155150591,20.53140315504664,37.231479687374275,,
1287,200,3,102.5,139.3,166.0,1.43,1e-07,50,0.35,0.45,True,260.0,3,433.69397391528446,20.825320499701427,35.8549412090337,,
1294,200,3,93.0,37.1,93.6,2.15,1e-07,80,0.60,0.45,True,154.9,3,7.341986903846142e-08,0.0002709610101812831,9.90338325605012,,
1252,200,3,137.4,58.2,142.7,1.5,1e-06,80,0.35,0.45,False,900.0,2,nan,nan,12.739072239383173,vittima non trovata entro 15 minuti,
1291,200,3,138.4,44.0,139.0,4.57,1e-07,80,center,center,True,228.10000000000002,3,0.00369418326524044,0.06077979323130706,40.10012767022125,,
1244,200,3,112.6,98.9,142.8,4.64,1e-06,25,0.60,0.45,False,900.0,2,nan,nan,7.312820628287828,vittima non trovata entro 15 minuti,
1288,200,3,115.4,117.1,157.3,2.45,1e-07,50,0.45,0.55,True,275.40000000000003,3,106.84497956687058,10.33658452134314,7.744150711179075,,
1250,200,3,43.6,27.9,44.9,2.41,1e-06,50,0.60,0.58,False,900.0,2,nan,nan,18.755399696307155,vittima non trovata entro 15 minuti,
1254,200,3,36.7,166.3,164.4,4.94,1e-06,80,0.60,0.45,False,900.0,2,nan,nan,2.7135707096944257,vittima non trovata entro 15 minuti,
1251,200,3,76.4,141.3,153.8,4.37,1e-06,80,center,center,False,900.0,2,nan,nan,22.68836447486511,vittima non trovata entro 15 minuti,
1256,200,3,26.2,136.0,132.7,1.73,1e-06,120,center,center,False,900.0,2,nan,nan,19.47029670757623,vittima non trovata entro 15 minuti,
1255,200,3,30.9,43.5,46.4,1.84,1e-06,80,0.60,0.58,False,900.0,1,nan,nan,26.828460498352708,vittima non trovata entro 15 minuti,
1298,200,3,144.1,41.4,143.8,4.25,1e-07,120,0.45,0.55,True,169.70000000000002,3,nan,nan,21.564021614504824,,
1297,200,3,139.1,101.1,164.9,3.39,1e-07,120,0.35,0.45,True,194.10000000000002,3,0.0014062140363902804,0.03749952048213791,35.62155364781598,,
1296,200,3,140.6,164.1,209.1,2.31,1e-07,120,center,center,True,229.8,3,nan,nan,50.951639084878614,,
1300,200,3,116.1,116.6,157.5,2.29,1e-07,120,0.60,0.58,True,153.20000000000002,3,0.0014297966813006618,0.037812652397057014,0.5891204959887193,,
1286,200,3,140.8,89.1,159.7,4.31,1e-07,50,center,center,True,389.0,3,38.78853703742337,6.228044399121073,32.161213138817736,,
1257,200,3,33.9,25.7,35.6,1.18,1e-06,120,0.35,0.45,False,900.0,2,nan,nan,23.424129415266478,vittima non trovata entro 15 minuti,
1313,200,3,24.2,35.2,35.7,3.08,1e-06,80,0.45,0.55,True,75.9,3,nan,nan,2.2989518761777457,,
1310,200,3,62.5,147.1,153.3,2.04,1e-06,50,0.60,0.58,True,125.4,3,nan,nan,32.60576508690379,,
1299,200,3,124.4,161.9,197.2,3.75,1e-07,120,0.60,0.45,True,230.5,3,0.002722983994896505,0.05218221914499713,29.70385696179643,,
1303,200,3,63.6,79.8,95.0,1.33,1e-06,25,0.45,0.55,True,181.3,3,28.436228071790694,5.3325629927634886,7.430182369075904,,
1262,200,3,40.0,42.3,51.1,4.77,1e-08,25,0.35,0.45,False,900.0,2,0.0,0.0,76.19623749562277,vittima non trovata entro 15 minuti,
1317,200,3,52.3,73.1,82.9,3.45,1e-06,120,0.35,0.45,True,110.30000000000001,3,nan,nan,18.063641699652642,,
1264,200,3,27.9,129.3,126.4,1.8,1e-08,25,0.60,0.45,False,900.0,2,0.0014016036093770694,0.03743799686651343,74.45305916715829,vittima non trovata entro 15 minuti,
1318,200,3,68.1,73.7,93.3,4.31,1e-06,120,0.45,0.55,True,107.10000000000001,3,nan,nan,7.971824267472511,,
1316,200,3,72.6,169.2,177.5,1.31,1e-06,120,center,center,True,164.20000000000002,3,nan,nan,32.331256990859785,,
1307,200,3,19.6,166.7,162.4,1.32,1e-06,50,0.35,0.45,True,254.8,3,nan,nan,26.997080652356107,,
1314,200,3,93.5,155.7,174.8,2.53,1e-06,80,0.60,0.45,True,190.70000000000002,3,nan,nan,22.063989283962215,,
1301,200,3,90.6,78.6,112.9,3.32,1e-06,25,center,center,True,284.7,3,119.95288253925305,10.952300330946603,8.901581116169611,,
1315,200,3,75.1,158.9,169.1,4.58,1e-06,80,0.60,0.58,True,186.3,3,nan,nan,25.079378367215995,,
1273,200,3,49.3,41.3,57.2,3.51,1e-08,80,0.45,0.55,True,749.4000000000001,3,0.0,0.0,70.55297183693848,,
1319,200,3,161.7,120.2,194.5,4.85,1e-06,120,0.60,0.45,True,205.3,3,nan,nan,28.138358770205006,,
1282,200,3,27.1,20.3,26.9,3.19,1e-07,25,0.35,0.45,True,638.0,3,6.97707212528386e-06,0.0026414147961431314,58.353267051707796,,
1323,200,3,102.0,105.4,139.6,3.02,1e-08,25,0.45,0.55,True,186.8,3,0.004442828857732214,0.0666545486649802,2.2937307046032607,,
1335,200,3,22.6,44.5,43.3,4.02,1e-08,80,0.60,0.58,True,0.2,3,0.0,0.0,88.2537575514355,,
1279,200,3,77.4,44.5,82.5,3.69,1e-08,120,0.60,0.45,True,753.0,3,0.0,0.0,53.50893843060721,,
1328,200,3,37.0,73.6,75.7,4.31,1e-08,50,0.45,0.55,True,197.0,3,0.0,0.0,61.775991118081706,,
1327,200,3,66.1,145.4,153.2,4.3,1e-08,50,0.35,0.45,True,213.20000000000002,3,0.03625588126416225,0.19040977197655126,27.96396200422281,,
1309,200,3,25.5,27.0,30.1,3.62,1e-06,50,0.60,0.45,True,472.40000000000003,3,nan,nan,14.28657680128848,,
1275,200,3,151.0,30.2,148.2,2.64,1e-08,80,0.60,0.58,False,900.0,2,5554.767486660017,74.53031253563893,109.41143177847988,vittima non trovata entro 15 minuti,
1326,200,3,126.8,37.0,125.9,1.54,1e-08,50,center,center,True,254.0,3,2.4109800324157904,1.552733084730209,62.699523513138104,,
1333,200,3,142.5,160.5,207.5,2.45,1e-08,80,0.45,0.55,True,215.5,3,0.0009493198353921181,0.030811034312273874,6.155215825499175,,
1332,200,3,119.8,46.8,122.2,4.47,1e-08,80,0.35,0.45,True,249.70000000000002,3,95.2198563790362,9.75806622128771,49.92507640072526,,
1325,200,3,155.4,116.9,187.4,3.35,1e-08,25,0.60,0.58,True,324.8,3,740.6577753385184,27.215028483147293,43.04036829918443,,
1330,200,3,145.6,160.5,209.7,1.58,1e-08,50,0.60,0.58,True,272.0,3,1393.9151575316032,37.335173195414576,28.41422299945152,,
1321,200,3,64.4,28.3,63.8,2.28,1e-08,25,center,center,True,381.1,3,0.0,0.0,73.39767628456796,,
1334,200,3,123.9,43.1,124.9,3.9,1e-08,80,0.60,0.45,True,239.8,3,19.253647382321045,4.3878978318006725,54.32697818075027,,
1341,200,3,54.7,43.1,62.6,4.47,1e-07,25,center,center,True,108.5,3,0.0031553437807828573,0.056172446811429334,1.6733504498600766,,
1284,200,3,157.4,28.1,154.1,1.56,1e-07,25,0.60,0.45,False,900.0,2,517.3176213855863,22.744617415678512,38.322441787251606,vittima non trovata entro 15 minuti,
1329,200,3,28.5,94.4,92.4,3.76,1e-08,50,0.60,0.45,True,390.6,3,0.0,0.0,66.54435316074674,,
1337,200,3,38.8,163.1,161.7,4.71,1e-08,120,0.35,0.45,True,257.2,3,0.04822434634256808,0.21960042427683987,94.0234558167798,,
1283,200,3,57.0,134.9,139.9,2.99,1e-07,25,0.45,0.55,False,900.0,2,0.000966645724125589,0.0310909267170599,32.35712937607022,vittima non trovata entro 15 minuti,
1339,200,3,80.4,155.8,168.6,3.3,1e-08,120,0.60,0.45,True,216.8,3,0.009647594442757436,0.09822216879481656,17.352006537654674,,
1292,200,3,144.8,156.7,206.2,1.15,1e-07,80,0.35,0.45,False,900.0,2,nan,nan,50.75041678147456,vittima non trovata entro 15 minuti,
1290,200,3,70.3,85.7,103.9,2.91,1e-07,50,0.60,0.58,False,900.0,2,nan,nan,17.00902545079797,vittima non trovata entro 15 minuti,
1289,200,3,160.7,152.4,214.4,4.85,1e-07,50,0.60,0.45,True,898.3000000000001,3,212.8465303877702,14.589260789627767,42.64669530687292,,
1293,200,3,147.9,148.4,202.4,2.38,1e-07,80,0.45,0.55,False,900.0,2,nan,nan,53.392455694395686,vittima non trovata entro 15 minuti,
1331,200,3,30.4,94.2,92.7,2.09,1e-08,80,center,center,True,511.6,3,0.0,0.0,64.638743636202,,
1295,200,3,156.2,155.7,213.5,3.2,1e-07,80,0.60,0.58,False,900.0,2,nan,nan,55.976109853905776,vittima non trovata entro 15 minuti,
1352,200,3,78.9,118.2,135.1,2.62,1e-07,80,0.35,0.45,True,186.4,3,nan,nan,21.61484620009473,,
1358,200,3,104.5,48.0,108.4,3.44,1e-07,120,0.45,0.55,True,140.3,3,0.0006222452480647172,0.024944844117867668,0.6585777085271703,,
1357,200,3,132.0,68.3,142.0,3.39,1e-07,120,0.35,0.45,True,180.5,3,2.1514797477595742e-06,0.0014667923328677357,17.281679470842576,,
1345,200,3,55.5,23.2,53.7,3.29,1e-07,25,0.60,0.58,True,308.3,3,0.0005726355433551012,0.023929804498890105,37.13811567964853,,
1302,200,3,30.1,162.3,159.3,2.14,1e-06,25,0.35,0.45,False,900.0,2,nan,nan,16.855514589407857,vittima non trovata entro 15 minuti,
1354,200,3,57.8,41.3,64.1,1.79,1e-07,80,0.60,0.45,True,198.10000000000002,3,7.632706001389738e-09,8.736535927580072e-05,22.274752991344872,,
1343,200,3,45.8,43.2,55.8,1.53,1e-07,25,0.45,0.55,True,364.1,3,0.0005825670611870003,0.02413642602348161,30.251051453156407,,
1304,200,3,125.7,91.8,148.7,2.86,1e-06,25,0.60,0.45,False,900.0,2,82.1606434620704,9.064250849467395,16.552020594978018,vittima non trovata entro 15 minuti,
1359,200,3,112.6,65.9,123.6,1.65,1e-07,120,0.60,0.45,True,135.70000000000002,3,0.0004797309003473352,0.021902760107971216,3.422128068937411,,
1355,200,3,78.5,160.8,172.2,3.99,1e-07,80,0.60,0.58,True,231.5,3,nan,nan,48.60086504193548,,
1349,200,3,42.4,27.2,43.5,2.84,1e-07,50,0.60,0.45,True,353.1,3,2.931497841475327e-06,0.0017121617451267058,46.7503023320308,,
1305,200,3,79.5,96.4,117.9,3.6,1e-06,25,0.60,0.58,False,900.0,2,nan,nan,5.785626015714884,vittima non trovata entro 15 minuti,
1308,200,3,91.5,94.9,124.8,2.34,1e-06,50,0.45,0.55,False,900.0,2,nan,nan,1.2542007225665766,vittima non trovata entro 15 minuti,
1311,200,3,115.3,155.9,187.0,2.95,1e-06,80,center,center,False,900.0,2,nan,nan,18.07791565138904,vittima non trovata entro 15 minuti,
1351,200,3,44.0,32.1,47.5,2.46,1e-07,80,center,center,True,332.90000000000003,3,2.54113611798268e-05,0.005040968278002432,37.707012571441325,,
1312,200,3,151.6,69.4,160.1,2.22,1e-06,80,0.35,0.45,False,900.0,2,nan,nan,23.22391028136261,vittima non trovata entro 15 minuti,
1306,200,3,80.8,156.9,169.8,3.87,1e-06,50,center,center,False,900.0,2,nan,nan,28.83358429643062,vittima non trovata entro 15 minuti,
1350,200,3,143.0,62.8,149.7,3.51,1e-07,50,0.60,0.58,True,383.90000000000003,3,43.06153204226112,6.5621286212829695,27.145849798986763,,
1344,200,3,33.6,23.1,33.8,3.08,1e-07,25,0.60,0.45,True,480.5,3,2.485945286486092e-06,0.0015766880752026038,88.37625323379899,,
1360,200,3,131.0,124.1,173.4,3.17,1e-07,120,0.60,0.58,True,203.9,3,0.004129136284604876,0.06425835575709105,24.789021207411203,,
1369,200,3,33.2,21.3,32.6,2.02,1e-06,50,0.60,0.45,True,125.2,3,1.8330903300341823e-07,0.00042814604167669033,13.006222657082334,,
1361,200,3,89.8,121.6,144.2,4.35,1e-06,25,center,center,True,191.20000000000002,3,37.37774939865953,6.11373448872778,18.715812729302947,,
1320,200,3,31.3,37.6,41.9,3.87,1e-06,120,0.60,0.58,False,900.0,2,nan,nan,22.210090773788124,vittima non trovata entro 15 minuti,
1378,200,3,95.3,80.6,117.8,3.49,1e-06,120,0.45,0.55,True,115.7,3,nan,nan,9.754866398395245,,
1324,200,3,31.7,106.2,104.6,4.85,1e-08,25,0.60,0.45,False,900.0,2,2.0194839173657902e-28,1.4210854715202004e-14,67.54547924490248,vittima non trovata entro 15 minuti,
1380,200,3,62.1,101.5,112.1,4.72,1e-06,120,0.60,0.58,True,114.7,3,nan,nan,19.250329314649743,,
1377,200,3,57.9,146.5,151.0,1.5,1e-06,120,0.35,0.45,True,148.20000000000002,3,nan,nan,30.386196763213004,,
1322,200,3,157.4,116.7,189.0,2.07,1e-08,25,0.35,0.45,False,900.0,2,0.0014062392985391557,0.03749985731358395,47.940728611882435,vittima non trovata entro 15 minuti,
1372,200,3,78.1,169.7,180.2,1.68,1e-06,80,0.35,0.45,True,229.20000000000002,3,nan,nan,31.209060397438353,,
1376,200,3,127.2,134.9,178.3,1.92,1e-06,120,center,center,True,212.8,3,nan,nan,22.305066748795667,,
1381,200,3,111.1,121.9,157.9,4.0,1e-08,25,center,center,True,184.5,3,135.30374050476559,11.632013604908034,15.26740680776385,,
1379,200,3,84.5,164.2,177.9,4.41,1e-06,120,0.60,0.45,True,226.5,3,nan,nan,30.928152596576442,,
1382,200,3,33.7,99.3,98.5,2.26,1e-08,25,0.35,0.45,True,215.70000000000002,3,0.0,0.0,61.49557347653669,,
1393,200,3,24.5,30.1,31.8,2.54,1e-08,80,0.45,0.55,True,0.2,3,0.0,0.0,95.8096670964121,,
1336,200,3,142.1,38.9,141.2,3.43,1e-08,120,center,center,False,900.0,2,4.456833779499803e-08,0.00021111214506749259,65.84763345686324,vittima non trovata entro 15 minuti,
1387,200,3,126.0,87.7,146.6,1.76,1e-08,50,0.35,0.45,True,136.70000000000002,3,0.011853695444772312,0.10887467770226607,25.14440664522689,,
1384,200,3,67.3,127.6,137.6,3.91,1e-08,25,0.60,0.45,True,183.10000000000002,3,0.08817005271040053,0.2969344249331837,18.505769831560944,,
1385,200,3,68.9,113.3,125.8,1.14,1e-08,25,0.60,0.58,True,194.60000000000002,3,0.032161459408963186,0.1793361631377319,15.749954945324571,,
1388,200,3,74.9,65.8,92.6,3.16,1e-08,50,0.45,0.55,True,180.60000000000002,3,0.0,0.0,35.45287578647424,,
1383,200,3,141.6,139.3,191.6,2.43,1e-08,25,0.45,0.55,True,274.40000000000003,3,557.5307806435871,23.612089713610423,24.191253601423263,,
1389,200,3,87.1,113.0,135.7,3.22,1e-08,50,0.60,0.45,True,186.20000000000002,3,0.033440882427091,0.18286848396345118,11.73298797082801,,
1386,200,3,123.3,167.3,200.8,2.17,1e-08,50,center,center,True,206.0,3,3.1976323155321154e-05,0.005654761105061924,15.312353958324273,,
1338,200,3,23.4,133.3,129.6,2.37,1e-08,120,0.45,0.55,False,900.0,2,2.0194839173657902e-28,1.4210854715202004e-14,83.80447536676407,vittima non trovata entro 15 minuti,
1340,200,3,19.6,109.7,105.7,1.55,1e-08,120,0.60,0.58,False,900.0,2,0.0,0.0,78.43410731901581,vittima non trovata entro 15 minuti,
1392,200,3,45.9,123.1,125.0,1.08,1e-08,80,0.35,0.45,True,187.3,3,0.04022167035013892,0.20055341021817336,24.73014846159478,,
1394,200,3,48.5,117.0,120.2,2.61,1e-08,80,0.60,0.45,True,167.3,3,0.06323789976441264,0.25147146908628154,27.05470733191252,,
1342,200,3,99.5,66.1,112.5,4.74,1e-07,25,0.35,0.45,False,900.0,2,0.0006246087516883405,0.02499217380878143,0.11935552818418317,vittima non trovata entro 15 minuti,
1347,200,3,85.6,166.0,180.0,4.16,1e-07,50,0.35,0.45,False,900.0,2,nan,nan,49.47009487539526,vittima non trovata entro 15 minuti,
1396,200,3,81.8,58.4,93.6,1.65,1e-08,120,center,center,True,184.8,3,0.0,0.0,38.86542650030341,,
1348,200,3,87.3,22.9,84.2,1.15,1e-07,50,0.45,0.55,False,900.0,2,0.00014335906007088018,0.011973264386577295,18.96198357453627,vittima non trovata entro 15 minuti,
1395,200,3,45.6,165.4,165.5,4.55,1e-08,80,0.60,0.58,True,226.3,3,0.013479198597186904,0.1160999508922674,63.23512599400392,,
1397,200,3,114.6,68.5,126.7,3.15,1e-08,120,0.35,0.45,True,193.10000000000002,3,12.002835745873194,3.464510895620505,30.313233061831536,,
1391,200,3,143.1,89.2,161.8,1.92,1e-08,80,center,center,True,310.0,3,143.76268603078955,11.990107840665551,42.477347257582146,,
1399,200,3,73.8,133.1,145.4,1.14,1e-08,120,0.60,0.45,True,203.10000000000002,3,0.02405836680867874,0.1551075975208137,17.528847500705595,,
1400,200,3,78.2,68.0,96.6,4.51,1e-08,120,0.60,0.58,True,193.10000000000002,3,0.0,0.0,31.765670456189742,,
1346,200,3,145.2,127.5,186.2,2.68,1e-07,50,center,center,False,900.0,2,0.002718241897567945,0.052136761479477656,43.65261130980597,vittima non trovata entro 15 minuti,
1353,200,3,169.1,62.0,173.7,4.54,1e-07,80,0.45,0.55,False,900.0,2,nan,nan,36.801475113766756,vittima non trovata entro 15 minuti,
1401,200,3,49.0,44.9,59.4,4.72,1e-07,25,center,center,True,255.10000000000002,3,0.0017568469494461246,0.041914758134171844,17.837874108331217,,
1356,200,3,25.8,94.0,91.4,3.98,1e-07,120,center,center,False,900.0,2,nan,nan,24.40608442221772,vittima non trovata entro 15 minuti,
1390,200,3,142.7,89.3,161.5,3.42,1e-08,50,0.60,0.58,True,442.6,3,458.7156696545849,21.417648555679143,36.24347031157893,,
1413,200,3,99.8,44.9,102.8,1.34,1e-07,80,0.45,0.55,True,140.20000000000002,3,4.7894257649586886e-05,0.006920567725959113,0.44684188816126197,,
1416,200,3,151.0,19.5,146.7,3.6,1e-07,120,center,center,True,180.20000000000002,3,nan,nan,31.999460191034903,,
1412,200,3,105.3,129.0,159.5,1.82,1e-07,80,0.35,0.45,True,194.9,3,0.0003055913284288144,0.01748117068244614,0.20579324660942952,,
1418,200,3,35.4,168.0,165.8,3.91,1e-07,120,0.45,0.55,True,151.70000000000002,3,0.004175215875011604,0.06461591038600016,53.66016313538629,,
1417,200,3,128.4,142.0,184.4,2.54,1e-07,120,0.35,0.45,True,181.20000000000002,3,0.004072759453936425,0.063818174949903,13.128199543466854,,
1415,200,3,126.9,144.8,185.5,4.04,1e-07,80,0.60,0.58,True,235.0,3,0.00425194042842955,0.06520690476038216,22.22734384787325,,
1409,200,3,115.9,138.8,173.8,2.96,1e-07,50,0.60,0.45,True,278.2,3,558.5143570127947,23.632908348588725,37.11234490426779,,
1408,200,3,105.0,156.9,181.9,3.36,1e-07,50,0.45,0.55,True,338.3,3,0.0042831554104111715,0.06544582041972712,51.86103075360056,,
1365,200,3,167.4,21.4,163.2,4.05,1e-06,25,0.60,0.58,False,900.0,1,nan,nan,10.187914322272912,vittima non trovata entro 15 minuti,
1366,200,3,34.6,90.9,90.9,2.76,1e-06,50,center,center,False,900.0,1,nan,nan,14.391309503005386,vittima non trovata entro 15 minuti,
1368,200,3,24.4,77.7,75.3,3.15,1e-06,50,0.45,0.55,False,900.0,2,nan,nan,5.429037156124879,vittima non trovata entro 15 minuti,
1364,200,3,32.0,61.9,62.9,3.17,1e-06,25,0.60,0.45,False,900.0,2,nan,nan,13.243518093680393,vittima non trovata entro 15 minuti,
1362,200,3,115.2,131.8,168.0,4.1,1e-06,25,0.35,0.45,False,900.0,2,nan,nan,18.44523283163113,vittima non trovata entro 15 minuti,
1419,200,3,144.2,155.9,205.3,4.33,1e-07,120,0.60,0.45,True,240.20000000000002,3,nan,nan,54.11437801191882,,
1367,200,3,153.4,32.5,150.9,3.92,1e-06,50,0.35,0.45,False,900.0,1,679.2032258098504,26.061527695241704,34.50793499692199,vittima non trovata entro 15 minuti,
1371,200,3,138.5,167.8,210.5,1.93,1e-06,80,center,center,False,900.0,2,nan,nan,34.025253174337045,vittima non trovata entro 15 minuti,
1363,200,3,122.1,104.1,153.4,1.51,1e-06,25,0.45,0.55,False,900.0,2,nan,nan,13.714320392421753,vittima non trovata entro 15 minuti,
1373,200,3,30.1,23.7,31.3,4.4,1e-06,80,0.45,0.55,False,900.0,2,nan,nan,59.52482334201389,vittima non trovata entro 15 minuti,
